N;GRAU;PageRank;R-BEP;D-BRANCH
1;3;0.0140794;0;0
2;2;0.00994756;0;0
3;2;0.0104365;0;0
4;5;0.0224395;0;0
5;1;0.00656633;0;0
6;6;0.0262593;1;100
7;4;0.0175322;0;0
8;7;0.0307475;0;0
9;3;0.0144806;0;0
10;2;0.0102515;0;0
11;4;0.0183772;0;0
12;4;0.0199986;0;0
13;2;0.0105644;0;0
14;5;0.0216632;0;0
15;2;0.00992252;0;0
16;7;0.0299107;1;100
17;6;0.0287035;1;100
18;2;0.0107254;0;0
19;7;0.0295675;0;0
20;3;0.0135498;0;0
21;4;0.0182187;0;0
22;2;0.0106616;0;0
23;2;0.0101262;0;0
24;3;0.0141809;0;0
25;2;0.0106266;0;0
26;2;0.0108601;0;0
27;2;0.0110359;0;0
28;6;0.0269925;1;100
29;4;0.019343;0;0
30;2;0.0101634;0;0
31;3;0.01393;0;0
32;2;0.010044;0;0
33;7;0.0303827;1;100
34;2;0.0104784;0;0
35;2;0.0104874;0;0
36;5;0.0212357;0;0
37;4;0.020826;1;100
38;5;0.0217511;0;0
39;2;0.00982134;0;0
40;6;0.0265287;0;0
41;4;0.0181764;0;0
42;5;0.0244651;0;0
43;4;0.0190386;1;100
44;4;0.0182024;0;0
45;1;0.00692553;0;0
46;2;0.0100576;0;0
47;2;0.010336;0;0
48;3;0.0138755;0;0
49;3;0.0135392;0;0
50;6;0.0248299;0;0
51;5;0.0242113;0;0
52;5;0.02196;0;0
53;5;0.0213547;0;0
54;3;0.014515;0;0
55;1;0.00665906;0;0
56;4;0.0176715;0;0
57;3;0.0141591;0;0
58;2;0.0102793;0;0
59;5;0.0228052;0;0
60;3;0.0135212;0;0
