N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.001605;0;0
2;2;0.00264539;0;0
3;1;0.00160667;0;0
4;4;0.00463057;1;100
5;1;0.00162036;0;0
6;1;0.00159175;0;0
7;1;0.00160192;0;0
8;1;0.00160197;0;0
9;4;0.00417589;0;0
10;1;0.00150083;0;0
11;1;0.00159343;0;0
12;1;0.00151064;0;0
13;1;0.00141707;0;0
14;5;0.00593038;1;100
15;4;0.00516986;1;100
16;1;0.0015738;0;0
17;1;0.001605;0;0
18;5;0.00590737;1;100
19;4;0.00462388;1;100
20;1;0.00157726;0;0
21;3;0.00340119;0;0
22;1;0.0014748;0;0
23;1;0.00160192;0;0
24;1;0.00159094;0;0
25;2;0.00264292;0;0
26;1;0.00144116;0;0
27;2;0.00254909;0;0
28;4;0.00508361;1;100
29;1;0.00150083;0;0
30;4;0.00504229;1;100
31;2;0.00251494;0;0
32;1;0.00160197;0;0
33;2;0.00246649;0;0
34;4;0.00486587;1;100
35;1;0.00157726;0;0
36;2;0.00259458;0;0
37;1;0.00160679;0;0
38;1;0.00149073;0;0
39;1;0.00137278;0;0
40;1;0.00161561;0;0
41;4;0.00542021;1;100
42;1;0.00151064;0;0
43;5;0.00595639;1;100
44;1;0.0016139;0;0
45;2;0.00255688;0;0
46;1;0.00159237;0;0
47;1;0.00161987;0;0
48;1;0.00146486;0;0
49;1;0.00158073;0;0
50;1;0.00157726;0;0
51;4;0.00465176;1;100
52;1;0.00157726;0;0
53;1;0.0016139;0;0
54;1;0.00149385;0;0
55;5;0.00537144;1;100
56;1;0.00139054;0;0
57;1;0.00160192;0;0
58;1;0.00162036;0;0
59;1;0.00145419;0;0
60;1;0.00151403;0;0
61;4;0.00548171;1;100
62;1;0.00149385;0;0
63;4;0.00510803;1;100
64;4;0.00542194;1;100
65;4;0.00405439;0;0
66;2;0.00234822;0;0
67;2;0.00237624;0;0
68;2;0.00246674;0;0
69;4;0.00449202;0;0
70;1;0.00160679;0;0
71;1;0.00146486;0;0
72;1;0.0015079;0;0
73;4;0.00464131;1;100
74;3;0.00338004;0;0
75;2;0.00252667;0;0
76;4;0.00420492;0;0
77;4;0.00553614;1;100
78;1;0.0015079;0;0
79;1;0.00159339;0;0
80;4;0.00428319;0;0
81;4;0.00511964;1;100
82;1;0.00160667;0;0
83;4;0.00546997;1;100
84;1;0.00148224;0;0
85;1;0.00159237;0;0
86;4;0.00537511;1;100
87;4;0.0054767;1;100
88;5;0.00626637;1;100
89;1;0.00160192;0;0
90;2;0.00263379;0;0
91;1;0.00146143;0;0
92;4;0.00425894;0;0
93;4;0.00495846;1;100
94;2;0.00253784;0;0
95;4;0.00546577;1;100
96;1;0.00162036;0;0
97;4;0.0054767;1;100
98;4;0.0050792;1;100
99;1;0.00150471;0;0
100;4;0.00557801;1;100
101;4;0.00548589;1;100
102;1;0.00159432;0;0
103;4;0.00560609;1;100
104;1;0.00148932;0;0
105;4;0.00552186;1;100
106;1;0.00158073;0;0
107;1;0.00146486;0;0
108;2;0.0025318;0;0
109;4;0.00560842;1;100
110;1;0.0016139;0;0
111;3;0.00350425;0;0
112;4;0.00558606;1;100
113;1;0.00152717;0;0
114;1;0.00159094;0;0
115;2;0.00245299;0;0
116;1;0.00150006;0;0
117;1;0.00150884;0;0
118;4;0.00500448;1;100
119;1;0.00141485;0;0
120;5;0.00609581;1;100
121;4;0.00538931;1;100
122;1;0.00161561;0;0
123;5;0.00603304;1;100
124;4;0.00459683;0;0
125;1;0.00146143;0;0
126;1;0.00147855;0;0
127;1;0.001605;0;0
128;1;0.00149073;0;0
129;4;0.00442843;0;0
130;2;0.00249153;0;0
131;2;0.002486;0;0
132;1;0.001605;0;0
133;1;0.00160667;0;0
134;1;0.00159432;0;0
135;4;0.00476501;1;100
136;4;0.00540562;1;100
137;4;0.00502513;1;100
138;1;0.0014748;0;0
139;1;0.00158738;0;0
140;2;0.00237475;0;0
141;1;0.00147252;0;0
142;1;0.00157078;0;0
143;1;0.0015165;0;0
144;1;0.00162036;0;0
145;5;0.00633023;1;100
146;1;0.00149641;0;0
147;4;0.00465825;1;100
148;1;0.00158738;0;0
149;1;0.00151537;0;0
150;1;0.00160679;0;0
151;2;0.00237135;0;0
152;1;0.001605;0;0
153;2;0.00250066;0;0
154;4;0.00552162;1;100
155;3;0.00296686;0;0
156;1;0.00159432;0;0
157;1;0.00158037;0;0
158;2;0.00263236;0;0
159;4;0.00499177;1;100
160;4;0.00452567;1;100
161;2;0.00240664;0;0
162;1;0.00148666;0;0
163;1;0.00159005;0;0
164;1;0.00161987;0;0
165;1;0.00162036;0;0
166;4;0.00499837;1;100
167;4;0.00553614;1;100
168;1;0.00160396;0;0
169;2;0.00248068;0;0
170;4;0.00445808;1;100
