N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00197011;0;0
2;1;0.0016857;0;0
3;4;0.00527607;0;0
4;5;0.00787762;1;100
5;1;0.00187062;0;0
6;1;0.00175128;0;0
7;2;0.00302941;0;0
8;5;0.00680422;1;100
9;1;0.00200074;0;0
10;5;0.00800554;1;100
11;1;0.00190932;0;0
12;1;0.00210863;0;0
13;1;0.0018444;0;0
14;3;0.00438091;0;0
15;2;0.00294015;0;0
16;1;0.00177141;0;0
17;1;0.00191643;0;0
18;1;0.00175672;0;0
19;1;0.00189732;0;0
20;1;0.00172658;0;0
21;2;0.00298443;0;0
22;2;0.00291065;0;0
23;5;0.00672685;0;0
24;5;0.00689063;1;100
25;4;0.00699313;1;100
26;1;0.0019332;0;0
27;1;0.00175128;0;0
28;5;0.00604344;0;0
29;5;0.00678792;1;100
30;3;0.00389149;0;0
31;5;0.00659804;0;0
32;6;0.00726678;0;0
33;1;0.00182419;0;0
34;5;0.00720383;1;100
35;2;0.00320274;0;0
36;1;0.00186017;0;0
37;1;0.00175316;0;0
38;1;0.0018708;0;0
39;4;0.00587147;0;0
40;2;0.00296948;0;0
41;1;0.00176142;0;0
42;1;0.00178575;0;0
43;2;0.00304711;0;0
44;1;0.00186262;0;0
45;8;0.0102183;1;100
46;1;0.00182465;0;0
47;1;0.0018444;0;0
48;5;0.00732001;1;100
49;4;0.00659171;1;100
50;6;0.00725668;1;100
51;1;0.00196094;0;0
52;2;0.00319073;0;0
53;2;0.00301798;0;0
54;5;0.00662696;1;100
55;2;0.0029732;0;0
56;3;0.00427184;0;0
57;4;0.00492141;0;0
58;2;0.00268113;0;0
59;1;0.00184769;0;0
60;1;0.00174518;0;0
61;2;0.00311382;0;0
62;1;0.00196094;0;0
63;1;0.00196094;0;0
64;3;0.00440877;0;0
65;4;0.00530272;0;0
66;4;0.00576087;0;0
67;2;0.00299205;0;0
68;3;0.00415973;0;0
69;5;0.00616581;0;0
70;1;0.00181409;0;0
71;6;0.00812667;1;100
72;1;0.00186262;0;0
73;1;0.00172822;0;0
74;1;0.00176142;0;0
75;5;0.00786125;1;100
76;2;0.00290073;0;0
77;3;0.00425923;0;0
78;6;0.00779405;0;0
79;3;0.00416836;0;0
80;4;0.00544817;0;0
81;4;0.00520815;0;0
82;2;0.00312463;0;0
83;4;0.00619495;1;100
84;5;0.0074272;1;100
85;6;0.00836997;1;100
86;2;0.0028286;0;0
87;5;0.00610118;0;0
88;1;0.00190932;0;0
89;5;0.00652942;0;0
90;4;0.00511476;0;0
91;5;0.00673635;1;100
92;1;0.00191643;0;0
93;7;0.00884248;1;100
94;1;0.00193919;0;0
95;1;0.00175395;0;0
96;1;0.00175555;0;0
97;6;0.00716404;0;0
98;4;0.0054357;1;100
99;5;0.00742083;1;100
100;5;0.00679738;0;0
101;5;0.00679994;1;100
102;1;0.00187062;0;0
103;6;0.00889534;1;100
104;4;0.00472008;0;0
105;4;0.00604547;1;100
106;5;0.00671868;1;100
107;5;0.00635744;0;0
108;1;0.00189732;0;0
109;1;0.00188466;0;0
110;3;0.0044576;0;0
111;2;0.00279926;0;0
112;3;0.00416906;0;0
113;4;0.00603622;0;0
114;2;0.00284729;0;0
115;1;0.0016857;0;0
116;1;0.00175774;0;0
117;1;0.00197222;0;0
118;4;0.00566294;0;0
119;4;0.00584947;0;0
120;4;0.00516167;0;0
121;2;0.00280811;0;0
122;1;0.00208604;0;0
123;1;0.00197222;0;0
124;4;0.0064575;1;100
125;1;0.00171;0;0
126;2;0.00279863;0;0
127;2;0.0027631;0;0
128;3;0.00417438;0;0
129;5;0.00618428;0;0
130;2;0.00287234;0;0
131;3;0.00409686;0;0
132;3;0.00398769;0;0
133;3;0.00417082;0;0
134;4;0.00644758;1;100
135;1;0.00190894;0;0
136;4;0.00519281;0;0
137;2;0.00292165;0;0
138;1;0.00193641;0;0
139;1;0.00200074;0;0
140;4;0.00493663;0;0
141;1;0.00187409;0;0
142;1;0.00182465;0;0
143;2;0.00294875;0;0
144;2;0.00289775;0;0
145;2;0.00288872;0;0
146;5;0.00615612;0;0
147;1;0.00186017;0;0
148;5;0.00663662;1;100
149;2;0.00299097;0;0
150;4;0.00610504;1;100
151;1;0.00186154;0;0
152;5;0.00619471;0;0
153;3;0.00413045;0;0
