N;GRAU;PageRank;R-BEP;D-BRANCH
1;6;0.00490558;1;100
2;2;0.00175976;0;0
3;2;0.0019142;0;0
4;2;0.00159767;0;0
5;5;0.00399656;1;100
6;4;0.003584;1;100
7;4;0.00269875;0;0
8;2;0.00164259;0;0
9;1;0.00107529;0;0
10;1;0.00119278;0;0
11;2;0.00171638;0;0
12;3;0.00228145;0;0
13;4;0.00269405;0;0
14;5;0.0039262;1;100
15;1;0.00117399;0;0
16;2;0.0017644;0;0
17;2;0.00151966;0;0
18;2;0.00163216;0;0
19;2;0.00168377;0;0
20;1;0.00110038;0;0
21;1;0.00111222;0;0
22;2;0.00167428;0;0
23;4;0.00353795;1;100
24;1;0.000967434;0;0
25;4;0.00263928;0;0
26;5;0.00390461;0;0
27;1;0.00097387;0;0
28;1;0.000935138;0;0
29;1;0.00106589;0;0
30;3;0.00240425;0;0
31;4;0.00304994;1;100
32;1;0.00100714;0;0
33;3;0.0022014;0;0
34;6;0.0044402;1;100
35;2;0.0017686;0;0
36;5;0.00360141;1;100
37;2;0.00167076;0;0
38;1;0.0010651;0;0
39;2;0.00173608;0;0
40;6;0.00424803;1;100
41;4;0.00334091;1;100
42;1;0.00118283;0;0
43;1;0.000975489;0;0
44;4;0.00299268;0;0
45;4;0.00310011;0;0
46;1;0.00103062;0;0
47;2;0.00168706;0;0
48;3;0.00245974;0;0
49;4;0.00290494;0;0
50;6;0.00451444;0;0
51;5;0.00382067;0;0
52;1;0.000984962;0;0
53;3;0.00239759;0;0
54;2;0.00177663;0;0
55;1;0.00104967;0;0
56;2;0.00160145;0;0
57;1;0.00108107;0;0
58;5;0.00390616;1;100
59;2;0.00186284;0;0
60;3;0.00227742;0;0
61;4;0.002901;0;0
62;3;0.00246445;0;0
63;4;0.00280723;0;0
64;4;0.00306237;0;0
65;1;0.000966329;0;0
66;4;0.00287582;0;0
67;1;0.00106589;0;0
68;1;0.00101723;0;0
69;2;0.00155094;0;0
70;4;0.00403089;1;100
71;1;0.00101061;0;0
72;3;0.00240455;0;0
73;1;0.00104336;0;0
74;5;0.00395511;1;100
75;2;0.00158134;0;0
76;4;0.00277797;0;0
77;6;0.00447601;1;100
78;5;0.00376786;1;100
79;1;0.00118349;0;0
80;2;0.00173703;0;0
81;2;0.0016863;0;0
82;5;0.00347593;0;0
83;4;0.00282022;0;0
84;1;0.00108515;0;0
85;4;0.0028789;0;0
86;4;0.00293623;0;0
87;5;0.00348334;0;0
88;5;0.00388687;1;100
89;3;0.00214129;0;0
90;1;0.000971024;0;0
91;5;0.00326278;0;0
92;2;0.00172118;0;0
93;2;0.00152566;0;0
94;3;0.00244463;0;0
95;2;0.00163151;0;0
96;1;0.000976667;0;0
97;5;0.00373217;1;100
98;2;0.00172063;0;0
99;2;0.00186559;0;0
100;4;0.00408051;1;100
101;1;0.00118283;0;0
102;1;0.00108978;0;0
103;2;0.00179013;0;0
104;1;0.00120044;0;0
105;3;0.00232365;0;0
106;1;0.0010057;0;0
107;1;0.0009941;0;0
108;4;0.00282803;0;0
109;2;0.00171638;0;0
110;4;0.00315075;0;0
111;2;0.00186127;0;0
112;5;0.00395029;1;100
113;2;0.00159119;0;0
114;4;0.00278138;0;0
115;1;0.00110865;0;0
116;1;0.0010798;0;0
117;1;0.000939969;0;0
118;1;0.0010815;0;0
119;6;0.00468898;1;100
120;2;0.00160569;0;0
121;5;0.00409294;1;100
122;4;0.00395604;1;100
123;1;0.00104818;0;0
124;4;0.00399762;1;100
125;3;0.0022874;0;0
126;4;0.00291155;0;0
127;1;0.00117399;0;0
128;4;0.003371;1;100
129;1;0.000943247;0;0
130;5;0.00366698;0;0
131;2;0.00170302;0;0
132;2;0.00170086;0;0
133;2;0.00169205;0;0
134;1;0.000972879;0;0
135;3;0.00239795;0;0
136;2;0.00168059;0;0
137;1;0.00100692;0;0
138;5;0.00378431;1;100
139;5;0.00385803;1;100
140;3;0.00225204;0;0
141;1;0.00102265;0;0
142;1;0.000997606;0;0
143;2;0.00167626;0;0
144;1;0.00118349;0;0
145;8;0.00541599;1;100
146;1;0.00101873;0;0
147;4;0.00343978;1;100
148;1;0.00102913;0;0
149;2;0.00164675;0;0
150;1;0.00109548;0;0
151;1;0.000997116;0;0
152;2;0.00157463;0;0
153;3;0.00236463;0;0
154;1;0.00100869;0;0
155;7;0.00495427;1;100
156;1;0.00118349;0;0
157;1;0.000989198;0;0
158;1;0.0010651;0;0
159;1;0.00112433;0;0
160;1;0.0010057;0;0
161;1;0.00107348;0;0
162;1;0.00100692;0;0
163;4;0.00362306;1;100
164;2;0.00155997;0;0
165;1;0.000935016;0;0
166;4;0.00308655;0;0
167;1;0.000997381;0;0
168;2;0.00161452;0;0
169;4;0.00318719;1;100
170;4;0.00314842;0;0
171;4;0.00325075;0;0
172;4;0.00352078;1;100
173;2;0.00162093;0;0
174;2;0.00160216;0;0
175;1;0.00100488;0;0
176;4;0.00295586;0;0
177;2;0.00173774;0;0
178;1;0.00111658;0;0
179;2;0.00174225;0;0
180;2;0.00168272;0;0
181;1;0.00119278;0;0
182;4;0.00351874;1;100
183;5;0.00397808;1;100
184;6;0.00423887;0;0
185;2;0.00173234;0;0
186;4;0.00298522;0;0
187;5;0.00359985;1;100
188;4;0.0030608;0;0
189;4;0.00280574;0;0
190;4;0.00266195;0;0
191;4;0.00263478;0;0
192;3;0.00210944;0;0
193;4;0.00323138;1;100
194;2;0.00173246;0;0
195;7;0.0052937;1;100
196;2;0.00160659;0;0
197;2;0.00168986;0;0
198;2;0.00171417;0;0
199;5;0.00380179;1;100
200;4;0.00280799;0;0
201;1;0.00103768;0;0
202;5;0.00373274;0;0
203;2;0.00171676;0;0
204;1;0.00097614;0;0
205;1;0.0011899;0;0
206;6;0.00402426;0;0
207;1;0.0010815;0;0
208;1;0.00103062;0;0
209;1;0.00104853;0;0
210;2;0.00191603;0;0
211;1;0.00102;0;0
212;6;0.0040088;0;0
213;4;0.00311255;0;0
214;1;0.00103558;0;0
215;2;0.0016322;0;0
216;7;0.00513894;1;100
217;1;0.000975489;0;0
218;2;0.00165616;0;0
219;4;0.00349156;1;100
220;3;0.00223534;1;100
221;5;0.00345193;0;0
222;4;0.00293555;0;0
223;5;0.00437845;1;100
224;3;0.00201974;0;0
225;1;0.00100079;0;0
226;4;0.00317813;0;0
227;1;0.00102362;0;0
228;2;0.00160617;0;0
229;4;0.00317784;0;0
230;1;0.00106983;0;0
231;1;0.00104328;0;0
232;1;0.00102829;0;0
233;1;0.00110865;0;0
234;3;0.00220606;0;0
235;1;0.00110323;0;0
236;5;0.00384463;1;100
237;5;0.00396357;1;100
238;3;0.00224316;0;0
