N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00831074;0;0
2;2;0.0140975;0;0
3;1;0.00917028;0;0
4;4;0.0259075;0;0
5;1;0.00795216;0;0
6;6;0.0392857;1;100
7;3;0.0181877;0;0
8;4;0.0253041;0;0
9;1;0.00787007;0;0
10;1;0.00853139;0;0
11;1;0.00806548;0;0
12;1;0.00821522;0;0
13;4;0.0288648;1;100
14;2;0.013462;0;0
15;5;0.0341808;1;100
16;2;0.0137807;0;0
17;1;0.00917028;0;0
18;1;0.00821638;0;0
19;1;0.00820637;0;0
20;2;0.0135176;0;0
21;4;0.0269006;1;100
22;4;0.0250875;0;0
23;1;0.00917028;0;0
24;1;0.00806548;0;0
25;2;0.0141401;0;0
26;4;0.0268535;0;0
27;4;0.0313895;1;100
28;4;0.0263151;0;0
29;2;0.014249;0;0
30;4;0.028713;1;100
31;5;0.0315886;1;100
32;1;0.00821522;0;0
33;2;0.0148477;0;0
34;4;0.028383;1;100
35;2;0.0140592;0;0
36;1;0.00820046;0;0
37;1;0.00863377;0;0
38;5;0.0335321;1;100
39;4;0.0283944;1;100
40;1;0.00853382;0;0
41;1;0.00863377;0;0
42;2;0.014621;0;0
43;1;0.00860152;0;0
44;4;0.0238597;0;0
45;5;0.0336189;1;100
46;2;0.0136526;0;0
47;1;0.00809197;0;0
48;5;0.0320715;1;100
49;2;0.0140407;0;0
50;1;0.00820046;0;0
51;2;0.0138615;0;0
52;1;0.00853382;0;0
53;4;0.0246608;0;0
54;2;0.0142318;0;0
55;1;0.00860152;0;0
56;1;0.00831074;0;0
57;1;0.00853139;0;0
58;2;0.0139617;0;0
59;2;0.0143179;0;0
60;2;0.0140271;0;0
