N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.000759453;0;0
2;1;0.000644736;0;0
3;3;0.00135259;0;0
4;1;0.000705367;0;0
5;1;0.000689602;0;0
6;1;0.000650126;0;0
7;1;0.00076108;0;0
8;5;0.0023233;0;0
9;1;0.000645124;0;0
10;4;0.00266414;1;100
11;1;0.000682653;0;0
12;1;0.000623295;0;0
13;5;0.00226437;0;0
14;1;0.00077434;0;0
15;4;0.00266414;1;100
16;3;0.00135439;0;0
17;4;0.0018898;0;0
18;5;0.00214445;0;0
19;5;0.00234307;0;0
20;1;0.000704839;0;0
21;1;0.000719824;0;0
22;1;0.000696566;0;0
23;4;0.00216766;1;100
24;4;0.00224793;1;100
25;1;0.00067171;0;0
26;1;0.000652487;0;0
27;5;0.0028856;1;100
28;6;0.00317448;1;100
29;4;0.00264342;1;100
30;1;0.000691971;0;0
31;4;0.0016903;0;0
32;4;0.00226418;1;100
33;1;0.000675035;0;0
34;1;0.00076108;0;0
35;1;0.000687359;0;0
36;3;0.00156947;0;0
37;3;0.00139124;0;0
38;4;0.00262808;1;100
39;1;0.000765552;0;0
40;8;0.00381026;1;100
41;3;0.00157067;0;0
42;4;0.00217227;0;0
43;1;0.000645124;0;0
44;3;0.00148641;0;0
45;1;0.000765552;0;0
46;1;0.000789154;0;0
47;5;0.00258047;0;0
48;1;0.000774433;0;0
49;6;0.00265517;0;0
50;4;0.00210305;0;0
51;1;0.00064725;0;0
52;3;0.0014188;0;0
53;4;0.00261805;1;100
54;5;0.00209727;0;0
55;3;0.00147824;0;0
56;5;0.00222669;0;0
57;4;0.00199343;0;0
58;1;0.000776012;0;0
59;1;0.000691971;0;0
60;3;0.0014857;0;0
61;3;0.00154774;0;0
62;1;0.000780416;0;0
63;1;0.000661232;0;0
64;3;0.00159023;0;0
65;7;0.00308907;0;0
66;1;0.000649768;0;0
67;1;0.000651247;0;0
68;4;0.00197038;0;0
69;1;0.000709319;0;0
70;1;0.000657285;0;0
71;5;0.00228571;0;0
72;1;0.000765552;0;0
73;3;0.00143257;0;0
74;3;0.00153162;0;0
75;4;0.0026511;1;100
76;1;0.000789154;0;0
77;1;0.000708555;0;0
78;4;0.00197092;0;0
79;4;0.00259419;1;100
80;5;0.00282688;1;100
81;4;0.00183872;0;0
82;1;0.000776012;0;0
83;4;0.00189201;0;0
84;1;0.000682199;0;0
85;3;0.001464;0;0
86;3;0.00160175;0;0
87;1;0.000772754;0;0
88;4;0.00221135;1;100
89;3;0.00150923;0;0
90;1;0.000761272;0;0
91;1;0.000761272;0;0
92;4;0.00231309;1;100
93;6;0.0025931;0;0
94;1;0.000763547;0;0
95;1;0.000715237;0;0
96;1;0.000675035;0;0
97;1;0.000650126;0;0
98;1;0.000701964;0;0
99;1;0.000674079;0;0
100;6;0.00315491;1;100
101;4;0.00216374;1;100
102;1;0.000755177;0;0
103;4;0.00169908;0;0
104;5;0.00282808;1;100
105;6;0.00318307;1;100
106;1;0.000668394;0;0
107;1;0.000697881;0;0
108;4;0.0026681;1;100
109;4;0.00193313;0;0
110;1;0.000674079;0;0
111;5;0.00257765;1;100
112;3;0.00153405;0;0
113;4;0.00193201;0;0
114;1;0.000777645;0;0
115;4;0.00207315;0;0
116;1;0.000776012;0;0
117;4;0.00198192;0;0
118;1;0.000645453;0;0
119;3;0.00141377;0;0
120;3;0.00146072;0;0
121;4;0.0021021;0;0
122;1;0.000715237;0;0
123;4;0.0018017;0;0
124;4;0.00270526;1;100
125;1;0.000606619;0;0
126;1;0.000655297;0;0
127;1;0.000694728;0;0
128;1;0.000655297;0;0
129;4;0.00181369;0;0
130;5;0.00248169;1;100
131;4;0.0022609;1;100
132;4;0.00192988;0;0
133;1;0.000696566;0;0
134;1;0.00076108;0;0
135;1;0.000718132;0;0
136;5;0.00265325;1;100
137;5;0.00247797;0;0
138;5;0.00256166;1;100
139;7;0.00339655;1;100
140;1;0.000674912;0;0
141;1;0.000759453;0;0
142;1;0.000677211;0;0
143;1;0.000780416;0;0
144;4;0.00186393;0;0
145;1;0.000704839;0;0
146;4;0.00259908;1;100
147;4;0.00218781;1;100
148;3;0.00145543;0;0
149;4;0.00169822;0;0
150;1;0.000789154;0;0
151;1;0.000711234;0;0
152;5;0.00284862;1;100
153;5;0.00245219;1;100
154;3;0.00134409;0;0
155;1;0.000652487;0;0
156;1;0.000793379;0;0
157;1;0.000709319;0;0
158;1;0.000770621;0;0
159;1;0.000624386;0;0
160;1;0.000708555;0;0
161;1;0.000697082;0;0
162;4;0.00213564;1;100
163;6;0.00308443;1;100
164;3;0.00148195;0;0
165;5;0.00239684;0;0
166;5;0.00271029;1;100
167;1;0.000708257;0;0
168;5;0.0025349;0;0
169;1;0.000689602;0;0
170;5;0.0026837;1;100
171;3;0.00151949;0;0
172;4;0.00173054;0;0
173;5;0.00232;0;0
174;5;0.00270469;1;100
175;1;0.000628399;0;0
176;1;0.000705817;0;0
177;3;0.00144609;0;0
178;3;0.00142662;0;0
179;1;0.000752382;0;0
180;4;0.00223479;1;100
181;1;0.000684773;0;0
182;6;0.00316726;1;100
183;5;0.00287228;1;100
184;1;0.000615954;0;0
185;3;0.00140967;0;0
186;4;0.00201898;0;0
187;1;0.000772754;0;0
188;5;0.00241257;0;0
189;5;0.00286659;1;100
190;1;0.000704839;0;0
191;1;0.000665221;0;0
192;1;0.000694855;0;0
193;1;0.000698078;0;0
194;1;0.000668518;0;0
195;1;0.000662981;0;0
196;1;0.000704861;0;0
197;1;0.000656212;0;0
198;3;0.00145306;0;0
199;1;0.000706139;0;0
200;1;0.000689602;0;0
201;4;0.00232457;1;100
202;1;0.000670516;0;0
203;1;0.000614996;0;0
204;1;0.00076108;0;0
205;1;0.00070112;0;0
206;4;0.00180563;0;0
207;1;0.000771728;0;0
208;1;0.000698551;0;0
209;1;0.000763547;0;0
210;1;0.000714427;0;0
211;1;0.000696015;0;0
212;1;0.00077434;0;0
213;1;0.000789154;0;0
214;1;0.000643318;0;0
215;6;0.00311302;1;100
216;1;0.000688197;0;0
217;1;0.000748384;0;0
218;1;0.000694728;0;0
219;3;0.00158184;0;0
220;4;0.00178431;0;0
221;4;0.00184811;0;0
222;1;0.000606619;0;0
223;1;0.000714427;0;0
224;1;0.000719824;0;0
225;1;0.000637912;0;0
226;5;0.00238499;0;0
227;1;0.000709319;0;0
228;1;0.000663236;0;0
229;1;0.000639957;0;0
230;1;0.000689178;0;0
231;3;0.0015085;0;0
232;5;0.00288399;1;100
233;3;0.00157312;0;0
234;1;0.000704564;0;0
235;3;0.0014977;0;0
236;1;0.000757382;0;0
237;1;0.000757964;0;0
238;1;0.000767028;0;0
239;1;0.000696015;0;0
240;1;0.000702574;0;0
241;5;0.00256377;1;100
242;1;0.000702574;0;0
243;1;0.00076659;0;0
244;6;0.0029889;1;100
245;3;0.0013706;0;0
246;1;0.000626058;0;0
247;1;0.000662981;0;0
248;4;0.0018533;0;0
249;5;0.00252833;1;100
250;1;0.000668394;0;0
251;1;0.00068762;0;0
