N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00649389;0;0
2;1;0.00620047;0;0
3;2;0.0107034;0;0
4;2;0.0101367;0;0
5;5;0.0238171;1;100
6;4;0.0175386;0;0
7;1;0.00701668;0;0
8;1;0.00613661;0;0
9;2;0.0109505;0;0
10;1;0.00701668;0;0
11;1;0.00642277;0;0
12;3;0.0136572;0;0
13;5;0.0249937;1;100
14;4;0.0216191;1;100
15;2;0.0111182;0;0
16;4;0.0207056;1;100
17;1;0.00621397;0;0
18;1;0.00592392;0;0
19;1;0.00627494;0;0
20;4;0.0189826;0;0
21;4;0.0191871;1;100
22;1;0.00623984;0;0
23;5;0.0260507;1;100
24;5;0.0256755;1;100
25;2;0.0101241;0;0
26;1;0.00701668;0;0
27;4;0.0187647;0;0
28;1;0.00630361;0;0
29;1;0.00621397;0;0
30;1;0.00622635;0;0
31;1;0.00623984;0;0
32;5;0.0226773;0;0
33;2;0.0109392;0;0
34;5;0.0227159;0;0
35;4;0.021736;1;100
36;2;0.00991142;0;0
37;2;0.0107753;0;0
38;2;0.0106657;0;0
39;2;0.0111764;0;0
40;1;0.00646907;0;0
41;1;0.00654368;0;0
42;2;0.0103546;0;0
43;1;0.00654368;0;0
44;2;0.01064;0;0
45;2;0.0101114;0;0
46;1;0.00642277;0;0
47;1;0.0071296;0;0
48;5;0.0274628;1;100
49;1;0.0065225;0;0
50;1;0.00627494;0;0
51;1;0.0068537;0;0
52;1;0.0068537;0;0
53;4;0.0214012;1;100
54;1;0.00623984;0;0
55;1;0.00613661;0;0
56;1;0.00649389;0;0
57;4;0.0203551;1;100
58;5;0.0255234;1;100
59;1;0.00609299;0;0
60;4;0.0204769;1;100
61;1;0.00612393;0;0
62;2;0.0103525;0;0
63;4;0.0241961;1;100
64;1;0.00654368;0;0
65;4;0.0198494;0;0
66;2;0.0104459;0;0
67;1;0.0065225;0;0
68;2;0.0123638;0;0
69;4;0.019564;0;0
70;4;0.0189246;0;0
71;1;0.00613661;0;0
72;2;0.0111626;0;0
73;2;0.0107617;0;0
74;4;0.0218706;1;100
75;6;0.0300819;1;100
76;1;0.00646907;0;0
77;1;0.0068537;0;0
78;1;0.00612393;0;0
79;2;0.0107593;0;0
80;4;0.0234292;1;100
