N;GRAU;PageRank;R-BEP;D-BRANCH
1;5;0.00289728;1;100
2;1;0.000678359;0;0
3;1;0.000704584;0;0
4;1;0.000657663;0;0
5;7;0.00345303;1;100
6;5;0.00255047;1;99
7;1;0.000797061;0;0
8;1;0.000791173;0;0
9;4;0.00271851;1;100
10;1;0.000793499;0;0
11;4;0.00262443;1;100
12;1;0.000779004;0;0
13;1;0.000717733;0;0
14;4;0.00200341;0;0
15;1;0.000678813;0;0
16;1;0.000725728;0;0
17;5;0.00293027;1;100
18;4;0.0022944;1;100
19;1;0.000678359;0;0
20;1;0.000790319;0;0
21;4;0.00266768;1;100
22;5;0.00258522;1;100
23;1;0.000791969;0;0
24;3;0.00149932;0;0
25;4;0.00264427;1;100
26;4;0.00263041;1;100
27;5;0.00291975;1;100
28;1;0.000778609;0;0
29;5;0.0029512;1;100
30;1;0.000738245;0;0
31;5;0.00214595;0;0
32;1;0.000768416;0;0
33;1;0.000785457;0;0
34;1;0.000706823;0;0
35;4;0.00224899;1;100
36;1;0.000774122;0;0
37;1;0.000653773;0;0
38;1;0.000661227;0;0
39;4;0.00194671;0;0
40;1;0.00071599;0;0
41;6;0.0027076;0;0
42;5;0.00288291;1;100
43;1;0.000778783;0;0
44;4;0.00260921;1;100
45;3;0.00157525;0;0
46;1;0.000671843;0;0
47;3;0.00142342;0;12
48;1;0.000663302;0;0
49;4;0.00264077;1;100
50;1;0.000797774;0;0
51;4;0.0027203;1;100
52;4;0.0018596;0;0
53;1;0.000717713;0;0
54;4;0.00191403;0;5
55;4;0.00261842;1;100
56;1;0.000789737;0;0
57;5;0.00255621;0;2
58;1;0.000777566;0;0
59;5;0.00312288;1;100
60;4;0.00203693;0;0
61;1;0.000767228;0;0
62;6;0.00337122;1;100
63;1;0.000771375;0;0
64;1;0.000662098;0;0
65;4;0.00207197;0;11
66;4;0.00264658;1;100
67;3;0.00154591;0;0
68;4;0.00205334;1;53
69;4;0.0020186;0;2
70;3;0.00147955;0;0
71;1;0.000797061;0;0
72;1;0.000678359;0;0
73;1;0.000779004;0;0
74;1;0.00076351;0;0
75;3;0.00165235;0;0
76;1;0.000776193;0;0
77;4;0.00273239;1;100
78;1;0.000797061;0;0
79;4;0.0023476;1;100
80;1;0.00077545;0;0
81;1;0.000718141;0;0
82;1;0.000745175;0;0
83;4;0.00178611;0;0
84;1;0.000720546;0;0
85;1;0.000674254;0;0
86;4;0.00200478;0;0
87;5;0.00235503;0;0
88;1;0.000789737;0;0
89;5;0.00249965;1;4
90;1;0.000677424;0;0
91;5;0.00296386;1;100
92;5;0.00265112;1;100
93;1;0.000786144;0;0
94;1;0.000789737;0;0
95;1;0.000797774;0;0
96;1;0.000712432;0;0
97;1;0.000704584;0;0
98;1;0.000694273;0;0
99;7;0.00368069;1;100
100;1;0.000768416;0;0
101;1;0.000771514;0;0
102;4;0.00273239;1;100
103;1;0.000792349;0;0
104;1;0.000712432;0;0
105;5;0.00273157;1;100
106;1;0.000793776;0;0
107;1;0.00076351;0;0
108;1;0.000718855;0;0
109;4;0.00229935;1;100
110;3;0.00160448;0;0
111;4;0.00265564;1;100
112;1;0.000738109;0;0
113;1;0.00077545;0;0
114;1;0.000766381;0;0
115;4;0.00260767;1;100
116;1;0.000701401;0;0
117;1;0.000779267;0;0
118;1;0.000781168;0;0
119;3;0.00158405;0;0
120;5;0.00296145;1;100
121;4;0.0026911;1;100
122;1;0.000661227;0;0
123;1;0.000629074;0;0
124;4;0.00243904;1;100
125;4;0.00271851;1;100
126;1;0.000662098;0;0
127;1;0.000770699;0;0
128;5;0.00272434;1;100
129;1;0.000794918;0;0
130;1;0.000769786;0;0
131;5;0.00295217;1;100
132;1;0.000651416;0;0
133;3;0.00168206;0;0
134;1;0.000776193;0;0
135;1;0.000778609;0;0
136;1;0.000745175;0;0
137;1;0.000792349;0;0
138;5;0.00301991;1;100
139;1;0.00077545;0;0
140;1;0.000712058;0;0
141;5;0.00283713;1;100
142;1;0.000731852;0;0
143;5;0.00293215;1;100
144;3;0.00153974;0;0
145;1;0.000712543;0;0
146;1;0.000791173;0;0
147;1;0.000711896;0;0
148;1;0.000778783;0;0
149;1;0.000790051;0;0
150;1;0.000681566;0;0
151;1;0.00078495;0;0
152;1;0.0007813;0;0
153;5;0.00267265;1;100
154;1;0.000678813;0;0
155;1;0.000711896;0;0
156;1;0.000719982;0;0
157;4;0.00260208;1;100
