N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00314556;0;0
2;1;0.00198929;0;0
3;2;0.00289738;0;0
4;1;0.00194857;0;0
5;1;0.00174706;0;0
6;6;0.00759039;0;53
7;2;0.00297341;0;0
8;4;0.00724468;1;100
9;2;0.00290079;0;0
10;4;0.00530347;0;3
11;2;0.00286047;0;0
12;4;0.00634619;1;100
13;4;0.00653783;1;100
14;1;0.00194501;0;0
15;1;0.0019529;0;0
16;2;0.00321778;0;0
17;1;0.00191413;0;0
18;5;0.00642888;0;27
19;2;0.00295271;0;0
20;1;0.00186378;0;0
21;5;0.00773017;1;100
22;2;0.00285998;0;0
23;2;0.00312899;0;0
24;2;0.00269587;0;0
25;4;0.00524365;0;2
26;2;0.00315273;0;0
27;3;0.00428044;0;0
28;1;0.00192199;0;0
29;4;0.0050512;0;7
30;1;0.00176445;0;0
31;5;0.00674741;1;90
32;4;0.0061942;1;100
33;4;0.00514134;0;3
34;1;0.00186378;0;0
35;2;0.00318058;0;0
36;4;0.00579921;0;4
37;4;0.00508265;0;1
38;2;0.00298707;0;0
39;2;0.00303717;0;0
40;4;0.00495946;0;1
41;1;0.00188665;0;0
42;2;0.00313346;0;0
43;2;0.00310995;0;0
44;4;0.00570029;0;10
45;1;0.00198929;0;0
46;6;0.00776758;1;93
47;2;0.00283688;0;0
48;6;0.00719956;0;0
49;1;0.00178697;0;0
50;2;0.00310419;0;0
51;2;0.00305316;0;0
52;2;0.00286427;0;0
53;4;0.00604976;0;55
54;1;0.00177354;0;0
55;5;0.00777639;1;100
56;1;0.00185253;0;0
57;4;0.00612075;1;100
58;2;0.00310625;0;0
59;1;0.00187681;0;0
60;1;0.00187799;0;0
61;1;0.00192651;0;0
62;2;0.00319632;0;0
63;4;0.00520332;0;0
64;5;0.00746848;1;100
65;5;0.00728589;1;100
66;5;0.00660131;1;40
67;4;0.00477215;0;3
68;1;0.00191784;0;0
69;3;0.00425209;0;5
70;3;0.00427515;0;19
71;3;0.00390571;0;0
72;3;0.003985;0;1
73;1;0.00187681;0;0
74;4;0.00601407;1;90
75;1;0.00194857;0;0
76;5;0.00745629;1;100
77;2;0.00297574;0;0
78;2;0.00281472;0;0
79;3;0.00414812;0;0
80;2;0.00322244;0;0
81;1;0.00191784;0;0
82;1;0.00186964;0;0
83;5;0.00649802;0;3
84;3;0.00406691;0;0
85;2;0.00315766;0;0
86;4;0.00546536;0;7
87;2;0.00291221;0;0
88;5;0.0068497;0;12
89;3;0.00402169;0;1
90;1;0.00188665;0;0
91;6;0.00846459;1;100
92;1;0.00172222;0;0
93;1;0.00169743;0;0
94;2;0.00281596;0;0
95;4;0.00643718;1;100
96;1;0.0018131;0;0
97;4;0.00483525;0;0
98;2;0.00314215;0;0
99;4;0.00524707;0;0
100;4;0.00520106;0;11
101;1;0.00190066;0;0
102;2;0.00304265;0;0
103;1;0.0019679;0;0
104;3;0.00366556;0;0
105;4;0.00513933;0;0
106;1;0.00194501;0;0
107;1;0.00192199;0;0
108;2;0.00282904;0;0
109;3;0.00419997;0;5
110;2;0.00296423;0;0
111;4;0.00528342;0;15
112;2;0.00295828;0;0
113;2;0.00307633;0;0
114;2;0.00288486;0;0
115;4;0.00515868;1;23
116;2;0.00324954;0;0
117;2;0.00305385;0;0
118;4;0.00524941;0;1
119;2;0.00308456;0;0
120;5;0.00704138;1;100
121;4;0.00533297;0;0
122;1;0.0017605;0;0
123;1;0.00213949;0;0
124;4;0.00570871;1;63
125;5;0.0075024;1;100
126;5;0.00699393;1;93
127;2;0.00334773;0;0
128;5;0.00640892;0;2
129;4;0.00632946;1;100
130;2;0.00297175;0;0
131;1;0.00179287;0;0
132;4;0.00546398;0;10
133;1;0.00181943;0;0
134;1;0.00191413;0;0
135;2;0.0030519;0;0
136;4;0.0057385;0;77
137;1;0.0018386;0;0
138;5;0.00690316;0;68
139;4;0.00558576;0;55
140;2;0.00290848;0;0
141;2;0.00325295;0;0
142;5;0.00692054;0;27
143;2;0.00321484;0;0
144;4;0.00542445;0;0
145;3;0.00429051;0;0
146;4;0.00636661;1;100
147;5;0.00743401;1;100
148;3;0.00426902;0;11
149;5;0.00654059;0;18
150;4;0.00495637;0;0
151;5;0.0073678;1;100
152;1;0.00191627;0;0
153;1;0.00186757;0;0
154;1;0.00179703;0;0
155;5;0.0075685;1;100
156;5;0.00619329;0;1
157;3;0.00387018;0;0
158;3;0.00436918;0;0
159;1;0.00179703;0;0
160;3;0.00433504;0;5
161;1;0.00188557;0;0
162;2;0.00320756;0;0
163;1;0.00179915;0;0
164;1;0.00187541;0;0
165;1;0.00193509;0;0
166;2;0.00296419;0;0
167;4;0.00561348;0;0
168;2;0.00318235;0;0
169;1;0.00186964;0;0
170;2;0.00304265;0;0
171;6;0.00726341;1;14
172;2;0.00291172;0;0
173;4;0.00516162;0;18
174;5;0.00751066;1;100
175;1;0.00186757;0;0
176;5;0.00645545;1;40
177;2;0.00318034;0;0
178;4;0.00561956;0;35
179;2;0.00282795;0;0
180;1;0.00178468;0;0
181;2;0.00297544;0;0
182;5;0.00657989;0;19
183;2;0.00287908;0;0
184;3;0.00412081;0;1
185;4;0.00553423;0;17
186;2;0.00302489;0;0
187;5;0.00601467;0;4
188;3;0.00444125;0;0
189;1;0.00179915;0;0
190;6;0.00753643;0;6
191;2;0.00303019;0;0
192;3;0.00397961;0;2
193;5;0.00682644;1;92
194;1;0.00187541;0;0
195;5;0.00652545;1;35
196;2;0.00310726;0;0
197;1;0.0017096;0;0
198;4;0.00628277;1;100
199;3;0.00416541;0;8
200;3;0.00403267;0;0
201;4;0.00624242;1;100
202;1;0.0019679;0;0
203;3;0.00393787;0;0
204;1;0.00213949;0;0
205;1;0.00186069;0;0
206;6;0.00744977;0;11
207;4;0.00543616;0;1
208;1;0.0019529;0;0
209;1;0.00185253;0;0
210;5;0.00638389;0;38
211;4;0.00527337;0;34
212;2;0.00303786;0;0
213;1;0.00193509;0;0
214;2;0.00321342;0;0
215;2;0.0029189;0;0
216;3;0.0040127;0;0
217;4;0.00620158;1;100
218;1;0.00191627;0;0
219;4;0.00481622;0;0
220;2;0.00292334;0;0
221;1;0.00190066;0;0
222;4;0.0053309;0;21
223;5;0.00639273;0;21
224;1;0.00192651;0;0
225;2;0.00292117;0;0
226;2;0.00302349;0;0
227;2;0.00278996;0;0
228;1;0.00181131;0;0
229;2;0.00293788;0;0
230;6;0.0078325;1;37
231;5;0.00618655;0;3
232;3;0.00428357;0;7
233;4;0.00552182;0;14
234;3;0.00450998;0;21
235;5;0.00636656;0;25
236;4;0.00593265;0;86
237;1;0.00183233;0;0
238;4;0.00557495;0;23
239;4;0.00554393;0;31
240;2;0.00297544;0;0
241;2;0.0031422;0;0
242;3;0.00449215;0;1
243;4;0.00532667;0;8
244;1;0.0018386;0;0
245;2;0.00281808;0;0
246;2;0.0030882;0;0
247;1;0.00213949;0;0
248;3;0.00415337;1;8
249;2;0.00296054;0;0
250;3;0.00397655;0;0
