N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00488548;0;0
2;4;0.008401;0;0
3;4;0.00945361;0;0
4;4;0.0101638;1;100
5;1;0.00278333;0;0
6;4;0.0115073;1;100
7;1;0.0033828;0;0
8;1;0.00336798;0;0
9;5;0.0117035;1;100
10;1;0.0032234;0;0
11;1;0.00314097;0;0
12;1;0.0034514;0;0
13;3;0.00682294;0;0
14;4;0.0118301;1;100
15;1;0.00295378;0;0
16;5;0.0123862;1;100
17;4;0.0106419;1;100
18;2;0.00546496;0;0
19;4;0.00858728;0;2
20;1;0.00284746;0;0
21;1;0.0029457;0;0
22;5;0.0134465;1;100
23;1;0.00340411;0;0
24;4;0.01008;1;100
25;3;0.00715914;0;0
26;2;0.00481448;0;0
27;6;0.0145381;1;100
28;1;0.0034514;0;0
29;5;0.0114678;1;100
30;2;0.00526148;0;0
31;1;0.00340411;0;0
32;4;0.0105953;1;100
33;1;0.00309308;0;0
34;1;0.00302459;0;0
35;1;0.00340411;0;0
36;2;0.00487588;0;0
37;4;0.00959196;0;34
38;2;0.0051238;0;0
39;1;0.0032234;0;0
40;4;0.00909376;0;0
41;1;0.00295378;0;0
42;4;0.00886012;0;42
43;1;0.00313418;0;0
44;4;0.00961366;1;100
45;1;0.00314202;0;0
46;2;0.00478096;0;0
47;2;0.00495454;0;0
48;1;0.00313418;0;0
49;3;0.00632575;0;0
50;3;0.00682413;0;0
51;2;0.00519873;0;0
52;4;0.0101892;1;100
53;2;0.00518632;0;0
54;2;0.00494742;0;0
55;4;0.00899629;0;1
56;1;0.0031989;0;0
57;8;0.0173725;1;100
58;3;0.00697295;0;0
59;1;0.00336798;0;0
60;1;0.00298055;0;0
61;1;0.0034514;0;0
62;5;0.0114333;0;51
63;1;0.00302459;0;0
64;5;0.0111597;0;4
65;6;0.0132862;1;100
66;5;0.0112334;1;66
67;1;0.00310271;0;0
68;1;0.00271129;0;0
69;1;0.00304315;0;0
70;1;0.00297579;0;0
71;1;0.00318901;0;0
72;1;0.00314097;0;0
73;3;0.00686437;0;0
74;4;0.0107352;1;100
75;4;0.0089438;0;0
76;2;0.00494921;0;0
77;1;0.00313418;0;0
78;4;0.0103693;1;100
79;1;0.0034514;0;0
80;1;0.00321873;0;0
81;1;0.00288703;0;0
82;7;0.0146076;0;2
83;2;0.00464507;0;0
84;1;0.0033828;0;0
85;1;0.00320355;0;0
86;4;0.00880359;0;0
87;1;0.00314202;0;0
88;2;0.00486634;0;0
89;5;0.011235;1;100
90;1;0.00285006;0;0
91;1;0.00304315;0;0
92;4;0.00833744;0;0
93;4;0.00832388;0;0
94;5;0.0112503;1;100
95;5;0.0118605;1;100
96;2;0.00482638;0;0
97;4;0.0118301;1;100
98;2;0.00547491;0;0
99;1;0.0033828;0;0
100;1;0.00318901;0;0
101;1;0.00286957;0;0
102;4;0.0083014;0;0
103;2;0.00536085;0;0
104;1;0.0032234;0;0
105;1;0.0030973;0;0
106;2;0.00468048;0;0
107;4;0.00984256;1;100
108;1;0.0029804;0;0
109;1;0.0034514;0;0
110;3;0.00658177;0;0
111;5;0.0129216;1;100
112;1;0.00281972;0;0
113;1;0.00299706;0;0
114;4;0.0085295;0;0
115;4;0.0116076;1;100
116;2;0.00485093;0;0
117;1;0.00315883;0;0
118;2;0.00472082;0;0
119;4;0.0092351;0;8
120;1;0.00299706;0;0
121;5;0.012018;1;100
122;1;0.00321873;0;0
123;1;0.00294639;0;0
124;1;0.0030973;0;0
125;1;0.00282027;0;0
126;4;0.0104533;1;100
127;1;0.00320355;0;0
128;4;0.0101439;1;100
129;2;0.00520125;0;0
130;4;0.0114376;1;100
131;2;0.00511664;0;0
132;1;0.00310271;0;0
133;2;0.00512332;0;0
134;5;0.011813;1;100
135;4;0.00868012;0;0
136;5;0.012277;1;100
137;1;0.0034514;0;0
138;1;0.0029457;0;0
139;4;0.00909211;0;24
140;3;0.00672726;0;0
141;1;0.00336798;0;0
142;1;0.00309308;0;0
143;7;0.0143188;0;0
144;1;0.0030795;0;0
145;1;0.00281972;0;0
146;5;0.0133297;1;100
147;1;0.00283465;0;0
148;4;0.0103742;1;100
149;1;0.00315883;0;0
150;1;0.00320355;0;0
151;1;0.00298055;0;0
152;4;0.00902382;0;0
153;4;0.00863158;0;0
154;3;0.0065694;0;0
155;1;0.0029804;0;0
156;1;0.00278333;0;0
157;1;0.0030795;0;0
158;2;0.00549709;0;0
159;1;0.00288703;0;0
160;1;0.0031989;0;0
