N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00736766;0;0
2;1;0.00462085;0;0
3;4;0.015212;0;41
4;2;0.00807671;0;0
5;3;0.0110421;0;0
6;1;0.00481613;0;0
7;4;0.0134557;0;39
8;1;0.0054606;0;0
9;1;0.00516006;0;0
10;1;0.00491976;0;0
11;1;0.00461792;0;0
12;2;0.00772116;0;0
13;1;0.0054606;0;0
14;3;0.0101571;0;0
15;4;0.0166549;1;100
16;1;0.0054694;0;0
17;4;0.0140603;1;15
18;1;0.0054606;0;0
19;3;0.00985046;0;0
20;2;0.00847176;0;0
21;1;0.00476561;0;0
22;1;0.00491976;0;0
23;2;0.00827459;0;0
24;1;0.00503916;0;0
25;1;0.00490649;0;0
26;6;0.0204079;1;100
27;3;0.0102996;0;0
28;1;0.00462466;0;0
29;1;0.00494544;0;0
30;1;0.00461792;0;0
31;6;0.0210085;0;8
32;1;0.00498493;0;0
33;2;0.00813791;0;0
34;2;0.00879563;0;0
35;4;0.0146864;0;13
36;5;0.0157087;0;0
37;4;0.0156053;1;100
38;3;0.00999247;0;0
39;4;0.0131885;0;0
40;3;0.0101682;0;1
41;1;0.00444587;0;0
42;4;0.0163996;1;100
43;3;0.0101417;0;0
44;1;0.00457711;0;0
45;3;0.0109526;0;0
46;2;0.00808816;0;0
47;1;0.00490299;0;0
48;3;0.0108495;0;11
49;1;0.00495135;0;0
50;2;0.00810418;0;0
51;5;0.0160802;0;0
52;2;0.00777323;0;0
53;1;0.00498493;0;0
54;1;0.00439112;0;0
55;5;0.0166418;0;77
56;2;0.0075273;0;0
57;4;0.0186381;1;100
58;1;0.00432911;0;0
59;4;0.0142152;0;0
60;5;0.0163496;0;0
61;3;0.010577;0;1
62;2;0.00813755;0;0
63;1;0.00439112;0;0
64;4;0.0162417;1;100
65;1;0.00447621;0;0
66;4;0.0144805;0;52
67;1;0.0054694;0;0
68;1;0.00474285;0;0
69;5;0.0183407;1;100
70;2;0.00818713;0;0
71;2;0.00745453;0;0
72;2;0.00855427;0;0
73;2;0.00793482;0;0
74;5;0.0183803;1;100
75;5;0.016926;0;0
76;1;0.00476561;0;0
77;4;0.0132794;0;0
78;4;0.0131033;0;6
79;1;0.00490649;0;0
80;1;0.00494544;0;0
81;1;0.0054694;0;0
82;4;0.016093;1;100
83;1;0.00503916;0;0
84;1;0.00495135;0;0
85;4;0.0186795;1;100
86;1;0.00490649;0;0
87;2;0.00757052;0;0
88;4;0.0162138;1;100
89;4;0.0143549;0;0
90;4;0.0160141;1;100
91;4;0.0152605;0;27
92;5;0.0192095;1;100
93;4;0.0151227;1;47
94;1;0.00490299;0;0
95;1;0.00516006;0;0
96;2;0.00727498;0;0
97;4;0.0172238;1;100
98;5;0.016415;0;2
99;5;0.0173286;1;96
100;5;0.0200382;1;100
