N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00438181;0;0
2;2;0.00751963;0;0
3;5;0.0171536;1;98
4;6;0.0193866;0;59
5;4;0.0129417;0;2
6;4;0.0124611;0;1
7;2;0.00714901;0;0
8;3;0.0101386;0;3
9;7;0.0234435;1;100
10;2;0.00668535;0;0
11;1;0.00421233;0;0
12;5;0.0159145;1;65
13;5;0.0163182;0;20
14;1;0.00438181;0;0
15;2;0.0073694;0;0
16;2;0.00676805;0;0
17;4;0.0124101;0;1
18;6;0.0191459;0;61
19;3;0.0092964;0;0
20;3;0.0104631;0;9
21;1;0.00447603;0;0
22;4;0.0136276;0;34
23;4;0.0124898;0;0
24;2;0.00713187;0;0
25;2;0.00733092;0;0
26;2;0.00704775;0;0
27;6;0.0186682;1;86
28;5;0.017506;1;100
29;4;0.0134747;0;20
30;1;0.00424644;0;0
31;1;0.00434671;0;0
32;2;0.00723826;0;0
33;1;0.00434671;0;0
34;4;0.0136325;1;48
35;2;0.00778742;0;0
36;6;0.0188475;0;57
37;2;0.00702271;0;0
38;4;0.012956;0;18
39;1;0.0048713;0;0
40;2;0.00827683;0;0
41;3;0.00987521;0;0
42;2;0.00752787;0;0
43;5;0.0184365;1;100
44;1;0.00445481;0;0
45;1;0.00441612;0;0
46;4;0.0133654;1;37
47;2;0.0073047;0;0
48;2;0.0073605;0;0
49;1;0.00470108;0;0
50;5;0.0150783;0;1
51;5;0.0148238;0;0
52;3;0.00978233;0;0
53;1;0.00440946;0;0
54;2;0.00705249;0;0
55;4;0.013828;0;38
56;6;0.0177858;0;32
57;4;0.0153373;1;100
58;4;0.0136916;0;9
59;1;0.00475917;0;0
60;3;0.009437;0;0
61;4;0.013632;0;0
62;2;0.00736623;0;0
63;6;0.0179573;0;11
64;1;0.00445481;0;0
65;3;0.00958662;0;0
66;5;0.016167;0;43
67;1;0.0046342;0;0
68;2;0.007147;0;0
69;4;0.0135785;0;18
70;2;0.00723915;0;0
71;4;0.0150639;1;100
72;4;0.0129727;1;28
73;2;0.00756666;0;0
74;3;0.0102462;0;0
75;4;0.015865;1;100
76;1;0.0048713;0;0
77;6;0.0208575;1;100
78;2;0.00733611;0;0
79;1;0.00470108;0;0
80;2;0.00731817;0;0
81;2;0.00758901;0;0
82;5;0.0155377;0;6
83;4;0.0132807;0;3
84;1;0.00417006;0;0
85;2;0.00740299;0;0
86;1;0.0043969;0;0
87;5;0.0169518;1;100
88;2;0.00719159;0;0
89;2;0.00762813;0;0
90;2;0.00827683;0;0
91;1;0.0043968;0;0
92;4;0.0126454;0;1
93;3;0.00994325;0;0
94;3;0.0105556;0;7
95;2;0.00714952;0;0
96;2;0.00696681;0;0
97;2;0.00760532;0;0
98;1;0.0046342;0;0
99;1;0.00447603;0;0
100;1;0.00434671;0;0
