N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.0129596;0;0
2;2;0.0125464;0;0
3;3;0.0169635;0;0
4;5;0.0258775;0;3
5;3;0.0173565;0;0
6;4;0.0217507;0;0
7;2;0.0133879;0;0
8;6;0.0316511;0;14
9;7;0.0382245;0;34
10;6;0.0307017;0;1
11;2;0.0129911;0;0
12;8;0.039973;0;17
13;3;0.0172614;0;0
14;5;0.0270738;0;4
15;4;0.0217644;0;0
16;4;0.0227261;0;0
17;6;0.0321693;0;9
18;3;0.0172257;0;0
19;3;0.0178928;0;2
20;3;0.0186255;0;0
21;5;0.02758;0;7
22;5;0.0264428;0;1
23;4;0.0216486;0;0
24;1;0.00839155;0;0
25;3;0.0171009;0;0
26;6;0.0323385;0;22
27;10;0.0513016;1;65
28;3;0.0171273;0;0
29;5;0.0256917;0;0
30;7;0.0367474;0;23
31;6;0.0308173;0;1
32;8;0.0405887;0;33
33;3;0.0172085;0;0
34;6;0.0326708;0;11
35;5;0.0275505;0;14
36;6;0.0321704;0;15
37;3;0.0171765;0;0
38;6;0.0304134;0;2
39;4;0.0217986;0;0
40;7;0.0361126;1;25
