N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.00412089;1;100
2;1;0.00111114;0;0
3;4;0.00336001;0;0
4;1;0.00113996;0;0
5;5;0.00399748;1;91
6;4;0.00375202;1;100
7;1;0.00112839;0;0
8;1;0.00109379;0;0
9;4;0.00334022;0;46
10;1;0.00108372;0;0
11;4;0.00349973;0;12
12;1;0.00114008;0;0
13;4;0.00389378;1;100
14;1;0.00106266;0;0
15;4;0.00349819;0;7
16;6;0.00470453;1;100
17;4;0.0040582;1;100
18;1;0.00104432;0;0
19;4;0.00343664;0;9
20;2;0.00186186;0;0
21;4;0.00378591;1;100
22;5;0.00448046;1;100
23;2;0.0017301;0;0
24;1;0.00110062;0;0
25;1;0.00104789;0;0
26;4;0.00343239;1;81
27;1;0.00121146;0;0
28;1;0.00111114;0;0
29;1;0.00122703;0;0
30;5;0.00390461;0;43
31;2;0.00191838;0;0
32;2;0.00174153;0;0
33;3;0.00241053;0;0
34;6;0.00541611;1;100
35;4;0.00313468;0;20
36;1;0.00122718;0;0
37;2;0.00184744;0;0
38;1;0.00109583;0;0
39;1;0.00113784;0;0
40;1;0.00110382;0;0
41;4;0.00290105;0;0
42;5;0.00444998;1;100
43;2;0.00191495;0;0
44;1;0.000999809;0;0
45;1;0.00120349;0;0
46;1;0.00121341;0;0
47;6;0.00446083;0;0
48;4;0.00387186;1;100
49;8;0.00589569;1;54
50;5;0.00441831;1;100
51;1;0.00121706;0;0
52;2;0.00167503;0;0
53;1;0.00110062;0;0
54;1;0.00108014;0;0
55;1;0.00113137;0;0
56;4;0.00336602;0;66
57;1;0.00112839;0;0
58;1;0.00109583;0;0
59;1;0.00104789;0;0
60;3;0.00258078;0;0
61;4;0.00353123;0;13
62;4;0.0033603;1;96
63;1;0.00120186;0;0
64;4;0.00368839;1;100
65;1;0.00120938;0;0
66;1;0.0011015;0;0
67;2;0.00189526;0;0
68;1;0.00116076;0;0
69;1;0.00121695;0;0
70;2;0.00184507;0;0
71;1;0.00111712;0;0
72;1;0.00103923;0;0
73;4;0.00371782;1;100
74;5;0.00350464;1;24
75;1;0.00114329;0;0
76;1;0.00108549;0;0
77;4;0.00324185;0;0
78;2;0.00177714;0;0
79;2;0.00178216;0;0
80;4;0.00332185;0;36
81;6;0.00473373;0;55
82;1;0.0011957;0;0
83;2;0.00175717;0;0
84;4;0.00330515;0;2
85;6;0.00488911;1;100
86;1;0.00113827;0;0
87;4;0.00375545;1;100
88;4;0.00378794;1;100
89;1;0.00112428;0;0
90;2;0.00178176;0;0
91;1;0.00120902;0;0
92;3;0.00227918;0;0
93;5;0.00478914;1;100
94;1;0.00122438;0;0
95;4;0.00364363;1;100
96;1;0.00103581;0;0
97;1;0.00103608;0;0
98;2;0.00191318;0;0
99;1;0.0011561;0;0
100;1;0.00120902;0;0
101;2;0.00185024;0;0
102;1;0.00113783;0;0
103;1;0.00114329;0;0
104;1;0.00109066;0;0
105;4;0.00353268;0;24
106;4;0.0030103;0;0
107;2;0.00184269;0;0
108;2;0.00182454;0;0
109;1;0.00102934;0;0
110;1;0.00101936;0;0
111;1;0.0010474;0;0
112;1;0.00108445;0;0
113;4;0.00378585;1;100
114;1;0.0011015;0;0
