N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.0036852;0;0
2;4;0.0108936;0;1
3;4;0.0114609;0;1
4;2;0.00633115;0;0
5;5;0.0133405;0;7
6;4;0.0108093;0;0
7;4;0.0128604;0;24
8;1;0.00398629;0;0
9;4;0.0105189;0;5
10;4;0.0111531;0;7
11;3;0.00902686;0;0
12;6;0.0152955;0;1
13;4;0.0117834;0;8
14;8;0.0223518;1;100
15;5;0.015298;0;86
16;1;0.00398629;0;0
17;2;0.00665766;0;0
18;3;0.0086225;0;0
19;2;0.00612867;0;0
20;3;0.00844329;0;0
21;5;0.0128024;0;10
22;5;0.0151332;0;48
23;3;0.00845567;0;0
24;3;0.00864906;0;2
25;5;0.0129261;0;0
26;3;0.00896798;0;0
27;5;0.0145387;0;39
28;6;0.0155089;1;31
29;1;0.0038957;0;0
30;9;0.0231374;1;76
31;3;0.00877663;0;1
32;4;0.010752;0;0
33;1;0.00375664;0;0
34;1;0.00401301;0;0
35;6;0.0177389;0;87
36;5;0.0142636;0;37
37;5;0.0136967;0;6
38;4;0.0124396;0;20
39;3;0.00885235;0;2
40;4;0.011181;0;11
41;2;0.00625784;0;0
42;2;0.00639159;0;0
43;3;0.00810876;0;0
44;9;0.0223629;1;43
45;3;0.00807531;0;0
46;2;0.00660236;0;0
47;1;0.00400398;0;0
48;6;0.0159434;0;10
49;6;0.0151499;0;10
50;2;0.00627887;0;0
51;2;0.00657062;0;0
52;4;0.0117727;1;14
53;4;0.0113382;0;11
54;3;0.00818403;0;0
55;2;0.00616221;0;0
56;2;0.00625173;0;0
57;6;0.015041;0;3
58;4;0.0103491;0;0
59;3;0.00902223;0;1
60;3;0.00841404;0;0
61;4;0.0110875;0;1
62;7;0.0172959;0;10
63;2;0.00611273;0;0
64;1;0.00397158;0;0
65;2;0.00610122;0;0
66;3;0.00919736;0;0
67;2;0.00611323;0;0
68;1;0.00407264;0;0
69;5;0.0134835;1;17
70;2;0.00639799;0;0
71;4;0.0111801;0;9
72;1;0.00423284;0;0
73;1;0.00414342;0;0
74;6;0.0160847;0;1
75;5;0.0140582;1;28
76;3;0.00894048;0;3
77;1;0.00408097;0;0
78;4;0.0122567;0;12
79;4;0.0109869;0;2
80;4;0.0106474;0;0
81;4;0.0126417;0;43
82;4;0.0121458;0;9
83;2;0.00679092;0;0
84;1;0.00418636;0;0
85;2;0.00647943;0;0
86;3;0.00911213;0;2
87;2;0.00665696;0;0
88;2;0.00619271;0;0
89;1;0.00387488;0;0
90;5;0.0135229;1;5
91;2;0.00617378;0;0
92;1;0.00410066;0;0
93;7;0.0185841;0;69
94;6;0.0175503;1;100
95;6;0.0169108;0;41
96;6;0.0149238;0;5
97;2;0.00644752;0;0
98;4;0.0110777;0;5
99;3;0.00885209;0;5
100;3;0.00893045;0;0
