N;GRAU;PageRank;R-BEP;D-BRANCH
1;3;0.0102909;0;4
2;1;0.00522157;0;0
3;2;0.00698499;0;0
4;2;0.00750253;0;0
5;2;0.00780033;0;0
6;2;0.00748089;0;0
7;5;0.0158721;0;32
8;1;0.00441455;0;0
9;2;0.00785643;0;0
10;2;0.00751301;0;0
11;2;0.00774975;0;0
12;6;0.0202922;1;100
13;2;0.00744923;0;0
14;6;0.0207409;1;96
15;4;0.0131411;0;3
16;1;0.0044383;0;0
17;2;0.00681248;0;0
18;2;0.007093;0;0
19;4;0.0134597;0;29
20;3;0.00902239;0;0
21;5;0.0169298;0;43
22;5;0.0160588;0;55
23;5;0.0180069;1;100
24;2;0.00711249;0;0
25;5;0.0174276;1;100
26;4;0.0130807;0;12
27;1;0.00522157;0;0
28;3;0.00990765;0;0
29;3;0.00947084;0;0
30;3;0.0105407;0;0
31;1;0.00436018;0;0
32;4;0.0145102;0;7
33;2;0.00675734;0;0
34;1;0.00437472;0;0
35;1;0.00437472;0;0
36;7;0.0198358;0;21
37;5;0.015023;0;11
38;1;0.00446269;0;0
39;4;0.0120232;0;8
40;2;0.00735285;0;0
41;1;0.00452479;0;0
42;1;0.00418508;0;0
43;2;0.00713921;0;0
44;2;0.0080583;0;0
45;2;0.00808591;0;0
46;3;0.00967776;0;1
47;4;0.012908;0;27
48;2;0.00786308;0;0
49;5;0.0157946;0;24
50;4;0.0124696;0;19
51;1;0.00437807;0;0
52;1;0.00456118;0;0
53;1;0.00471649;0;0
54;3;0.0110012;0;7
55;2;0.00693057;0;0
56;5;0.0187255;1;100
57;5;0.0160754;0;64
58;4;0.0129334;0;0
59;3;0.0104926;0;2
60;1;0.00468333;0;0
61;2;0.00730031;0;0
62;2;0.00749768;0;0
63;4;0.0142343;0;21
64;5;0.0150519;0;4
65;2;0.00734761;0;0
66;1;0.00522157;0;0
67;1;0.00462088;0;0
68;4;0.0146865;0;16
69;4;0.0123385;0;2
70;1;0.00402452;0;0
71;4;0.0121366;1;14
72;2;0.00655843;0;0
73;2;0.00685476;0;0
74;3;0.00983515;0;1
75;4;0.0151364;1;89
76;5;0.0157842;0;15
77;2;0.00744923;0;0
78;5;0.0171444;1;79
79;3;0.00983558;0;1
80;1;0.00458342;0;0
81;5;0.0145652;0;0
82;2;0.00676279;0;0
83;1;0.00468333;0;0
84;2;0.008153;0;0
85;4;0.0128829;0;1
86;2;0.00714859;0;0
87;4;0.0175133;1;100
88;3;0.00940608;0;0
89;2;0.00775353;0;0
90;4;0.0136755;0;35
91;3;0.0107386;0;0
92;3;0.0102678;0;0
93;1;0.00422999;0;0
94;1;0.00440605;0;0
95;2;0.0076446;0;0
96;5;0.0159346;1;21
97;2;0.00737634;0;0
98;8;0.0237602;1;92
99;5;0.0148572;0;2
100;2;0.00742629;0;0
