N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.0019231;1;100
2;1;0.00056681;0;0
3;1;0.000559599;0;0
4;4;0.00156547;1;100
5;4;0.00164345;1;100
6;1;0.000511346;0;0
7;1;0.000564237;0;0
8;5;0.00203084;1;100
9;3;0.00109164;0;0
10;1;0.00050996;0;0
11;1;0.00056681;0;0
12;1;0.000555263;0;0
13;5;0.00213107;1;100
14;5;0.00194998;1;100
15;1;0.000556395;0;0
16;1;0.000564858;0;0
17;1;0.000495243;0;0
18;4;0.00167203;1;100
19;3;0.00114047;0;0
20;4;0.00169799;1;100
21;1;0.000557973;0;0
22;7;0.00264732;1;100
23;1;0.000515458;0;0
24;1;0.000558624;0;0
25;1;0.000551274;0;0
26;4;0.00187308;1;100
27;1;0.000560451;0;0
28;4;0.00195108;1;100
29;1;0.000508157;0;0
30;1;0.00055737;0;0
31;1;0.000466756;0;0
32;1;0.000555717;0;0
33;1;0.000522909;0;0
34;1;0.000557355;0;0
35;1;0.000566942;0;0
36;1;0.00055806;0;0
37;4;0.00137489;0;3
38;1;0.000518522;0;0
39;1;0.000552321;0;0
40;1;0.000557252;0;0
41;1;0.000557383;0;0
42;1;0.000511983;0;0
43;4;0.00193407;1;100
44;5;0.00166638;0;0
45;4;0.00190233;1;100
46;1;0.000564858;0;0
47;4;0.00191696;1;100
48;3;0.000968746;0;0
49;1;0.000515971;0;0
50;1;0.00047937;0;0
51;1;0.000545743;0;0
52;1;0.000517434;0;0
53;1;0.000513478;0;0
54;1;0.000566942;0;0
55;4;0.00195108;1;100
56;3;0.00114108;0;0
57;1;0.000560451;0;0
58;1;0.000515138;0;0
59;1;0.000566942;0;0
60;1;0.000515124;0;0
61;4;0.00164914;1;100
62;1;0.00056681;0;0
63;1;0.000560989;0;0
64;1;0.000552049;0;0
65;1;0.000564237;0;0
66;1;0.000547996;0;0
67;1;0.000560989;0;0
68;1;0.00055866;0;0
69;1;0.000548029;0;0
70;1;0.00055866;0;0
71;1;0.000557355;0;0
72;4;0.00158021;1;100
73;4;0.00191987;1;100
74;5;0.00193747;1;100
75;1;0.000566721;0;0
76;4;0.00169201;1;100
77;1;0.000566942;0;0
78;5;0.00199899;1;100
79;4;0.00191822;1;100
80;1;0.000481109;0;0
81;1;0.000557383;0;0
82;1;0.000547695;0;0
83;1;0.000550762;0;0
84;1;0.000492666;0;0
85;3;0.00111759;0;0
86;1;0.00056681;0;0
87;1;0.000550277;0;0
88;5;0.00194382;1;100
89;4;0.0019194;1;100
90;4;0.00195683;1;100
91;1;0.000560989;0;0
92;4;0.0019171;1;100
93;6;0.00214572;1;100
94;1;0.00047146;0;0
95;1;0.000557252;0;0
96;1;0.000505632;0;0
97;5;0.00208486;1;100
98;1;0.00055955;0;0
99;4;0.00192752;1;100
100;1;0.000564605;0;0
101;4;0.00165274;1;100
102;1;0.000557355;0;0
103;4;0.00165218;1;100
104;1;0.00055899;0;0
105;5;0.00215277;1;100
106;1;0.000515138;0;0
107;3;0.0012485;0;0
108;5;0.00214767;1;100
109;3;0.00107517;0;0
110;1;0.000564554;0;0
111;1;0.000565826;0;0
112;1;0.000559905;0;0
113;1;0.000517434;0;0
114;5;0.00175688;1;94
115;1;0.000446677;0;0
116;3;0.00119085;0;0
117;1;0.000522909;0;0
118;1;0.000522153;0;0
119;4;0.00173422;1;100
120;1;0.00055737;0;0
121;1;0.00056681;0;0
122;1;0.000557796;0;0
123;1;0.000547695;0;0
124;4;0.00192028;1;100
125;1;0.000555263;0;0
126;4;0.00195683;1;100
127;1;0.000505424;0;0
128;4;0.00195683;1;100
129;4;0.00187292;1;100
130;1;0.000559348;0;0
131;4;0.00156073;1;59
132;1;0.000550836;0;0
133;1;0.000560989;0;0
134;1;0.000511983;0;0
135;4;0.00166093;1;100
136;1;0.000481109;0;0
