N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.00444408;1;100
2;1;0.00123787;0;0
3;1;0.00138634;0;0
4;2;0.00220859;0;0
5;4;0.00431753;1;100
6;5;0.00518886;1;100
7;1;0.00136097;0;0
8;1;0.00138634;0;0
9;4;0.00390066;0;9
10;1;0.00136745;0;0
11;4;0.00469319;1;100
12;2;0.00225589;0;0
13;2;0.00186603;0;0
14;1;0.00120189;0;0
15;4;0.00470569;1;100
16;4;0.00345121;0;0
17;1;0.0013723;0;0
18;1;0.00125711;0;0
19;1;0.0013077;0;0
20;1;0.0014095;0;0
21;5;0.00430689;0;0
22;4;0.00327346;0;0
23;2;0.00226686;0;0
24;1;0.00136745;0;0
25;2;0.00208371;0;0
26;4;0.00435174;1;100
27;4;0.00363282;0;0
28;5;0.00478646;1;100
29;4;0.00465629;1;100
30;4;0.0041184;1;100
31;1;0.00136745;0;0
32;4;0.00429099;1;100
33;4;0.00438951;1;100
34;4;0.00429281;1;100
35;1;0.00129138;0;0
36;1;0.0013923;0;0
37;1;0.00129974;0;0
38;1;0.00127001;0;0
39;2;0.00202748;0;0
40;3;0.00277503;0;0
41;4;0.00428348;1;100
42;5;0.00462687;0;45
43;1;0.00139853;0;0
44;4;0.0047625;1;100
45;1;0.00121408;0;0
46;4;0.00385325;0;33
47;1;0.00136242;0;0
48;1;0.00131358;0;0
49;1;0.00125957;0;0
50;1;0.00128302;0;0
51;4;0.00463986;1;100
52;2;0.00200137;0;0
53;2;0.00218251;0;0
54;4;0.00419709;1;100
55;4;0.00475166;1;100
56;1;0.00123784;0;0
57;1;0.00137496;0;0
58;4;0.00353225;0;0
59;4;0.00464667;1;100
60;5;0.00442435;1;85
61;1;0.00136993;0;0
62;1;0.00122303;0;0
63;4;0.00369525;0;0
64;1;0.00130576;0;0
65;5;0.00493574;1;100
66;4;0.0038689;0;8
67;4;0.00400682;0;4
68;4;0.0048166;1;100
69;2;0.00208469;0;0
70;1;0.00125711;0;0
71;1;0.00138207;0;0
72;1;0.00138473;0;0
73;1;0.00128684;0;0
74;1;0.0012626;0;0
75;4;0.00371069;0;3
76;1;0.00124541;0;0
77;1;0.00127383;0;0
78;1;0.00124416;0;0
79;4;0.00467036;1;100
80;1;0.00139092;0;0
81;4;0.00440967;1;100
82;1;0.00120123;0;0
83;1;0.00136993;0;0
84;1;0.00139853;0;0
85;4;0.00431238;1;100
86;4;0.00375433;0;3
87;2;0.00225156;0;0
88;4;0.00471784;1;100
89;2;0.00214485;0;0
90;1;0.00128302;0;0
91;2;0.00223473;0;0
92;4;0.00435053;1;100
93;4;0.00435426;1;100
94;1;0.00138207;0;0
95;2;0.0022912;0;0
96;1;0.0011728;0;0
97;2;0.00205824;0;0
98;3;0.00297941;0;0
99;4;0.00441248;1;100
100;3;0.00305815;0;0
101;2;0.00201487;0;0
102;4;0.00433428;1;100
103;1;0.00128469;0;0
104;5;0.00471715;1;71
105;1;0.0012261;0;0
106;4;0.00467036;1;100
107;1;0.00137698;0;0
108;1;0.0014095;0;0
109;4;0.00372655;0;0
110;1;0.00137496;0;0
111;2;0.00224829;0;0
112;2;0.00209486;0;0
113;6;0.00548162;1;100
114;5;0.00431609;0;0
115;1;0.00129949;0;0
116;5;0.00528726;1;100
117;1;0.00125711;0;0
118;1;0.0013923;0;0
119;2;0.00216302;0;0
120;1;0.00131358;0;0
121;5;0.00521485;1;100
122;4;0.00486824;1;100
123;1;0.00137698;0;0
124;1;0.00123784;0;0
125;1;0.00131663;0;0
126;1;0.00118315;0;0
127;1;0.0012359;0;0
128;1;0.00136745;0;0
129;5;0.00553899;1;100
130;3;0.00291785;0;0
131;4;0.00395232;1;100
132;1;0.00136097;0;0
133;4;0.00334028;0;0
134;1;0.00136446;0;0
135;4;0.00405614;1;100
136;4;0.00423064;1;100
137;5;0.00488299;1;100
138;1;0.00128722;0;0
139;1;0.00126688;0;0
140;2;0.00209985;0;0
141;1;0.00136993;0;0
142;2;0.0022255;0;0
143;5;0.00467287;1;100
144;4;0.00441684;1;100
145;5;0.00429083;0;3
146;1;0.0013923;0;0
147;1;0.0014095;0;0
148;2;0.00224739;0;0
149;1;0.00129603;0;0
150;5;0.00511268;1;100
151;4;0.00420019;1;100
152;1;0.00130576;0;0
153;2;0.00229343;0;0
154;4;0.0043892;1;100
155;1;0.0013923;0;0
156;1;0.0014095;0;0
157;4;0.00404215;1;99
158;1;0.00131206;0;0
159;1;0.00138703;0;0
160;4;0.00370189;0;0
161;2;0.00229192;0;0
162;2;0.00220081;0;0
163;1;0.00136993;0;0
164;3;0.00283716;0;0
165;1;0.00139853;0;0
166;2;0.0019914;0;0
167;1;0.00138473;0;0
168;1;0.00122715;0;0
