N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00141701;0;0
2;1;0.00155062;0;0
3;4;0.00464875;1;100
4;1;0.0015471;0;0
5;4;0.00459417;1;100
6;1;0.00145074;0;0
7;1;0.00147591;0;0
8;4;0.00468249;1;100
9;1;0.00153662;0;0
10;4;0.00447204;0;46
11;1;0.00135632;0;0
12;1;0.00141124;0;0
13;1;0.00156895;0;0
14;6;0.00595318;1;54
15;4;0.00397222;0;10
16;4;0.00425993;0;28
17;5;0.00560154;1;100
18;2;0.00218908;0;0
19;2;0.00226683;0;0
20;4;0.00424109;1;100
21;1;0.0013853;0;0
22;1;0.00140888;0;0
23;1;0.00155475;0;0
24;1;0.00147639;0;0
25;6;0.00578371;1;56
26;4;0.00376404;0;0
27;2;0.00233211;0;0
28;1;0.00134776;0;0
29;1;0.0015395;0;0
30;1;0.00136975;0;0
31;4;0.00408187;0;13
32;4;0.00434926;0;7
33;1;0.00138974;0;0
34;1;0.00138299;0;0
35;2;0.00244319;0;0
36;1;0.00145682;0;0
37;1;0.00155474;0;0
38;2;0.00228403;0;0
39;6;0.00643425;1;100
40;5;0.00617607;1;100
41;1;0.00145441;0;0
42;3;0.00320113;0;0
43;4;0.00404491;0;0
44;4;0.00426573;0;0
45;1;0.00140483;0;0
46;1;0.00147639;0;0
47;2;0.00218191;0;0
48;2;0.00218304;0;0
49;1;0.00147591;0;0
50;1;0.00136356;0;0
51;6;0.00569629;0;25
52;2;0.00235494;0;0
53;1;0.00147639;0;0
54;2;0.00218612;0;0
55;1;0.00132809;0;0
56;9;0.00879583;1;100
57;1;0.00156298;0;0
58;4;0.00410357;0;0
59;5;0.00561599;1;100
60;6;0.00577091;0;7
61;1;0.00135036;0;0
62;7;0.00698061;1;100
63;5;0.00542228;1;95
64;1;0.00143718;0;0
65;4;0.00396702;0;9
66;5;0.00495947;0;4
67;1;0.00140781;0;0
68;4;0.00522792;1;100
69;1;0.00142047;0;0
70;4;0.00403884;0;3
71;1;0.00140021;0;0
72;5;0.00545003;1;100
73;2;0.00215315;0;0
74;1;0.00155062;0;0
75;4;0.00521435;1;100
76;1;0.0015395;0;0
77;2;0.00224297;0;0
78;2;0.00228127;0;0
79;1;0.00135946;0;0
80;1;0.00140888;0;0
81;1;0.00132731;0;0
82;1;0.00133372;0;0
83;2;0.00233589;0;0
84;1;0.00139659;0;0
85;1;0.00135572;0;0
86;2;0.00231093;0;0
87;6;0.00573448;0;1
88;5;0.00603433;1;100
89;5;0.00545733;1;100
90;1;0.00146988;0;0
91;1;0.00141701;0;0
92;1;0.00135527;0;0
93;2;0.00233984;0;0
94;4;0.00460817;1;100
95;4;0.00534338;1;100
96;4;0.00493091;1;100
97;2;0.00230736;0;0
98;2;0.00247692;0;0
99;1;0.00127622;0;0
100;2;0.00256764;0;0
101;3;0.00311073;0;0
102;1;0.00141643;0;0
103;2;0.00228061;0;0
104;1;0.00141124;0;0
105;2;0.00237836;0;0
106;1;0.00125929;0;0
107;4;0.00386419;0;0
108;5;0.00565392;1;100
109;4;0.00461155;1;100
110;1;0.00145682;0;0
111;1;0.00141643;0;0
112;4;0.00485411;1;100
113;1;0.00153662;0;0
114;2;0.00222622;0;0
115;2;0.00234154;0;0
116;1;0.00146988;0;0
117;5;0.00553249;1;100
118;1;0.00156298;0;0
119;3;0.0030421;0;0
120;1;0.00155474;0;0
121;4;0.00387267;0;0
122;1;0.00134242;0;0
123;3;0.00303411;0;0
124;4;0.00364486;0;0
125;2;0.00233101;0;0
126;5;0.00455944;0;0
127;1;0.00132731;0;0
128;3;0.00310052;0;0
129;1;0.0015471;0;0
130;2;0.00230098;0;0
131;4;0.00457243;1;100
