N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.00336413;0;10
2;2;0.00192122;0;0
3;2;0.0018568;0;0
4;1;0.00133536;0;0
5;1;0.00122469;0;0
6;4;0.00344538;0;0
7;6;0.00508797;1;100
8;1;0.00118821;0;0
9;4;0.00297855;0;0
10;1;0.00113486;0;0
11;1;0.00111785;0;0
12;2;0.00185111;0;0
13;4;0.00451933;1;100
14;1;0.00132306;0;0
15;4;0.00396481;1;100
16;1;0.00123604;0;0
17;1;0.00110795;0;0
18;1;0.0011088;0;0
19;4;0.0030427;0;0
20;1;0.00122583;0;0
21;5;0.00436226;1;86
22;2;0.00185557;0;0
23;4;0.00355066;0;46
24;3;0.00233397;0;0
25;4;0.00315613;0;0
26;2;0.00185036;0;0
27;2;0.00189466;0;0
28;5;0.00409093;0;65
29;2;0.00205042;0;0
30;2;0.00192888;0;0
31;2;0.00182484;0;0
32;1;0.0010958;0;0
33;1;0.0010958;0;0
34;3;0.00251363;0;0
35;6;0.00470593;0;8
36;2;0.00179597;0;0
37;2;0.0019509;0;0
38;5;0.00440401;0;16
39;5;0.00476905;1;100
40;1;0.00119441;0;0
41;2;0.00200055;0;0
42;3;0.00264698;0;0
43;2;0.0020271;0;0
44;5;0.00397375;0;0
45;5;0.00482004;1;100
46;1;0.00132306;0;0
47;4;0.00365202;0;19
48;1;0.00133536;0;0
49;6;0.0051972;1;100
50;2;0.00191203;0;0
51;2;0.0017284;0;0
52;4;0.0031924;0;0
53;2;0.00175794;0;0
54;2;0.00192281;0;0
55;2;0.00193289;0;0
56;1;0.00111658;0;0
57;3;0.00249395;0;0
58;2;0.00189399;0;0
59;1;0.00116075;0;0
60;2;0.00169919;0;0
61;2;0.00172163;0;0
62;3;0.00266024;0;0
63;4;0.00446631;1;100
64;5;0.00388961;0;0
65;5;0.00446975;1;100
66;2;0.00181415;0;0
67;1;0.00121193;0;0
68;3;0.00256583;0;0
69;2;0.00185169;0;0
70;5;0.00471355;1;100
71;4;0.00306842;0;0
72;2;0.00175381;0;0
73;4;0.00335281;0;0
74;5;0.00375948;0;0
75;2;0.0017552;0;0
76;4;0.0032937;1;1
77;1;0.00124997;0;0
78;5;0.00409169;0;26
79;5;0.0039459;0;17
80;6;0.00517978;1;100
81;6;0.0043874;1;27
82;1;0.00110292;0;0
83;2;0.00202404;0;0
84;1;0.00106456;0;0
85;2;0.00176586;0;0
86;1;0.00112952;0;0
87;2;0.00169627;0;0
88;1;0.00115311;0;0
89;1;0.0010576;0;0
90;4;0.00411751;1;100
91;1;0.00125444;0;0
92;2;0.00193011;0;0
93;1;0.00125512;0;0
94;2;0.0017492;0;0
95;1;0.00111127;0;0
96;2;0.00196515;0;0
97;1;0.00133438;0;0
98;4;0.00371199;0;60
99;1;0.00132409;0;0
100;2;0.00199399;0;0
101;2;0.0020061;0;0
102;1;0.00113486;0;0
103;1;0.00124997;0;0
104;6;0.00500418;1;94
105;1;0.00109292;0;0
106;2;0.00189494;0;0
107;2;0.00198371;0;0
108;3;0.00266099;0;0
109;6;0.00473133;0;21
110;5;0.00388702;0;2
111;1;0.00125512;0;0
112;1;0.0011638;0;0
113;1;0.00114056;0;0
114;2;0.00193189;0;0
115;5;0.0047805;1;100
116;3;0.00252591;0;0
117;1;0.0011763;0;0
118;5;0.00399072;0;1
119;2;0.00187017;0;0
120;4;0.00344749;0;2
121;4;0.00375922;0;58
122;5;0.00401316;0;25
123;1;0.00117145;0;0
124;2;0.00184249;0;0
125;1;0.00103514;0;0
126;6;0.0054216;1;100
127;5;0.00437438;1;100
128;4;0.00393847;1;100
129;2;0.00199797;0;0
130;4;0.00451474;1;100
131;1;0.00111865;0;0
132;3;0.00267916;0;8
133;1;0.00122986;0;0
134;1;0.00114589;0;0
135;1;0.00122469;0;0
136;3;0.00277714;0;0
137;1;0.00123221;0;0
138;1;0.00115311;0;0
139;5;0.00428239;1;99
140;4;0.00329438;0;3
141;5;0.00400404;0;14
142;3;0.00247712;0;0
143;4;0.00390641;1;100
144;4;0.00347328;0;24
145;1;0.00115221;0;0
146;4;0.00399929;1;100
147;4;0.00338199;0;8
148;1;0.00111865;0;0
149;4;0.00414174;1;100
150;1;0.00122588;0;0
151;1;0.00108393;0;0
152;1;0.00114306;0;0
153;2;0.0018372;0;0
154;2;0.00192625;0;0
155;2;0.00191522;0;0
156;5;0.00410567;1;72
157;2;0.00205127;0;0
158;5;0.00466383;1;100
159;6;0.00486788;0;57
160;3;0.00248874;0;0
161;5;0.00434463;0;16
162;4;0.00347923;1;32
163;2;0.00195066;0;0
164;1;0.00111434;0;0
165;2;0.00184069;0;0
166;3;0.00267211;0;0
167;1;0.00113786;0;0
168;5;0.00367062;0;0
169;4;0.0032461;0;0
170;1;0.00133438;0;0
171;2;0.00174425;0;0
172;3;0.00261145;0;0
173;6;0.00512419;1;87
174;1;0.00122469;0;0
175;1;0.00115362;0;0
176;2;0.00185695;0;0
177;1;0.00112368;0;0
178;2;0.00185995;0;0
179;4;0.00328859;0;18
180;4;0.00340706;0;8
181;5;0.00458302;1;100
182;4;0.00311713;0;0
183;2;0.00188442;0;0
184;2;0.00208173;0;0
185;1;0.00122583;0;0
186;4;0.00400412;1;100
187;1;0.00109861;0;0
188;1;0.00118574;0;0
189;3;0.00253253;0;0
190;5;0.00391076;0;21
191;4;0.00300515;0;14
192;4;0.0040039;1;100
193;4;0.00349973;0;15
194;4;0.003143;0;0
195;2;0.0018791;0;0
196;4;0.00347845;0;17
197;4;0.00346854;0;9
198;2;0.00212587;0;0
199;2;0.00210535;0;0
200;1;0.0011763;0;0
201;5;0.00457714;1;100
202;2;0.00174377;0;0
203;4;0.00342357;0;0
204;1;0.00123604;0;0
205;1;0.00114056;0;0
206;1;0.00132409;0;0
207;1;0.00123221;0;0
208;2;0.00202418;0;0
209;2;0.00196112;0;0
210;4;0.00402289;1;100
211;1;0.00118574;0;0
212;1;0.00111127;0;0
213;7;0.00595914;1;100
214;4;0.00446148;1;100
215;1;0.00107059;0;0
216;5;0.00431149;1;97
217;4;0.00335105;0;1
218;1;0.00122485;0;0
219;1;0.00132409;0;0
220;4;0.00299051;0;2
221;4;0.00373632;1;45
