N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00704481;0;0
2;1;0.00463926;0;0
3;4;0.0139888;1;100
4;2;0.00675125;0;0
5;4;0.0158964;1;100
6;4;0.0119559;0;1
7;1;0.00415;0;0
8;1;0.00465638;0;0
9;1;0.00425629;0;0
10;1;0.00459242;0;0
11;5;0.0161284;1;100
12;2;0.00728929;0;0
13;1;0.0039811;0;0
14;4;0.0144813;1;100
15;5;0.0167653;1;100
16;1;0.00437491;0;0
17;1;0.00463926;0;0
18;4;0.0126042;0;14
19;1;0.00459242;0;0
20;1;0.00425629;0;0
21;2;0.00682512;0;0
22;4;0.0126385;0;1
23;1;0.00468348;0;0
24;1;0.00413943;0;0
25;1;0.00461074;0;0
26;1;0.00463926;0;0
27;3;0.0088445;0;0
28;1;0.00413943;0;0
29;1;0.00462799;0;0
30;4;0.0156711;1;100
31;4;0.0155558;1;100
32;1;0.00462799;0;0
33;5;0.0169966;1;100
34;1;0.00433604;0;0
35;4;0.0133885;1;100
36;2;0.007466;0;0
37;4;0.012654;0;70
38;1;0.00412984;0;0
39;1;0.00462799;0;0
40;1;0.00463926;0;0
41;1;0.00415;0;0
42;5;0.0169402;1;100
43;2;0.00696222;0;0
44;4;0.015729;1;100
45;4;0.0159495;1;100
46;2;0.00681134;0;0
47;2;0.00721671;0;0
48;1;0.00465638;0;0
49;1;0.00468348;0;0
50;4;0.0136765;1;100
51;1;0.00436418;0;0
52;1;0.00461074;0;0
53;2;0.00668089;0;0
54;1;0.0041001;0;0
55;5;0.0153082;1;85
56;4;0.0121355;0;0
57;1;0.00432729;0;0
58;1;0.00436418;0;0
59;1;0.00461074;0;0
60;1;0.00463926;0;0
61;1;0.00422262;0;0
62;5;0.0168785;1;100
63;1;0.00465638;0;0
64;1;0.00458011;0;0
65;1;0.00430298;0;0
66;4;0.0147054;1;100
67;4;0.0128835;0;27
68;4;0.014655;1;100
69;4;0.0130276;1;96
70;1;0.00412984;0;0
71;1;0.00459242;0;0
72;1;0.00420845;0;0
73;4;0.01603;1;100
74;3;0.0102112;0;0
75;4;0.0132583;1;93
76;5;0.0170588;1;100
77;1;0.00422262;0;0
78;1;0.00458011;0;0
79;4;0.0159495;1;100
80;1;0.00434232;0;0
81;2;0.00683089;0;0
82;1;0.00432729;0;0
83;1;0.00415;0;0
84;1;0.00463926;0;0
85;4;0.014367;1;100
86;3;0.0101716;0;0
87;3;0.00975351;0;7
88;1;0.0041001;0;0
89;3;0.0121182;1;100
90;2;0.00724612;0;0
91;1;0.00420845;0;0
92;4;0.0141472;1;100
93;2;0.00743399;0;0
94;4;0.0145225;1;100
95;1;0.00458011;0;0
96;4;0.0132134;0;0
97;1;0.0045556;0;0
98;1;0.00437491;0;0
99;1;0.00463926;0;0
100;2;0.00727315;0;0
101;1;0.0045556;0;0
102;1;0.00463926;0;0
103;4;0.0139221;1;100
104;4;0.0159495;1;100
105;2;0.0068569;0;0
106;4;0.0145521;1;100
107;1;0.0040674;0;0
108;1;0.0038524;0;0
109;1;0.0045556;0;0
110;4;0.0128523;0;61
111;1;0.00398775;0;0
112;2;0.00723549;0;0
113;1;0.00430298;0;0
114;1;0.00463926;0;0
115;1;0.00433604;0;0
116;4;0.0119684;0;0
117;2;0.00676658;0;0
118;1;0.00434232;0;0
119;4;0.0158152;1;100
120;6;0.0174525;0;1
