N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.0117624;0;0
2;1;0.0120757;0;0
3;3;0.0264668;0;0
4;1;0.0127091;0;0
5;2;0.0196266;0;0
6;4;0.0356439;0;9
7;1;0.0136045;0;0
8;4;0.0339283;0;1
9;4;0.0421603;1;100
10;5;0.0466628;1;88
11;6;0.0531366;1;92
12;4;0.0391797;0;74
13;4;0.0463742;1;100
14;1;0.0128226;0;0
15;4;0.0377052;1;54
16;2;0.0208758;0;0
17;1;0.0127091;0;0
18;5;0.0446967;0;65
19;1;0.0118069;0;0
20;2;0.019896;0;0
21;5;0.0533684;1;100
22;2;0.019058;0;0
23;1;0.0128226;0;0
24;2;0.0202424;0;0
25;5;0.0473935;1;100
26;1;0.0128226;0;0
27;1;0.0112777;0;0
28;3;0.0274947;0;2
29;3;0.0288237;0;7
30;2;0.0202181;0;0
31;3;0.0274598;0;0
32;2;0.0196446;0;0
33;1;0.0118069;0;0
34;1;0.0136045;0;0
35;2;0.0211483;0;0
36;1;0.0136045;0;0
37;4;0.0355448;0;2
38;2;0.0191386;0;0
39;1;0.0113484;0;0
40;2;0.0193346;0;0
