N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.0178462;56.0344;1;100
2;8;0.0268072;37.3034;1;100
3;1;0.00447045;223.691;0;0
4;3;0.00953462;104.881;0;0
5;5;0.0152771;65.4573;0;21
6;2;0.00696084;143.661;0;0
7;1;0.00461124;216.861;0;0
8;4;0.0142008;70.4186;0;0
9;2;0.00661734;151.118;0;0
10;1;0.00434827;229.977;0;0
11;4;0.0132589;75.4212;0;23
12;3;0.00979357;102.108;0;0
13;5;0.0159989;62.5044;0;44
14;1;0.00454448;220.047;0;0
15;2;0.00691527;144.608;0;0
16;1;0.00432482;231.223;0;0
17;1;0.00435161;229.8;0;0
18;4;0.0131059;76.3017;0;8
19;1;0.00451374;221.546;0;0
20;3;0.00938388;106.566;0;0
21;1;0.00438642;227.976;0;0
22;1;0.00449719;222.361;0;0
23;6;0.0182035;54.9346;0;45
24;5;0.0165369;60.4708;1;85
25;3;0.0100315;99.6856;0;0
26;2;0.00726634;137.621;0;0
27;4;0.0127508;78.4265;0;35
28;1;0.00447045;223.691;0;0
29;4;0.0119615;83.6018;0;0
30;2;0.00745345;134.166;0;0
31;2;0.00694872;143.911;0;0
32;6;0.0183242;54.5726;0;2
33;5;0.0157811;63.3671;0;0
34;2;0.00669304;149.409;0;0
35;1;0.00454506;220.019;0;0
36;2;0.00750656;133.217;0;0
37;5;0.0151437;66.0342;0;11
38;4;0.0159125;62.8436;1;100
39;2;0.00690291;144.866;0;0
40;5;0.0172894;57.8389;1;100
41;1;0.00451374;221.546;0;0
42;5;0.0167742;59.6155;1;98
43;2;0.00709627;140.919;0;0
44;5;0.0176306;56.7197;1;100
45;1;0.00434827;229.977;0;0
46;3;0.0106872;93.5699;0;0
47;2;0.0073147;136.711;0;0
48;5;0.0161918;61.7597;0;0
49;1;0.00434827;229.977;0;0
50;2;0.00732206;136.574;0;0
51;5;0.0177279;56.4084;1;100
52;5;0.0154366;64.7811;0;16
53;6;0.0183652;54.4509;0;0
54;4;0.0130853;76.4217;0;52
55;2;0.0070781;141.281;0;0
56;2;0.00682295;146.564;0;0
57;1;0.00431127;231.95;0;0
58;1;0.00439531;227.515;0;0
59;5;0.0147298;67.8895;0;0
60;1;0.00435823;229.451;0;0
61;2;0.00726487;137.649;0;0
62;5;0.0179087;55.8387;1;100
63;1;0.00432482;231.223;0;0
64;1;0.0044392;225.266;0;0
65;1;0.0044392;225.266;0;0
66;1;0.00529232;188.953;0;0
67;5;0.0174733;57.2303;1;100
68;1;0.00461124;216.861;0;0
69;1;0.00449719;222.361;0;0
70;1;0.00529232;188.953;0;0
71;2;0.00790945;126.431;0;0
72;2;0.00710104;140.824;0;0
73;5;0.0149324;66.9684;0;0
74;1;0.00488141;204.859;0;0
75;2;0.00732948;136.435;0;0
76;4;0.0121857;82.0634;0;0
77;1;0.00529232;188.953;0;0
78;1;0.00488141;204.859;0;0
79;4;0.0135831;73.6206;0;45
80;4;0.0127328;78.5371;0;0
81;3;0.00969355;103.161;0;0
82;3;0.0103616;96.5103;0;35
83;6;0.0181982;54.9503;0;54
84;5;0.0167693;59.6327;0;0
85;1;0.00435823;229.451;0;0
86;3;0.00959398;104.232;0;0
87;1;0.00409593;244.145;0;0
88;2;0.00685984;145.776;0;0
89;5;0.0149549;66.8678;0;6
90;4;0.0143297;69.7851;1;78
91;5;0.0183014;54.6406;1;100
92;2;0.00690922;144.734;0;0
93;1;0.00451767;221.353;0;0
94;2;0.00745951;134.057;0;0
95;6;0.0199399;50.1506;1;100
96;5;0.0168131;59.4774;1;100
97;5;0.0170313;58.7155;1;100
98;3;0.0098;102.041;0;0
99;1;0.00454448;220.047;0;0
100;2;0.00708794;141.085;0;0
