N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.000794464;1258.71;0;0
2;1;0.000706576;1415.28;0;0
3;4;0.00269768;370.688;1;100
4;1;0.000763595;1309.59;0;0
5;1;0.000774012;1291.97;0;0
6;4;0.00205107;487.551;0;0
7;5;0.0027299;366.314;1;100
8;1;0.000695537;1437.74;0;0
9;4;0.00273359;365.82;1;100
10;1;0.000713784;1400.98;0;0
11;1;0.000684972;1459.91;0;0
12;4;0.00200163;499.592;0;0
13;1;0.000728143;1373.36;0;0
14;1;0.000706576;1415.28;0;0
15;4;0.00273996;364.969;1;100
16;5;0.00289583;345.324;1;100
17;1;0.000779068;1283.59;0;0
18;3;0.0016392;610.056;0;0
19;4;0.0020336;491.739;0;0
20;4;0.00230627;433.601;1;100
21;4;0.00186609;535.878;0;0
22;4;0.0026578;376.251;1;100
23;3;0.00155418;643.426;0;0
24;4;0.00234653;426.161;1;100
25;1;0.000684972;1459.91;0;0
26;4;0.00272276;367.275;1;100
27;1;0.000710171;1408.11;0;0
28;5;0.00296646;337.102;1;100
29;3;0.00166411;600.922;0;0
30;1;0.000792871;1261.24;0;0
31;3;0.00136012;735.231;0;0
32;4;0.00270351;369.89;1;100
33;1;0.000708653;1411.13;0;0
34;1;0.00077904;1283.63;0;0
35;1;0.000770946;1297.11;0;0
36;3;0.00164259;608.793;0;0
37;1;0.000776441;1287.93;0;0
38;1;0.000699514;1429.56;0;0
39;4;0.00195015;512.782;0;0
40;1;0.000723981;1381.25;0;0
41;6;0.00326966;305.843;1;100
42;3;0.0015389;649.814;0;0
43;1;0.000692713;1443.6;0;0
44;5;0.00279257;358.093;1;100
45;1;0.000648997;1540.84;0;0
46;6;0.00306855;325.887;1;100
47;4;0.00200738;498.161;0;0
48;4;0.00206407;484.48;1;100
49;5;0.00295319;338.617;1;100
50;6;0.00281421;355.34;0;0
51;5;0.00290964;343.685;1;100
52;1;0.00071582;1397;0;0
53;1;0.000788781;1267.78;0;0
54;1;0.000718335;1392.11;0;0
55;3;0.00160124;624.517;0;0
56;1;0.000713722;1401.1;0;0
57;1;0.000670096;1492.32;0;0
58;1;0.000717117;1394.47;0;0
59;4;0.0027024;370.042;1;100
60;1;0.000791885;1262.81;0;0
61;1;0.000663884;1506.29;0;0
62;5;0.00300185;333.128;1;100
63;5;0.00300233;333.074;1;100
