N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.010295;97.1349;0;23
2;1;0.00376559;265.563;0;0
3;5;0.0122338;81.7406;0;0
4;4;0.0112812;88.6429;0;34
5;1;0.0036249;275.869;0;0
6;7;0.0176468;56.6676;0;86
7;5;0.0124152;80.5465;0;0
8;3;0.00774874;129.053;0;0
9;5;0.0122632;81.5451;0;3
10;1;0.00359851;277.893;0;0
11;2;0.00556241;179.778;0;0
12;2;0.00578359;172.903;0;0
13;3;0.00763894;130.908;0;0
14;2;0.00586486;170.507;0;0
15;4;0.00963091;103.832;0;0
16;3;0.00790587;126.488;0;0
17;2;0.00549319;182.043;0;0
18;1;0.0034791;287.431;0;0
19;4;0.0116329;85.9633;0;45
20;1;0.00364726;274.178;0;0
21;5;0.0147976;67.5786;1;100
22;2;0.00570756;175.206;0;0
23;3;0.00805596;124.132;0;10
24;2;0.00629736;158.797;0;0
25;1;0.00359851;277.893;0;0
26;1;0.0035894;278.598;0;0
27;3;0.00826306;121.021;0;6
28;1;0.00437688;228.473;0;0
29;3;0.00727765;137.407;0;0
30;1;0.00437688;228.473;0;0
31;1;0.00369744;270.458;0;0
32;2;0.00592529;168.768;0;0
33;2;0.00583624;171.343;0;0
34;2;0.0054691;182.846;0;0
35;3;0.00771239;129.661;0;1
36;1;0.00339282;294.74;0;0
37;6;0.0145525;68.7167;1;65
38;1;0.0035818;279.189;0;0
39;5;0.0123987;80.6537;0;2
40;4;0.00990257;100.984;0;0
41;3;0.0082775;120.809;0;0
42;1;0.00376559;265.563;0;0
43;3;0.00805664;124.121;0;0
44;4;0.00952982;104.934;0;2
45;4;0.010049;99.5122;0;2
46;4;0.00968493;103.253;0;0
47;2;0.00555345;180.068;0;0
48;3;0.00827312;120.873;0;2
49;3;0.00799486;125.08;0;0
50;1;0.00359624;278.068;0;0
51;1;0.00372199;268.674;0;0
52;1;0.00345109;289.763;0;0
53;6;0.0150587;66.4066;1;72
54;4;0.0100565;99.4379;0;1
55;2;0.00576719;173.395;0;0
56;5;0.0118021;84.7308;0;0
57;6;0.0168273;59.4272;1;100
58;3;0.00795918;125.641;0;0
59;9;0.0223552;44.7324;1;99
60;2;0.0060483;165.336;0;0
61;4;0.0104954;95.2803;0;0
62;2;0.00599131;166.908;0;0
63;4;0.00982151;101.817;0;1
64;4;0.0100398;99.6036;0;1
65;1;0.00363387;275.189;0;0
66;5;0.0122634;81.5432;0;0
67;3;0.00768255;130.165;0;0
68;4;0.009999;100.01;0;0
69;4;0.0108409;92.2434;0;17
70;2;0.00537736;185.965;0;0
71;3;0.0081255;123.069;0;14
72;1;0.00351635;284.386;0;0
73;2;0.005612;178.19;0;0
74;3;0.00791875;126.283;0;7
75;6;0.0159978;62.5087;0;34
76;4;0.00965227;103.603;0;0
77;2;0.0060597;165.025;0;0
78;3;0.00752999;132.802;0;0
79;4;0.011009;90.8351;0;21
80;2;0.00590293;169.407;0;0
81;2;0.00594531;168.2;0;0
82;2;0.00600585;166.504;0;0
83;2;0.00589908;169.518;0;0
84;1;0.00437688;228.473;0;0
85;6;0.0136534;73.2419;0;1
86;2;0.00577267;173.23;0;0
87;5;0.0138014;72.4564;1;56
88;2;0.00577888;173.044;0;0
89;3;0.00781875;127.898;0;0
90;4;0.0147147;67.9591;1;100
91;3;0.00800926;124.855;0;10
92;2;0.00578222;172.944;0;0
93;1;0.00363387;275.189;0;0
94;4;0.0102742;97.3313;0;15
95;2;0.00547257;182.729;0;0
96;1;0.00336132;297.502;0;0
97;3;0.00795607;125.69;0;0
98;3;0.00811767;123.188;0;0
99;6;0.0141358;70.7425;1;27
100;3;0.00814125;122.831;0;0
101;4;0.0102124;97.9205;0;0
102;4;0.0109732;91.1312;0;38
103;2;0.00553448;180.685;0;0
104;5;0.0131123;76.2641;1;49
105;3;0.0076243;131.16;0;0
106;6;0.0143891;69.4971;0;25
107;2;0.00568568;175.88;0;0
108;4;0.00988409;101.173;0;0
109;2;0.00568132;176.015;0;0
110;3;0.00770447;129.795;0;0
111;5;0.012477;80.1476;0;18
112;6;0.0165777;60.322;1;100
113;2;0.0060346;165.711;0;0
114;4;0.0102267;97.7837;0;0
115;5;0.0129476;77.2344;1;80
116;5;0.0117509;85.1;0;0
117;2;0.00564341;177.198;0;0
118;1;0.00369744;270.458;0;0
119;4;0.011176;89.4773;0;0
120;5;0.0143967;69.4604;1;100
