N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00434004;230.413;1;100
2;1;0.00126373;791.308;0;0
3;4;0.00490292;203.96;1;100
4;4;0.00418146;239.151;1;100
5;2;0.00225598;443.266;0;0
6;1;0.00141352;707.455;0;0
7;4;0.00410915;243.36;1;100
8;1;0.00141734;705.546;0;0
9;1;0.0012666;789.515;0;0
10;1;0.00137351;728.061;0;0
11;1;0.00126373;791.308;0;0
12;4;0.00484543;206.38;1;100
13;1;0.00131117;762.68;0;0
14;4;0.00426811;234.296;1;100
15;1;0.00140465;711.92;0;0
16;1;0.0012733;785.361;0;0
17;1;0.00137448;727.55;0;0
18;5;0.00530381;188.544;1;100
19;1;0.00132415;755.203;0;0
20;4;0.00427139;234.116;1;100
21;1;0.00141319;707.617;0;0
22;4;0.00490514;203.868;1;100
23;4;0.00342076;292.333;0;0
24;4;0.00490514;203.868;1;100
25;4;0.0043102;232.008;1;100
26;4;0.0036368;274.967;0;0
27;4;0.00485641;205.913;1;100
28;1;0.00129726;770.857;0;0
29;1;0.0013694;730.247;0;0
30;4;0.00481043;207.882;1;100
31;4;0.00450334;222.058;1;100
32;1;0.00131074;762.93;0;0
33;1;0.00123872;807.287;0;0
34;5;0.00497127;201.156;1;100
35;1;0.00141734;705.546;0;0
36;1;0.00141687;705.78;0;0
37;4;0.00440347;227.094;1;100
38;1;0.00141319;707.617;0;0
39;1;0.00126149;792.714;0;0
40;1;0.001316;759.878;0;0
41;4;0.0044377;225.342;1;100
42;1;0.00141352;707.455;0;0
43;4;0.00488562;204.682;1;100
44;4;0.00490292;203.96;1;100
45;2;0.00229651;435.444;0;0
46;2;0.00229811;435.14;0;0
47;1;0.00138767;720.634;0;0
48;1;0.00141525;706.589;0;0
49;4;0.00478533;208.972;1;100
50;1;0.00130265;767.669;0;0
51;1;0.00129726;770.857;0;0
52;1;0.00138332;722.896;0;0
53;2;0.00225422;443.612;0;0
54;1;0.00131752;758.999;0;0
55;1;0.00127665;783.301;0;0
56;1;0.00139722;715.709;0;0
57;4;0.00442824;225.823;1;100
