N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;3;0.0114489;87.3449;0;0
2;1;0.00525414;190.326;0;0
3;5;0.0204739;48.8428;1;100
4;2;0.00854685;117.002;0;0
5;6;0.0203521;49.135;0;12
6;1;0.00502771;198.898;0;0
7;4;0.0142185;70.3307;0;11
8;3;0.0108698;91.9981;0;0
9;5;0.0179637;55.6677;0;2
10;4;0.0141934;70.4554;0;0
11;1;0.00488924;204.531;0;0
12;4;0.014877;67.2179;0;25
13;5;0.0163883;61.019;0;0
14;2;0.00771274;129.656;0;0
15;2;0.00830754;120.373;0;0
16;2;0.00777965;128.54;0;0
17;9;0.0298556;33.4945;1;62
18;6;0.0203247;49.2012;0;22
19;4;0.0140752;71.0467;0;29
20;2;0.00774678;129.086;0;0
21;5;0.0171935;58.1614;0;1
22;5;0.0180713;55.3364;0;17
23;4;0.0142025;70.41;0;2
24;7;0.0250346;39.9447;1;100
25;4;0.014323;69.8176;0;4
26;5;0.0198773;50.3087;1;100
27;5;0.0165984;60.2467;0;2
28;4;0.0147888;67.6186;0;0
29;2;0.00798358;125.257;0;0
30;7;0.0225124;44.42;0;12
31;3;0.011361;88.0202;0;0
32;1;0.00494712;202.138;0;0
33;5;0.0207601;48.1693;1;100
34;4;0.0147829;67.6459;0;0
35;2;0.00934878;106.966;0;0
36;4;0.0135851;73.6101;0;0
37;2;0.00814355;122.797;0;0
38;4;0.0140346;71.2523;0;3
39;1;0.00495027;202.009;0;0
40;2;0.00846106;118.188;0;0
41;1;0.00491491;203.462;0;0
42;4;0.0148363;67.4024;0;3
43;1;0.00553691;180.606;0;0
44;1;0.0046947;213.006;0;0
45;3;0.0108867;91.8554;0;0
46;2;0.00861218;116.115;0;0
47;3;0.0120031;83.3117;0;0
48;2;0.00825054;121.204;0;0
49;5;0.0177308;56.399;0;45
50;6;0.0198874;50.283;0;0
51;4;0.0141813;70.5153;0;0
52;2;0.00862766;115.906;0;0
53;4;0.013722;72.8755;0;0
54;3;0.0107008;93.4505;0;0
55;2;0.00870312;114.901;0;0
56;1;0.00491491;203.462;0;0
57;1;0.0059479;168.127;0;0
58;3;0.0114148;87.6059;0;0
59;5;0.0165938;60.2636;0;0
60;2;0.00791569;126.331;0;0
61;1;0.00535556;186.722;0;0
62;3;0.0113618;88.0144;0;5
63;1;0.00535556;186.722;0;0
64;5;0.0215406;46.4239;1;100
65;1;0.00553691;180.606;0;0
66;4;0.0151227;66.1256;0;46
67;5;0.0188643;53.0103;0;3
68;2;0.00774433;129.127;0;0
69;3;0.0107227;93.2599;0;0
70;7;0.0237952;42.0253;0;28
71;1;0.0059479;168.127;0;0
72;3;0.0110671;90.3578;0;0
73;5;0.0163315;61.2314;0;0
74;3;0.0108161;92.4548;0;0
75;6;0.0217078;46.0664;1;50
76;4;0.0138;72.4637;0;0
77;4;0.0191666;52.1741;1;100
78;4;0.0136136;73.456;0;0
79;1;0.00540422;185.041;0;0
80;1;0.00540422;185.041;0;0
