N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00224193;446.045;0;0
2;4;0.00667263;149.866;1;100
3;4;0.00781962;127.883;1;100
4;1;0.00218625;457.405;0;0
5;4;0.00759998;131.579;1;100
6;1;0.00226167;442.151;0;0
7;1;0.00202736;493.252;0;0
8;1;0.0022312;448.19;0;0
9;4;0.00772672;129.421;1;100
10;5;0.00795141;125.764;1;100
11;5;0.00899866;111.128;1;100
12;4;0.00703043;142.239;1;100
13;1;0.0020449;489.022;0;0
14;1;0.00220638;453.23;0;0
15;1;0.00226167;442.151;0;0
16;2;0.00327159;305.661;0;0
17;2;0.00360043;277.745;0;0
18;1;0.002215;451.468;0;0
19;4;0.00683084;146.395;1;100
20;1;0.00224193;446.045;0;0
21;2;0.00369645;270.53;0;0
22;1;0.00218625;457.405;0;0
23;1;0.00226167;442.151;0;0
24;1;0.0022457;445.296;0;0
25;5;0.00845166;118.32;1;100
26;1;0.00220638;453.23;0;0
27;1;0.00225021;444.403;0;0
28;1;0.00198175;504.605;0;0
29;4;0.00777121;128.68;1;100
30;4;0.00652552;153.244;0;0
31;2;0.00324817;307.865;0;0
32;4;0.0076958;129.941;1;100
33;4;0.00765429;130.646;1;100
34;1;0.00212977;469.534;0;0
35;1;0.00220519;453.476;0;0
36;4;0.00755945;132.285;1;100
37;1;0.00222654;449.128;0;0
38;1;0.0020475;488.401;0;0
39;4;0.00616873;162.108;1;100
40;2;0.00344213;290.518;0;0
41;4;0.00690485;144.826;1;100
42;1;0.00220519;453.476;0;0
43;1;0.00220638;453.23;0;0
44;4;0.00776568;128.772;1;100
45;4;0.00761158;131.379;1;100
46;1;0.00202736;493.252;0;0
47;4;0.00715086;139.843;1;100
48;4;0.0069622;143.633;1;100
49;1;0.00211567;472.665;0;0
50;1;0.00222654;449.128;0;0
51;1;0.00225138;444.172;0;0
52;1;0.00223536;447.356;0;0
53;4;0.00671837;148.846;1;100
54;1;0.00222654;449.128;0;0
55;1;0.00203678;490.97;0;0
56;1;0.0022312;448.19;0;0
57;1;0.00221746;450.966;0;0
58;2;0.00340329;293.833;0;0
59;1;0.00203678;490.97;0;0
60;4;0.00776568;128.772;1;100
61;1;0.002215;451.468;0;0
62;1;0.00207947;480.893;0;0
63;4;0.00638615;156.589;1;100
64;1;0.00225138;444.172;0;0
65;1;0.00210471;475.126;0;0
66;1;0.00210179;475.786;0;0
67;2;0.0034718;288.035;0;0
68;3;0.00454831;219.862;0;0
69;4;0.00781962;127.883;1;100
70;1;0.00222518;449.402;0;0
71;2;0.00371033;269.518;0;0
72;1;0.00206734;483.713;0;0
73;1;0.00209047;478.36;0;0
74;1;0.00220638;453.23;0;0
75;1;0.00191086;523.326;0;0
76;1;0.00190052;526.173;0;0
77;1;0.00209481;477.37;0;0
78;4;0.0063539;157.384;0;44
79;1;0.00209481;477.37;0;0
80;1;0.00222654;449.128;0;0
81;1;0.0020449;489.022;0;0
82;1;0.0022457;445.296;0;0
83;5;0.00812793;123.033;1;100
84;1;0.00223536;447.356;0;0
85;4;0.0065006;153.832;1;100
86;1;0.00226167;442.151;0;0
87;1;0.0019502;512.767;0;0
88;4;0.00589004;169.778;0;0
89;4;0.00605394;165.182;0;4
90;1;0.00210471;475.126;0;0
91;4;0.00595866;167.823;0;0
92;1;0.00205155;487.435;0;0
93;1;0.00220638;453.23;0;0
94;1;0.00210179;475.786;0;0
95;2;0.00346251;288.808;0;0
96;1;0.00209481;477.37;0;0
97;4;0.00759998;131.579;1;100
98;1;0.00209397;477.562;0;0
99;1;0.00225007;444.43;0;0
100;4;0.00626164;159.702;1;100
101;3;0.00421252;237.387;0;0
102;1;0.0019585;510.595;0;0
103;1;0.00222654;449.128;0;0
104;1;0.00226167;442.151;0;0
105;1;0.002115;472.814;0;0
106;1;0.00220638;453.23;0;0
107;1;0.0020449;489.022;0;0
108;1;0.00206734;483.713;0;0
109;1;0.0022457;445.296;0;0
110;4;0.00578881;172.747;0;0
111;1;0.00226167;442.151;0;0
112;1;0.00205155;487.435;0;0
113;4;0.00776504;128.782;1;100
114;4;0.00589248;169.708;0;0
115;5;0.008793;113.727;1;100
116;4;0.00639293;156.423;1;62
117;2;0.00337291;296.48;0;0
118;5;0.00809778;123.491;1;100
119;1;0.00225007;444.43;0;0
120;4;0.00713254;140.202;1;100
121;1;0.00225138;444.172;0;0
122;5;0.00863143;115.856;1;100
123;1;0.00211702;472.362;0;0
124;5;0.00891176;112.211;1;100
125;2;0.0034671;288.426;0;0
126;2;0.00358022;279.312;0;0
127;2;0.00328226;304.668;0;0
128;1;0.0020475;488.401;0;0
129;1;0.00224193;446.045;0;0
130;1;0.00222874;448.684;0;0
131;1;0.002215;451.468;0;0
132;5;0.00685223;145.938;0;0
133;1;0.00206728;483.727;0;0
134;1;0.00211956;471.796;0;0
135;1;0.00220638;453.23;0;0
136;1;0.0021296;469.571;0;0
137;4;0.00612007;163.397;0;16
138;1;0.002115;472.814;0;0
139;4;0.00774447;129.124;1;100
140;1;0.0022457;445.296;0;0
141;4;0.00673029;148.582;1;100
142;1;0.0021296;469.571;0;0
143;4;0.00640087;156.229;0;99
144;1;0.00220519;453.476;0;0
145;3;0.00463446;215.775;0;19
146;5;0.0084994;117.655;1;100
147;6;0.00941063;106.263;1;100
148;1;0.00211956;471.796;0;0
149;4;0.00772672;129.421;1;100
150;4;0.00755945;132.285;1;100
151;1;0.0021296;469.571;0;0
152;1;0.00225021;444.403;0;0
153;4;0.00777121;128.68;1;100
154;4;0.00610259;163.865;0;6
155;1;0.00222874;448.684;0;0
156;1;0.00223536;447.356;0;0
157;1;0.00224193;446.045;0;0
158;1;0.00206728;483.727;0;0
159;4;0.0070344;142.159;1;100
160;4;0.00724396;138.046;1;100
161;1;0.002215;451.468;0;0
162;1;0.00226167;442.151;0;0
163;4;0.00746469;133.964;1;100
164;4;0.00683466;146.313;1;100
165;1;0.00197479;506.384;0;0
166;1;0.00225138;444.172;0;0
167;2;0.00311508;321.019;0;0
168;1;0.00225021;444.403;0;0
169;1;0.00197479;506.384;0;0
170;1;0.00198175;504.605;0;0
171;1;0.00213934;467.434;0;0
172;4;0.00572952;174.535;0;0
173;1;0.00196019;510.156;0;0
174;4;0.00646445;154.692;1;85
175;1;0.00225007;444.43;0;0
176;1;0.00222518;449.402;0;0
177;1;0.0022457;445.296;0;0
178;1;0.00212977;469.534;0;0
179;1;0.00223536;447.356;0;0
180;2;0.00349037;286.503;0;0
181;1;0.00222518;449.402;0;0
182;5;0.00839623;119.101;1;100
183;1;0.00223536;447.356;0;0
184;4;0.00706723;141.498;1;100
185;3;0.0045911;217.813;0;0
186;1;0.00223536;447.356;0;0
187;1;0.0022312;448.19;0;0
188;1;0.00222874;448.684;0;0
189;1;0.00209481;477.37;0;0
190;4;0.00774447;129.124;1;100
191;2;0.00364527;274.328;0;0
192;5;0.00899766;111.14;1;100
193;5;0.0085147;117.444;1;100
194;1;0.00220638;453.23;0;0
195;1;0.00225021;444.403;0;0
