N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00655282;152.606;1;100
2;1;0.00205147;487.456;0;0
3;1;0.00198949;502.642;0;0
4;5;0.00802959;124.539;1;100
5;1;0.00196503;508.898;0;0
6;1;0.0020427;489.547;0;0
7;4;0.00699344;142.991;1;100
8;2;0.00361364;276.73;0;0
9;2;0.00319815;312.681;0;0
10;1;0.00200518;498.707;0;0
11;2;0.00349091;286.458;0;0
12;5;0.00750026;133.329;1;100
13;2;0.00351899;284.172;0;0
14;1;0.00200521;498.702;0;0
15;2;0.00315565;316.892;0;0
16;2;0.00355833;281.031;0;0
17;4;0.00731482;136.709;1;100
18;1;0.00218771;457.098;0;0
19;5;0.00680123;147.032;0;0
20;1;0.00199361;501.603;0;0
21;3;0.00455226;219.671;0;0
22;5;0.00781864;127.9;1;100
23;4;0.00572545;174.659;0;0
24;4;0.00680755;146.896;1;100
25;4;0.00616254;162.271;0;0
26;5;0.00770719;129.749;1;100
27;4;0.00679606;147.144;1;100
28;6;0.00873493;114.483;1;82
29;1;0.00207506;481.914;0;0
30;1;0.00223389;447.65;0;0
31;2;0.00317542;314.919;0;0
32;2;0.00340507;293.68;0;0
33;4;0.00606453;164.893;0;0
34;4;0.00743257;134.543;1;100
35;1;0.00196224;509.621;0;0
36;1;0.00208611;479.362;0;0
37;1;0.00199846;500.386;0;0
38;1;0.00196503;508.898;0;0
39;4;0.00743257;134.543;1;100
40;4;0.0069156;144.601;1;100
41;1;0.00196468;508.99;0;0
42;1;0.00183745;544.233;0;0
43;5;0.00856481;116.757;1;100
44;1;0.00207433;482.084;0;0
45;1;0.00217942;458.838;0;0
46;1;0.00204802;488.277;0;0
47;5;0.00756245;132.232;0;90
48;5;0.00703373;142.172;1;82
49;3;0.00453321;220.594;0;0
50;2;0.00346406;288.678;0;0
51;4;0.00747159;133.84;1;100
52;1;0.00218771;457.098;0;0
53;2;0.00353166;283.153;0;0
54;1;0.00208263;480.162;0;0
55;5;0.00822621;121.563;1;100
56;1;0.00198946;502.65;0;0
57;1;0.00196224;509.621;0;0
58;4;0.00549966;181.829;0;0
59;1;0.00223389;447.65;0;0
60;3;0.00449924;222.26;0;0
61;2;0.00352166;283.957;0;0
62;3;0.0045641;219.101;0;0
63;1;0.00219261;456.077;0;0
64;1;0.00217942;458.838;0;0
65;2;0.00303221;329.793;0;0
66;1;0.00206791;483.58;0;0
67;4;0.00626435;159.633;0;22
68;2;0.0030917;323.446;0;0
69;1;0.00194426;514.335;0;0
70;1;0.00206957;483.193;0;0
71;3;0.00432895;231.003;0;0
72;1;0.00185785;538.257;0;0
73;3;0.00452007;221.236;0;0
74;1;0.00203863;490.526;0;0
75;4;0.0063666;157.07;1;58
76;2;0.00309549;323.051;0;0
77;2;0.00342081;292.328;0;0
78;1;0.00223389;447.65;0;0
79;1;0.0019529;512.058;0;0
80;3;0.00476636;209.804;0;0
81;2;0.00305358;327.484;0;0
82;1;0.00198996;502.523;0;0
83;4;0.00600404;166.554;0;0
84;5;0.00747788;133.728;1;86
85;1;0.00208217;480.269;0;0
86;1;0.00196503;508.898;0;0
87;2;0.00347938;287.408;0;0
88;1;0.00206791;483.58;0;0
89;2;0.00321904;310.651;0;0
90;1;0.00218714;457.218;0;0
91;1;0.00192917;518.358;0;0
92;3;0.00451353;221.556;0;0
93;2;0.00334163;299.255;0;0
94;2;0.0036219;276.098;0;0
95;1;0.00217942;458.838;0;0
96;2;0.00344068;290.64;0;0
97;4;0.00632591;158.08;1;90
98;1;0.0020466;488.614;0;0
99;1;0.00198946;502.65;0;0
100;2;0.00345457;289.472;0;0
101;5;0.00863477;115.811;1;100
102;4;0.0069295;144.311;1;100
103;3;0.00401155;249.28;0;0
104;1;0.00219261;456.077;0;0
105;4;0.00661263;151.226;1;100
106;4;0.00768889;130.058;1;100
107;3;0.00443986;225.232;0;0
108;2;0.00318913;313.565;0;0
109;1;0.00217942;458.838;0;0
110;5;0.00674501;148.258;0;0
111;1;0.00205611;486.355;0;0
112;1;0.00199846;500.386;0;0
113;1;0.00200521;498.702;0;0
114;2;0.00345234;289.659;0;0
115;2;0.00320041;312.46;0;0
116;2;0.00340884;293.355;0;0
117;1;0.00199192;502.029;0;0
118;5;0.00846251;118.168;1;100
119;5;0.00716551;139.557;0;36
120;5;0.00706229;141.597;0;18
121;4;0.00629566;158.84;0;37
122;1;0.00204802;488.277;0;0
123;4;0.00544554;183.637;0;0
124;6;0.00963301;103.81;1;100
125;1;0.00202652;493.456;0;0
126;5;0.00867682;115.25;1;100
127;2;0.00299463;333.931;0;0
128;5;0.00694891;143.907;0;45
129;1;0.00203863;490.526;0;0
130;1;0.00193783;516.042;0;0
131;4;0.00521175;191.874;0;0
132;4;0.0073754;135.586;1;100
133;4;0.00694447;144;1;100
134;4;0.00653862;152.937;1;100
135;1;0.00191022;523.5;0;0
136;1;0.00190954;523.686;0;0
137;1;0.00205602;486.377;0;0
138;1;0.00216727;461.409;0;0
139;1;0.0020427;489.547;0;0
140;1;0.00207252;482.505;0;0
141;1;0.00204416;489.198;0;0
142;1;0.00202652;493.456;0;0
143;4;0.00661273;151.223;1;100
144;1;0.00204416;489.198;0;0
145;4;0.00544661;183.601;0;0
146;5;0.0072448;138.03;0;74
147;1;0.00206791;483.58;0;0
148;2;0.00309292;323.319;0;0
149;2;0.00325096;307.601;0;0
150;1;0.00203863;490.526;0;0
151;4;0.00612597;163.239;1;26
152;1;0.00217942;458.838;0;0
153;1;0.00218714;457.218;0;0
154;1;0.0020757;481.765;0;0
155;3;0.0045286;220.819;0;0
156;4;0.00749465;133.428;1;100
157;1;0.00207506;481.914;0;0
158;4;0.00546711;182.912;0;0
159;4;0.00697491;143.371;1;100
160;4;0.00683044;146.403;1;100
161;4;0.00655815;152.482;1;100
162;4;0.00613406;163.024;0;0
163;2;0.00332592;300.669;0;0
164;1;0.00186634;535.808;0;0
165;2;0.00317644;314.817;0;0
166;4;0.00740434;135.056;1;100
167;1;0.00207252;482.505;0;0
168;2;0.00328838;304.101;0;0
169;2;0.00339346;294.684;0;0
170;1;0.0021544;464.166;0;0
171;1;0.00187124;534.405;0;0
172;1;0.00193118;517.819;0;0
173;1;0.00181814;550.014;0;0
174;4;0.00580504;172.264;0;0
175;4;0.00574637;174.023;0;29
176;4;0.00671305;148.964;1;100
177;1;0.00218771;457.098;0;0
178;2;0.00361616;276.537;0;0
179;2;0.00360938;277.056;0;0
180;4;0.0061099;163.669;1;100
181;2;0.00330337;302.721;0;0
182;5;0.00744906;134.245;1;100
183;1;0.00217942;458.838;0;0
184;1;0.00216727;461.409;0;0
185;1;0.0020757;481.765;0;0
186;1;0.00223389;447.65;0;0
187;4;0.00693801;144.134;1;100
188;1;0.00192917;518.358;0;0
189;5;0.00748369;133.624;1;52
190;4;0.00653877;152.934;1;100
191;4;0.00654099;152.882;1;26
192;5;0.00872135;114.661;1;100
193;3;0.00462691;216.127;0;0
194;1;0.00208217;480.269;0;0
195;1;0.00216727;461.409;0;0
196;1;0.00208263;480.162;0;0
197;1;0.00217342;460.104;0;0
198;1;0.00199192;502.029;0;0
199;4;0.00607854;164.513;0;51
200;4;0.0068142;146.752;1;100
201;1;0.00199361;501.603;0;0
202;1;0.0021544;464.166;0;0
203;1;0.00191484;522.236;0;0
204;1;0.0021544;464.166;0;0
205;4;0.00576588;173.434;0;0
206;1;0.00206957;483.193;0;0
207;4;0.00593935;168.369;0;0
208;1;0.00207506;481.914;0;0
209;4;0.00615412;162.493;1;100
210;1;0.00198949;502.642;0;0
211;1;0.00205147;487.456;0;0
212;1;0.00217342;460.104;0;0
213;1;0.00205602;486.377;0;0
214;5;0.00739911;135.151;1;100
215;1;0.00191022;523.5;0;0
216;1;0.00219261;456.077;0;0
217;1;0.00223389;447.65;0;0
218;4;0.00587697;170.156;0;33
219;2;0.00315115;317.345;0;0
220;2;0.00331493;301.665;0;0
221;4;0.0074689;133.889;1;100
222;5;0.0080132;124.794;1;100
223;1;0.00181332;551.475;0;0
224;4;0.00608434;164.356;0;18
225;4;0.00678919;147.293;1;100
226;1;0.00188562;530.331;0;0
227;1;0.00223389;447.65;0;0
228;1;0.00196468;508.99;0;0
229;2;0.00315058;317.402;0;0
230;4;0.00768889;130.058;1;100
231;1;0.00205611;486.355;0;0
232;2;0.0034687;288.293;0;0
233;1;0.00217342;460.104;0;0
234;1;0.00208263;480.162;0;0
235;1;0.00207433;482.084;0;0
236;4;0.00685229;145.937;1;100
237;2;0.00341041;293.22;0;0
238;1;0.0020466;488.614;0;0
239;5;0.00818774;122.134;1;100
240;1;0.00205602;486.377;0;0
241;5;0.00713717;140.112;1;72
242;4;0.00618749;161.616;0;74
243;1;0.00208611;479.362;0;0
244;1;0.00196468;508.99;0;0
245;1;0.00199192;502.029;0;0
246;1;0.00218714;457.218;0;0
