N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00211449;472.927;0;0
2;1;0.00133118;751.216;0;0
3;1;0.00139089;718.964;0;0
4;1;0.00137209;728.814;0;0
5;5;0.00481843;207.537;0;3
6;4;0.00423168;236.313;0;4
7;1;0.00133086;751.392;0;0
8;4;0.00391949;255.135;1;17
9;3;0.00311258;321.277;0;0
10;3;0.00298774;334.702;0;0
11;2;0.00227953;438.688;0;0
12;6;0.00563409;177.491;1;77
13;4;0.00518836;192.739;1;100
14;1;0.00140305;712.731;0;0
15;3;0.0030426;328.666;0;0
16;2;0.00202884;492.892;0;0
17;5;0.00490918;203.7;0;10
18;4;0.00396279;252.347;0;1
19;3;0.00322806;309.784;0;25
20;1;0.00140305;712.731;0;0
21;2;0.00219009;456.603;0;0
22;1;0.0014208;703.828;0;0
23;4;0.00417355;239.604;1;59
24;5;0.00476269;209.965;1;31
25;2;0.00212741;470.055;0;0
26;1;0.00139089;718.964;0;0
27;1;0.0012728;785.671;0;0
28;2;0.00215904;463.168;0;0
29;1;0.00125707;795.5;0;0
30;1;0.00145978;685.033;0;0
31;1;0.00125088;799.438;0;0
32;1;0.00141243;708.002;0;0
33;2;0.00211952;471.805;0;0
34;1;0.00135216;739.556;0;0
35;5;0.00514504;194.362;1;95
36;5;0.00496604;201.368;0;82
37;2;0.00218397;457.883;0;0
38;1;0.00144865;690.296;0;0
39;6;0.0056353;177.453;0;15
40;1;0.00129604;771.581;0;0
41;2;0.00210164;475.819;0;0
42;2;0.00219121;456.37;0;0
43;1;0.00134561;743.155;0;0
44;4;0.00404474;247.234;0;3
45;1;0.00125707;795.5;0;0
46;5;0.00461591;216.642;0;12
47;2;0.00210156;475.836;0;0
48;2;0.00222098;450.253;0;0
49;1;0.00128979;775.322;0;0
50;1;0.0013607;734.918;0;0
51;4;0.00437971;228.326;1;70
52;4;0.00527591;189.541;1;100
53;6;0.00571964;174.836;1;100
54;3;0.00295261;338.683;0;0
55;4;0.00400606;249.622;0;17
56;4;0.0042031;237.92;1;47
57;6;0.00519433;192.518;0;9
58;1;0.00134022;746.145;0;0
59;5;0.00514226;194.467;1;100
60;1;0.00151927;658.211;0;0
61;1;0.00132399;755.291;0;0
62;1;0.00142607;701.226;0;0
63;2;0.00217926;458.872;0;0
64;1;0.0015497;645.285;0;0
65;1;0.00135238;739.439;0;0
66;6;0.00580452;172.279;1;100
67;1;0.0013278;753.124;0;0
68;2;0.00246343;405.938;0;0
69;2;0.00236137;423.483;0;0
70;4;0.00421459;237.271;0;44
71;1;0.00151832;658.622;0;0
72;3;0.00296058;337.772;0;0
73;2;0.00214726;465.71;0;0
74;4;0.00413737;241.7;1;61
75;1;0.00133526;748.916;0;0
76;2;0.00239609;417.347;0;0
77;2;0.00220125;454.288;0;0
78;4;0.00413938;241.582;1;63
79;3;0.00318379;314.091;0;18
80;1;0.00131284;761.709;0;0
81;1;0.00142607;701.226;0;0
82;5;0.00464716;215.185;0;11
83;2;0.00218959;456.707;0;0
84;5;0.00508663;196.594;0;2
85;1;0.00133974;746.416;0;0
86;1;0.00142262;702.927;0;0
87;4;0.00445851;224.29;0;44
88;2;0.00219921;454.709;0;0
89;4;0.00402583;248.396;1;70
90;4;0.00419488;238.386;1;15
91;4;0.00458908;217.909;1;100
92;4;0.0042437;235.644;0;1
93;4;0.0034821;287.183;0;28
94;1;0.00141243;708.002;0;0
95;3;0.00303042;329.987;0;0
96;1;0.00131696;759.326;0;0
97;5;0.00463106;215.933;1;74
98;1;0.00130819;764.415;0;0
99;5;0.00463393;215.8;1;73
100;1;0.00134529;743.334;0;0
101;1;0.00134561;743.155;0;0
102;2;0.00229292;436.125;0;0
103;4;0.00418212;239.113;0;72
104;2;0.00210061;476.053;0;0
105;1;0.00131284;761.709;0;0
106;5;0.00552013;181.155;1;100
107;1;0.0015497;645.285;0;0
108;1;0.00135216;739.556;0;0
109;5;0.00484341;206.466;1;22
110;1;0.0013545;738.282;0;0
111;6;0.0055275;180.913;0;0
112;5;0.00507235;197.147;1;100
113;2;0.00233267;428.694;0;0
114;1;0.00131998;757.585;0;0
115;4;0.00512824;194.999;1;100
116;3;0.00290761;343.926;0;0
117;2;0.00243193;411.197;0;0
118;4;0.00462991;215.987;1;100
119;2;0.00220181;454.172;0;0
120;1;0.00142834;700.112;0;0
121;2;0.0020693;483.255;0;0
122;4;0.00374561;266.979;0;0
123;4;0.00360137;277.672;0;0
124;3;0.00331211;301.923;0;49
125;1;0.00136699;731.533;0;0
126;1;0.00139132;718.742;0;0
127;1;0.00129087;774.671;0;0
128;3;0.00323863;308.773;0;8
129;4;0.00453058;220.722;1;100
130;4;0.00405602;246.547;0;0
131;3;0.00296386;337.398;0;0
132;6;0.00578574;172.839;0;80
133;3;0.00307458;325.248;0;0
134;1;0.0014513;689.035;0;0
135;2;0.00230154;434.492;0;0
136;2;0.00215519;463.997;0;0
137;4;0.0040122;249.24;0;16
138;4;0.00405278;246.744;0;11
139;1;0.00135926;735.694;0;0
140;2;0.00223845;446.738;0;0
141;1;0.0015311;653.126;0;0
142;1;0.0013607;734.918;0;0
143;1;0.00125481;796.931;0;0
144;1;0.00131457;760.706;0;0
145;4;0.00467789;213.772;1;100
146;6;0.00585873;170.686;1;41
147;1;0.00134529;743.334;0;0
148;5;0.0045919;217.775;0;42
149;1;0.0014513;689.035;0;0
150;2;0.0022824;438.136;0;0
151;5;0.00527532;189.562;1;100
152;5;0.0053076;188.409;1;100
153;1;0.00121585;822.468;0;0
154;2;0.00209495;477.338;0;0
155;3;0.00307084;325.644;0;0
156;1;0.00144865;690.296;0;0
157;4;0.00419032;238.646;1;25
158;2;0.00223213;448.003;0;0
159;5;0.00533348;187.495;1;100
160;3;0.00263858;378.992;0;0
161;1;0.00142262;702.927;0;0
162;4;0.0038409;260.356;0;0
163;5;0.00539247;185.444;1;100
164;1;0.00131545;760.196;0;0
165;5;0.0047673;209.762;0;1
166;1;0.00141033;709.052;0;0
167;1;0.00136073;734.901;0;0
168;4;0.00462005;216.448;1;100
169;2;0.0021884;456.954;0;0
170;1;0.00134022;746.145;0;0
171;1;0.00151832;658.622;0;0
172;1;0.00133919;746.717;0;0
173;1;0.00139948;714.553;0;0
174;3;0.00292019;342.444;0;0
175;6;0.00666015;150.147;1;100
176;1;0.00130276;767.603;0;0
177;1;0.00151927;658.211;0;0
178;1;0.00128116;780.54;0;0
179;2;0.00221593;451.277;0;0
180;1;0.00123885;807.198;0;0
181;1;0.00128353;779.1;0;0
182;4;0.0037778;264.704;0;12
183;5;0.00539437;185.378;1;100
184;1;0.00141033;709.052;0;0
185;3;0.0032666;306.129;0;0
186;3;0.00317575;314.886;0;0
187;1;0.00137209;728.814;0;0
188;4;0.00383539;260.73;0;0
189;2;0.00202268;494.395;0;0
190;2;0.00206793;483.576;0;0
191;1;0.0015311;653.126;0;0
192;5;0.00459009;217.861;0;0
193;1;0.00129289;773.462;0;0
194;1;0.00136699;731.533;0;0
195;2;0.0020822;480.261;0;0
196;2;0.00222891;448.651;0;0
197;2;0.00224643;445.151;0;0
198;2;0.00218672;457.305;0;0
199;5;0.00439845;227.353;0;1
200;1;0.0015102;662.163;0;0
201;4;0.00369306;270.778;0;0
202;2;0.00200587;498.537;0;0
203;2;0.00223007;448.417;0;0
204;5;0.00486025;205.751;0;46
205;5;0.00449013;222.711;0;0
206;4;0.00378714;264.052;0;0
207;1;0.00126365;791.357;0;0
208;3;0.00313326;319.156;0;15
209;3;0.00304935;327.939;0;0
210;5;0.00548327;182.373;1;100
211;3;0.00287063;348.355;0;1
212;4;0.00381845;261.887;0;0
213;1;0.00139948;714.553;0;0
214;4;0.00485276;206.068;1;100
215;2;0.00214433;466.347;0;0
216;3;0.00302356;330.736;0;0
217;2;0.0021833;458.023;0;0
218;2;0.00234565;426.32;0;0
219;1;0.00139089;718.964;0;0
220;1;0.00124822;801.142;0;0
221;4;0.00469413;213.032;1;100
222;1;0.0015102;662.163;0;0
223;4;0.00390153;256.309;0;2
224;1;0.00137209;728.814;0;0
225;1;0.00135562;737.668;0;0
226;1;0.00133086;751.392;0;0
227;1;0.00151927;658.211;0;0
228;1;0.00144865;690.296;0;0
229;6;0.00610106;163.906;1;100
230;3;0.00335123;298.398;0;0
231;4;0.0036699;272.487;0;0
232;1;0.00133036;751.678;0;0
233;1;0.00140375;712.377;0;0
234;5;0.00543289;184.064;1;100
235;1;0.00132173;756.584;0;0
236;1;0.00136073;734.901;0;0
237;4;0.00406513;245.995;0;0
238;1;0.00151832;658.622;0;0
239;2;0.0020829;480.099;0;0
240;2;0.00221632;451.199;0;0
241;3;0.00326084;306.67;0;0
242;5;0.00487027;205.327;0;71
243;2;0.00220809;452.881;0;0
244;2;0.00219811;454.936;0;0
245;4;0.00418064;239.198;0;54
246;5;0.00601608;166.221;1;100
247;4;0.00438647;227.974;1;100
248;2;0.00214083;467.108;0;0
249;2;0.00234998;425.536;0;0
250;1;0.00130776;764.665;0;0
251;2;0.00231038;432.829;0;0
252;4;0.00435729;229.5;1;58
253;1;0.00131727;759.144;0;0
254;1;0.00132538;754.503;0;0
255;2;0.00226245;441.999;0;0
256;4;0.00408221;244.965;1;19
257;5;0.00521174;191.874;1;98
258;1;0.0015497;645.285;0;0
259;4;0.00434732;230.027;0;60
260;5;0.00600048;166.653;1;100
261;4;0.00407268;245.538;0;42
262;5;0.00535661;186.685;1;100
263;1;0.00126313;791.683;0;0
264;2;0.00208881;478.741;0;0
265;4;0.00428783;233.218;1;32
266;4;0.0038436;260.173;0;16
267;2;0.00236153;423.455;0;0
268;1;0.00130276;767.603;0;0
269;5;0.00479108;208.721;0;1
270;1;0.00132538;754.503;0;0
271;1;0.00133526;748.916;0;0
272;1;0.00128353;779.1;0;0
273;5;0.0052785;189.448;1;100
274;2;0.00234816;425.866;0;0
275;6;0.00533554;187.422;0;0
276;2;0.00235838;424.021;0;0
277;1;0.00130323;767.325;0;0
278;2;0.00224972;444.5;0;0
279;1;0.00132592;754.196;0;0
280;4;0.0045858;218.065;1;100
281;1;0.00131901;758.142;0;0
282;2;0.00226162;442.161;0;0
283;5;0.00451361;221.552;1;15
284;2;0.00233713;427.876;0;0
285;4;0.00513269;194.829;1;100
286;1;0.00139132;718.742;0;0
287;4;0.00424755;235.43;0;67
288;2;0.0022105;452.387;0;0
289;4;0.0037845;264.236;0;0
290;1;0.00140375;712.377;0;0
291;2;0.0021628;462.364;0;0
292;1;0.00145978;685.033;0;0
293;4;0.0040745;245.429;0;0
294;6;0.00603502;165.699;1;100
295;2;0.00209425;477.497;0;0
296;2;0.00229842;435.081;0;0
297;2;0.00228514;437.61;0;0
298;3;0.00300912;332.324;0;0
299;2;0.00212278;471.08;0;0
300;2;0.00223331;447.766;0;0
301;4;0.00391872;255.185;0;41
