N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;6;0.0345171;28.9712;0;0
2;1;0.0099899;100.101;0;0
3;2;0.0140864;70.9903;0;0
4;8;0.044558;22.4427;0;8
5;2;0.0156494;63.9004;0;0
6;4;0.0236962;42.2009;0;0
7;4;0.0233377;42.8492;0;0
8;6;0.0346446;28.8646;0;7
9;4;0.0287116;34.8291;0;5
10;2;0.0135583;73.7556;0;0
11;4;0.0237466;42.1112;0;0
12;3;0.0200797;49.8014;0;0
13;7;0.0388171;25.7619;0;24
14;1;0.00883711;113.159;0;0
15;6;0.035909;27.8482;0;56
16;1;0.00901727;110.898;0;0
17;2;0.0134605;74.2912;0;0
18;5;0.0289427;34.5511;0;0
19;5;0.0291839;34.2655;0;0
20;4;0.0247644;40.3805;0;2
21;7;0.0395505;25.2841;1;55
22;2;0.0132884;75.2538;0;0
23;4;0.0266327;37.5478;0;3
24;7;0.0390008;25.6405;0;17
25;4;0.0293642;34.055;0;64
26;5;0.0282672;35.3766;0;0
27;1;0.0094154;106.209;0;0
28;4;0.0246236;40.6115;0;0
29;2;0.0140943;70.9507;0;0
30;4;0.0266607;37.5084;0;36
31;7;0.0433775;23.0534;1;85
32;4;0.0246617;40.5487;0;0
33;5;0.0298649;33.4842;0;12
34;5;0.0308196;32.4468;0;0
35;6;0.0330464;30.2605;0;0
36;3;0.0192646;51.9088;0;1
37;6;0.0358164;27.9201;1;57
38;1;0.00985121;101.51;0;0
39;5;0.0282304;35.4228;0;0
40;3;0.018662;53.5848;0;0
