N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.0036526;273.778;0;0
2;3;0.0083832;119.286;0;1
3;5;0.0108791;91.9193;0;0
4;4;0.00910576;109.821;0;0
5;4;0.00926248;107.962;0;0
6;7;0.0158248;63.1921;0;18
7;2;0.00541654;184.62;0;0
8;3;0.00692314;144.443;0;0
9;5;0.0118174;84.6213;0;0
10;3;0.00721357;138.628;0;0
11;2;0.00509552;196.251;0;0
12;4;0.0092966;107.566;0;3
13;4;0.0112771;88.675;0;16
14;1;0.00340823;293.407;0;0
15;2;0.00531245;188.237;0;0
16;5;0.0112603;88.8072;0;17
17;1;0.00340651;293.556;0;0
18;2;0.00524694;190.587;0;0
19;7;0.0156037;64.0876;0;22
20;5;0.0117586;85.0438;0;4
21;3;0.0073708;135.67;0;0
22;4;0.0118282;84.5436;1;100
23;1;0.00330314;302.742;0;0
24;3;0.00731101;136.78;0;2
25;1;0.00321568;310.977;0;0
26;5;0.0108722;91.9774;0;13
27;6;0.0126375;79.1297;0;18
28;5;0.013144;76.0803;1;99
29;4;0.00885896;112.88;0;8
30;5;0.0110346;90.6243;0;0
31;3;0.00824718;121.254;0;0
32;3;0.00672929;148.604;0;0
33;1;0.00348448;286.987;0;0
34;5;0.0147179;67.9444;1;100
35;2;0.00536118;186.526;0;0
36;4;0.00987414;101.275;0;0
37;5;0.0126854;78.8311;1;79
38;5;0.011435;87.4508;0;5
39;2;0.00508024;196.841;0;0
40;5;0.0126955;78.7681;1;70
41;3;0.00754038;132.619;0;0
42;4;0.0104271;95.9042;0;36
43;3;0.00753293;132.751;0;0
44;2;0.00523571;190.996;0;0
45;4;0.00885811;112.891;0;0
46;5;0.0110001;90.9082;0;1
47;6;0.0131751;75.9009;0;8
48;2;0.00516412;193.644;0;0
49;4;0.00949196;105.352;1;27
50;1;0.00364639;274.244;0;0
51;3;0.00721318;138.635;0;0
52;1;0.00346575;288.538;0;0
53;5;0.011362;88.0128;0;1
54;2;0.00531209;188.25;0;0
55;3;0.00755961;132.282;0;0
56;2;0.00526679;189.869;0;0
57;5;0.0107846;92.7245;0;1
58;5;0.012519;79.8784;1;61
59;2;0.00590147;169.449;0;0
60;2;0.00497951;200.823;0;0
61;1;0.0031105;321.492;0;0
62;1;0.00337824;296.013;0;0
63;3;0.00692348;144.436;0;0
64;5;0.0123007;81.2963;0;52
65;3;0.00799149;125.133;0;9
66;4;0.0104486;95.707;0;25
67;6;0.0144928;69;0;38
68;1;0.0037635;265.71;0;0
69;2;0.00612729;163.204;0;0
70;7;0.0161879;61.7745;1;93
71;7;0.0154054;64.9124;0;39
72;2;0.00614395;162.762;0;0
73;2;0.00496101;201.572;0;0
74;3;0.00792048;126.255;0;3
75;2;0.00591482;169.067;0;0
76;3;0.00724568;138.013;0;0
77;2;0.00499291;200.284;0;0
78;4;0.00922161;108.441;0;6
79;3;0.0068202;146.623;0;0
80;2;0.00562237;177.861;0;0
81;2;0.0061664;162.169;0;0
82;4;0.00891041;112.228;0;0
83;3;0.0069619;143.639;0;0
84;3;0.00748686;133.567;0;0
85;1;0.00375205;266.521;0;0
86;2;0.00562855;177.666;0;0
87;2;0.00625757;159.806;0;0
88;2;0.00548695;182.251;0;0
89;1;0.0037635;265.71;0;0
90;1;0.00334112;299.301;0;0
91;4;0.0112339;89.0159;0;21
92;3;0.00724586;138.01;0;0
93;2;0.00560111;178.536;0;0
94;1;0.00363721;274.936;0;0
95;3;0.00774339;129.142;0;0
96;6;0.013367;74.8111;0;3
97;8;0.0189591;52.745;1;96
98;2;0.0058503;170.931;0;0
99;2;0.00564099;177.274;0;0
100;1;0.00314473;317.992;0;0
101;7;0.0150581;66.4096;1;32
102;5;0.0111024;90.0703;0;0
103;8;0.0175106;57.1084;1;100
104;2;0.00568607;175.868;0;0
105;1;0.00375205;266.521;0;0
106;4;0.00906092;110.364;0;2
107;1;0.00326441;306.334;0;0
108;2;0.00506524;197.424;0;0
109;3;0.00756088;132.26;0;1
110;4;0.00986716;101.346;0;3
111;4;0.0113064;88.4459;0;25
112;3;0.00797187;125.441;0;0
113;5;0.0119542;83.6525;0;8
114;6;0.0131314;76.1535;0;0
115;6;0.0129483;77.23;0;0
116;3;0.00749203;133.475;0;0
117;5;0.0120241;83.166;0;38
118;3;0.00723168;138.28;0;1
119;6;0.0132792;75.3055;0;42
120;4;0.00911432;109.717;0;1
