N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.0139792;71.5347;0;0
2;1;0.0113173;88.3601;0;0
3;3;0.0273475;36.5664;0;0
4;1;0.0139792;71.5347;0;0
5;1;0.0120875;82.73;0;0
6;1;0.011539;86.6625;0;0
7;4;0.0481376;20.7738;1;100
8;4;0.0340904;29.3338;0;0
9;1;0.011539;86.6625;0;0
10;5;0.0445137;22.465;1;87
11;1;0.0139792;71.5347;0;0
12;1;0.0121776;82.1183;0;0
13;4;0.0359696;27.8012;0;53
14;4;0.0431764;23.1608;1;100
15;1;0.0121776;82.1183;0;0
16;3;0.0263306;37.9786;0;0
17;3;0.0266577;37.5127;0;0
18;1;0.0120875;82.73;0;0
19;3;0.0257247;38.8731;0;0
20;4;0.0392354;25.4872;1;100
21;5;0.0458178;21.8256;1;100
22;4;0.0396591;25.2149;1;100
23;2;0.0183638;54.4551;0;0
24;4;0.0336631;29.7061;0;2
25;1;0.012925;77.3696;0;0
26;4;0.0352824;28.3428;0;16
27;1;0.0139792;71.5347;0;0
28;1;0.0139792;71.5347;0;0
29;4;0.0411319;24.312;1;100
30;2;0.0188703;52.9933;0;0
31;2;0.0189399;52.7985;0;0
32;3;0.0269034;37.1701;0;0
33;1;0.012925;77.3696;0;0
34;4;0.0481376;20.7738;1;100
35;1;0.0113935;87.769;0;0
36;4;0.0356569;28.0451;1;72
37;3;0.0272108;36.7501;0;0
38;4;0.0346329;28.8742;0;6
39;2;0.0205021;48.7756;0;0
40;1;0.0139792;71.5347;0;0
