N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;3;0.0172318;58.0321;0;0
2;9;0.0453438;22.0537;0;5
3;5;0.0281408;35.5356;0;0
4;7;0.0352112;28.4;0;9
5;1;0.00848579;117.844;0;0
6;1;0.0089217;112.086;0;0
7;4;0.0219662;45.5244;0;2
8;4;0.0229221;43.626;0;2
9;7;0.0373885;26.7462;0;38
10;2;0.0129034;77.4988;0;0
11;2;0.0133807;74.7347;0;0
12;6;0.0300257;33.3048;0;0
13;5;0.0263556;37.9427;0;3
14;3;0.0179656;55.6618;0;3
15;3;0.0171941;58.1595;0;0
16;4;0.0221935;45.0583;0;0
17;9;0.0452958;22.0771;0;10
18;7;0.0350976;28.492;0;0
19;3;0.0174063;57.4504;0;0
20;8;0.0410158;24.3809;0;26
21;5;0.0271062;36.892;0;0
22;4;0.0216361;46.2191;0;0
23;3;0.0178049;56.1643;0;0
24;3;0.0168504;59.3456;0;0
25;7;0.034403;29.0672;0;14
26;2;0.0130938;76.3718;0;0
27;4;0.0217262;46.0275;0;0
28;8;0.0445721;22.4355;1;75
29;6;0.0305813;32.6997;0;0
30;4;0.0208977;47.8522;0;0
31;6;0.0314547;31.7917;0;18
32;2;0.0131182;76.23;0;0
33;5;0.0304217;32.8712;0;42
34;4;0.0213271;46.8888;0;0
35;7;0.0346112;28.8924;0;0
36;3;0.0179669;55.6578;0;1
37;3;0.0187504;53.3323;0;0
38;8;0.040021;24.9869;0;29
39;2;0.0128437;77.8591;0;0
40;5;0.0263673;37.9257;0;13
