N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.000869127;1150.58;0;0
2;6;0.00347039;288.152;1;100
3;1;0.000805087;1242.1;0;0
4;3;0.00165458;604.384;0;0
5;1;0.000818856;1221.22;0;0
6;1;0.000767276;1303.31;0;0
7;5;0.00332416;300.828;1;100
8;1;0.000809178;1235.82;0;0
9;4;0.00226115;442.253;0;0
10;5;0.00274265;364.611;0;35
11;6;0.00338164;295.715;1;100
12;1;0.000747638;1337.55;0;0
13;6;0.00365136;273.87;1;100
14;1;0.000893479;1119.22;0;0
15;1;0.000729311;1371.16;0;0
16;1;0.000754345;1325.65;0;0
17;1;0.000803855;1244.01;0;0
18;1;0.000729311;1371.16;0;0
19;1;0.00090014;1110.94;0;0
20;5;0.00272029;367.608;0;0
21;5;0.00286576;348.948;0;8
22;5;0.0024431;409.315;0;0
23;1;0.000808659;1236.61;0;0
24;1;0.000897392;1114.34;0;0
25;1;0.000796074;1256.16;0;0
26;5;0.00239738;417.123;0;0
27;5;0.00328368;304.536;1;100
28;1;0.000820534;1218.72;0;0
29;5;0.00275352;363.172;0;0
30;5;0.00333168;300.149;1;100
31;1;0.000760694;1314.59;0;0
32;4;0.00228517;437.604;0;0
33;1;0.000733063;1364.14;0;0
34;4;0.00314891;317.571;1;100
35;4;0.00302152;330.959;1;100
36;1;0.000819144;1220.79;0;0
37;5;0.00253463;394.535;0;0
38;1;0.000822077;1216.43;0;0
39;5;0.00278343;359.269;0;10
40;5;0.00281948;354.676;1;100
41;5;0.00269573;370.957;0;0
42;1;0.000813666;1229.01;0;0
43;1;0.000802095;1246.74;0;0
44;1;0.000756937;1321.11;0;0
45;1;0.000700409;1427.74;0;0
46;1;0.000805087;1242.1;0;0
47;4;0.00253962;393.76;1;100
48;1;0.000761959;1312.41;0;0
49;1;0.000738788;1353.57;0;0
50;1;0.000782152;1278.52;0;0
51;1;0.00084046;1189.83;0;0
52;5;0.00241172;414.642;0;0
53;1;0.000755464;1323.69;0;0
54;1;0.00087929;1137.28;0;0
55;4;0.00220868;452.758;0;0
56;5;0.00296673;337.071;1;100
57;3;0.00170167;587.66;0;0
58;1;0.000740886;1349.73;0;0
59;3;0.00165892;602.8;0;0
60;4;0.00237555;420.955;1;65
61;5;0.00337784;296.048;1;100
62;4;0.00237523;421.013;0;1
63;1;0.000879825;1136.59;0;0
64;1;0.000887641;1126.58;0;0
65;1;0.00072109;1386.79;0;0
66;3;0.00176423;566.82;0;0
67;5;0.00298198;335.347;1;100
68;4;0.00252145;396.598;1;100
69;1;0.00087929;1137.28;0;0
70;1;0.000720293;1388.32;0;0
71;4;0.00260638;383.675;1;100
72;5;0.00260589;383.746;0;0
73;1;0.000813666;1229.01;0;0
74;4;0.00267832;373.368;1;100
75;3;0.00177764;562.542;0;0
76;1;0.000737813;1355.36;0;0
77;1;0.000757209;1320.64;0;0
78;1;0.000785807;1272.58;0;0
79;7;0.00402531;248.428;1;100
80;1;0.000893479;1119.22;0;0
81;1;0.000776619;1287.63;0;0
82;1;0.000805161;1241.99;0;0
83;5;0.00270575;369.584;0;0
84;1;0.00079929;1251.11;0;0
85;1;0.000761959;1312.41;0;0
86;4;0.00227191;440.158;0;52
87;6;0.0030727;325.447;0;0
88;3;0.00187097;534.481;0;0
89;8;0.00441577;226.461;1;100
90;1;0.000786191;1271.96;0;0
91;3;0.00171701;582.406;0;0
92;3;0.00174518;573.007;0;0
93;4;0.00311975;320.538;1;100
94;1;0.00075723;1320.6;0;0
95;5;0.00303855;329.104;1;100
96;1;0.000789669;1266.35;0;0
97;5;0.0024847;402.463;0;0
98;1;0.000753223;1327.63;0;0
99;4;0.00304655;328.24;1;100
100;1;0.000755311;1323.96;0;0
101;1;0.000759104;1317.34;0;0
102;5;0.00279712;357.51;0;0
103;1;0.000772101;1295.17;0;0
104;1;0.000820323;1219.03;0;0
105;1;0.0008109;1233.2;0;0
106;1;0.000815107;1226.83;0;0
107;1;0.000923225;1083.16;0;0
108;1;0.000875401;1142.33;0;0
109;6;0.00284847;351.066;1;73
110;1;0.000782949;1277.22;0;0
111;5;0.00326522;306.258;1;100
112;1;0.000786191;1271.96;0;0
113;4;0.00271501;368.323;1;100
114;1;0.000923225;1083.16;0;0
115;4;0.00255989;390.642;1;100
116;4;0.00250799;398.725;1;100
117;1;0.000818096;1222.35;0;0
118;5;0.00294582;339.464;1;100
119;5;0.00284345;351.685;1;16
120;1;0.000767276;1303.31;0;0
121;1;0.000747638;1337.55;0;0
122;6;0.00369091;270.936;1;100
123;4;0.00226698;441.116;0;0
124;4;0.00224027;446.375;0;14
125;1;0.000901589;1109.15;0;0
126;4;0.00210602;474.83;0;0
127;1;0.000887641;1126.58;0;0
128;3;0.00168264;594.303;0;0
129;4;0.00216318;462.283;0;0
130;1;0.00084046;1189.83;0;0
131;1;0.000757209;1320.64;0;0
132;3;0.00162902;613.865;0;0
133;1;0.000883116;1132.35;0;0
134;1;0.000809178;1235.82;0;0
135;1;0.000824232;1213.25;0;0
136;4;0.00267697;373.557;1;100
137;1;0.000816473;1224.78;0;0
138;1;0.000805161;1241.99;0;0
139;4;0.00215204;464.676;0;0
140;7;0.00368335;271.492;0;0
141;1;0.000754345;1325.65;0;0
142;5;0.00253445;394.563;0;0
143;1;0.00074675;1339.14;0;0
144;1;0.000815107;1226.83;0;0
145;3;0.00171067;584.567;0;0
146;1;0.000772879;1293.86;0;0
147;4;0.00296388;337.396;1;100
148;4;0.0023034;434.14;0;0
149;1;0.000901589;1109.15;0;0
150;1;0.000840767;1189.39;0;0
151;3;0.00194716;513.568;0;0
152;3;0.00164064;609.518;0;0
153;4;0.00240729;415.405;0;0
154;4;0.00300066;333.26;1;100
155;4;0.00216448;462.005;0;0
156;1;0.000739184;1352.84;0;0
157;1;0.00080784;1237.87;0;0
158;3;0.00161056;620.902;0;0
159;7;0.0040982;244.01;1;100
160;1;0.000802095;1246.74;0;0
161;1;0.000789669;1266.35;0;0
162;1;0.000840767;1189.39;0;0
163;1;0.000731732;1366.62;0;0
164;1;0.000741639;1348.37;0;0
165;4;0.00268387;372.596;1;100
166;1;0.000744521;1343.15;0;0
167;1;0.000739473;1352.31;0;0
168;1;0.000803855;1244.01;0;0
169;1;0.000763136;1310.38;0;0
170;6;0.00340986;293.267;1;100
171;3;0.00167784;596.006;0;0
172;1;0.000802198;1246.58;0;0
173;1;0.000728388;1372.9;0;0
174;1;0.000910867;1097.86;0;0
175;4;0.00210678;474.657;0;0
176;5;0.00257131;388.906;0;24
177;5;0.00347329;287.911;1;100
178;1;0.000812729;1230.42;0;0
179;3;0.0015891;629.287;0;0
180;4;0.00316812;315.645;1;100
181;1;0.000755311;1323.96;0;0
182;6;0.00371731;269.012;1;100
183;4;0.0022155;451.365;0;0
184;3;0.00177164;564.45;0;0
185;3;0.00172569;579.479;0;0
186;3;0.00169971;588.336;0;0
187;1;0.00087929;1137.28;0;0
188;4;0.00250936;398.508;1;100
189;4;0.00259809;384.898;1;100
190;1;0.000779429;1282.99;0;0
191;1;0.00082694;1209.28;0;0
192;1;0.000779429;1282.99;0;0
193;5;0.00277112;360.865;1;73
194;1;0.000901589;1109.15;0;0
195;1;0.000912947;1095.35;0;0
196;3;0.00177367;563.802;0;0
197;4;0.00294306;339.782;1;100
198;1;0.00087929;1137.28;0;0
199;1;0.000919143;1087.97;0;0
200;3;0.00190018;526.266;0;0
201;6;0.00320359;312.15;0;0
202;4;0.00266576;375.128;1;100
203;1;0.000701912;1424.68;0;0
204;4;0.00299081;334.358;1;100
205;4;0.00252824;395.532;1;97
206;6;0.00363069;275.429;1;100
207;4;0.0025692;389.226;1;100
208;1;0.00075723;1320.6;0;0
209;3;0.00161269;620.08;0;0
210;1;0.000798214;1252.8;0;0
211;5;0.00331568;301.597;1;100
212;5;0.00288757;346.312;1;100
213;4;0.00233758;427.793;1;31
214;1;0.000750242;1332.9;0;0
215;1;0.000703842;1420.77;0;0
216;3;0.00169382;590.381;0;0
217;6;0.00362132;276.142;1;100
218;5;0.00331017;302.099;1;100
219;1;0.000813359;1229.47;0;0
220;1;0.000774272;1291.54;0;0
221;1;0.000759104;1317.34;0;0
222;1;0.000823476;1214.37;0;0
223;1;0.000875401;1142.33;0;0
224;1;0.000766553;1304.54;0;0
225;1;0.000875401;1142.33;0;0
226;1;0.000752188;1329.46;0;0
227;1;0.000772879;1293.86;0;0
228;3;0.00183028;546.363;0;0
229;1;0.000800384;1249.4;0;0
230;4;0.00224888;444.666;0;0
231;1;0.000897392;1114.34;0;0
232;1;0.000919143;1087.97;0;0
233;1;0.000820323;1219.03;0;0
234;3;0.00180179;555.004;0;0
235;1;0.000755464;1323.69;0;0
236;1;0.00074675;1339.14;0;0
237;1;0.000885601;1129.18;0;0
238;3;0.00171729;582.314;0;0
239;4;0.00296136;337.682;1;100
240;6;0.00298369;335.156;0;0
241;6;0.00373715;267.584;1;100
242;1;0.000834222;1198.72;0;0
243;3;0.00182553;547.785;0;0
244;1;0.000885601;1129.18;0;0
245;5;0.00268427;372.541;0;13
246;1;0.000885546;1129.25;0;0
247;5;0.0026309;380.098;0;0
248;4;0.00291354;343.225;1;100
249;1;0.000787736;1269.46;0;0
250;4;0.00225982;442.514;0;0
251;5;0.00302186;330.922;1;100
252;1;0.000752591;1328.74;0;0
253;1;0.000744521;1343.15;0;0
254;7;0.00379475;263.522;1;100
255;1;0.000763021;1310.58;0;0
256;5;0.00275073;363.54;0;0
257;1;0.000712253;1403.99;0;0
