N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00269766;370.692;0;0
2;1;0.00250288;399.54;0;0
3;1;0.00231454;432.051;0;0
4;1;0.00253006;395.248;0;0
5;4;0.00916544;109.106;1;100
6;3;0.00549101;182.116;0;0
7;4;0.00833236;120.014;1;100
8;4;0.00873105;114.534;1;100
9;1;0.00278535;359.022;0;0
10;2;0.00407827;245.202;0;0
11;4;0.00759531;131.66;0;25
12;2;0.00381489;262.131;0;0
13;2;0.00393808;253.931;0;0
14;1;0.0027189;367.796;0;0
15;4;0.00837675;119.378;1;100
16;3;0.00558378;179.09;0;36
17;2;0.00417209;239.688;0;0
18;1;0.00234775;425.939;0;0
19;5;0.00907916;110.142;1;86
20;4;0.00757422;132.027;0;45
21;2;0.00373773;267.542;0;0
22;1;0.00272744;366.644;0;0
23;4;0.0093056;107.462;1;100
24;1;0.00260535;383.826;0;0
25;4;0.00753237;132.76;0;2
26;2;0.00411937;242.756;0;0
27;2;0.00397708;251.441;0;0
28;1;0.00273156;366.091;0;0
29;1;0.00255183;391.876;0;0
30;1;0.00278535;359.022;0;0
31;4;0.00847918;117.936;1;100
32;2;0.00445075;224.681;0;0
33;3;0.00545189;183.423;0;0
34;2;0.00410537;243.583;0;0
35;6;0.0108149;92.4651;1;100
36;1;0.00231454;432.051;0;0
37;1;0.0027178;367.945;0;0
38;5;0.00860978;116.147;0;0
39;1;0.00272744;366.644;0;0
40;1;0.0027189;367.796;0;0
41;4;0.00915604;109.218;1;100
42;1;0.00269566;370.967;0;0
43;1;0.00248247;402.825;0;0
44;1;0.00231767;431.467;0;0
45;1;0.00233064;429.066;0;0
46;4;0.00737729;135.551;0;0
47;4;0.00772942;129.376;1;23
48;1;0.00252063;396.727;0;0
49;2;0.00407521;245.386;0;0
50;4;0.00800064;124.99;1;100
51;3;0.00579539;172.551;0;0
52;4;0.00926024;107.989;1;100
53;5;0.0106086;94.2632;1;100
54;1;0.00227406;439.741;0;0
