N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00184973;540.62;0;0
2;5;0.0074775;133.735;1;100
3;5;0.00634212;157.676;0;18
4;1;0.001838;544.07;0;0
5;5;0.00667966;149.708;0;35
6;2;0.00311809;320.709;0;0
7;2;0.00285377;350.414;0;0
8;5;0.00735134;136.03;1;100
9;1;0.00174767;572.191;0;0
10;3;0.00415459;240.697;0;0
11;5;0.00675447;148.05;1;74
12;1;0.00191549;522.059;0;0
13;4;0.00506011;197.624;0;0
14;1;0.00188053;531.766;0;0
15;2;0.00304958;327.914;0;0
16;1;0.00178462;560.345;0;0
17;1;0.00188968;529.191;0;0
18;1;0.00168233;594.414;0;0
19;5;0.00725176;137.898;0;71
20;5;0.0076673;130.424;1;100
21;2;0.00294928;339.066;0;0
22;2;0.00301523;331.649;0;0
23;1;0.0017406;574.513;0;0
24;2;0.00298047;335.518;0;0
25;2;0.00287026;348.4;0;0
26;4;0.00606907;164.77;1;100
27;2;0.00307193;325.528;0;0
28;1;0.00176134;567.75;0;0
29;2;0.00309309;323.301;0;0
30;3;0.00405543;246.583;0;0
31;1;0.00211898;471.925;0;0
32;6;0.00804908;124.238;1;91
33;4;0.00587964;170.078;1;71
34;6;0.00792027;126.258;1;63
35;2;0.00294457;339.608;0;0
36;5;0.00675099;148.126;1;99
37;1;0.001939;515.73;0;0
38;1;0.00170215;587.493;0;0
39;6;0.0071503;139.854;0;2
40;1;0.00189569;527.512;0;0
41;3;0.00442046;226.221;0;0
42;1;0.00214051;467.179;0;0
43;5;0.00673381;148.504;0;38
44;2;0.00290925;343.731;0;0
45;4;0.00505085;197.986;0;0
46;1;0.00214051;467.179;0;0
47;3;0.00388657;257.296;0;0
48;2;0.00303145;329.876;0;0
49;2;0.00301307;331.887;0;0
50;1;0.0018596;537.751;0;0
51;3;0.00398531;250.921;0;0
52;2;0.00296291;337.506;0;0
53;2;0.00318633;313.841;0;0
54;2;0.00309115;323.505;0;0
55;1;0.00199162;502.105;0;0
56;1;0.00184973;540.62;0;0
57;2;0.00309952;322.631;0;0
58;3;0.00391095;255.692;0;0
59;2;0.00303915;329.039;0;0
60;4;0.00592751;168.705;1;37
61;4;0.00510445;195.908;0;3
62;4;0.00520407;192.157;0;0
63;1;0.00214051;467.179;0;0
64;2;0.00292409;341.986;0;0
65;1;0.00180533;553.915;0;0
66;4;0.00523992;190.842;0;0
67;2;0.00285668;350.057;0;0
68;1;0.00188753;529.793;0;0
69;1;0.00186474;536.268;0;0
70;2;0.00288812;346.246;0;0
71;2;0.00293005;341.291;0;0
72;1;0.00176596;566.265;0;0
73;2;0.0029704;336.655;0;0
74;3;0.00382838;261.207;0;0
75;2;0.00285096;350.759;0;0
76;2;0.00308452;324.199;0;0
77;5;0.00593673;168.443;0;0
78;1;0.00199985;500.038;0;0
79;1;0.00192543;519.364;0;0
80;5;0.0060465;165.385;0;0
81;4;0.00619055;161.536;1;97
82;4;0.00556936;179.554;0;0
83;2;0.00331429;301.724;0;0
84;2;0.00267838;373.36;0;0
85;2;0.00311851;320.666;0;0
86;2;0.00329128;303.833;0;0
87;5;0.00728236;137.318;1;100
88;2;0.00301242;331.959;0;0
89;2;0.0033133;301.814;0;0
90;2;0.00291514;343.037;0;0
91;2;0.0031307;319.418;0;0
92;2;0.00304875;328.003;0;0
93;1;0.00194763;513.444;0;0
94;5;0.00670944;149.044;1;100
95;2;0.0032201;310.55;0;0
96;6;0.00717772;139.32;0;42
97;6;0.00823029;121.502;1;100
98;5;0.00683437;146.319;0;79
99;6;0.00879256;113.733;1;100
100;2;0.00302378;330.712;0;0
101;1;0.0017049;586.545;0;0
102;2;0.00307007;325.725;0;0
103;4;0.00527042;189.738;0;0
104;4;0.00469309;213.079;0;0
105;5;0.00708444;141.154;0;47
106;4;0.0063418;157.684;1;100
107;4;0.00630117;158.701;1;100
108;1;0.00174826;571.997;0;0
109;4;0.00514641;194.31;0;0
110;1;0.00166294;601.346;0;0
111;4;0.00554522;180.336;0;0
112;1;0.00192543;519.364;0;0
113;1;0.00184561;541.826;0;0
114;1;0.00188968;529.191;0;0
115;2;0.00304281;328.643;0;0
116;2;0.00286676;348.825;0;0
117;2;0.0026642;375.348;0;0
118;6;0.00723767;138.166;0;0
119;1;0.00190344;525.364;0;0
120;2;0.00299088;334.35;0;0
121;4;0.005187;192.79;0;0
122;8;0.0100041;99.959;1;97
123;5;0.0074186;134.796;1;100
124;2;0.00326423;306.351;0;0
125;1;0.0019473;513.532;0;0
126;2;0.00284412;351.603;0;0
127;4;0.00506413;197.467;0;0
128;3;0.00400784;249.511;0;1
129;4;0.0046133;216.764;0;0
130;4;0.00623732;160.325;1;100
131;2;0.00309048;323.574;0;0
132;1;0.00194763;513.444;0;0
133;1;0.00188053;531.766;0;0
134;2;0.00316517;315.939;0;0
135;4;0.0050915;196.406;0;0
136;1;0.00182519;547.889;0;0
137;3;0.00405463;246.631;0;0
138;4;0.0053021;188.605;0;0
139;1;0.0019473;513.532;0;0
140;3;0.00394613;253.413;0;0
141;2;0.0028112;355.721;0;0
142;3;0.00391001;255.754;0;0
143;5;0.00674367;148.287;1;83
144;1;0.00178462;560.345;0;0
145;1;0.00211898;471.925;0;0
146;6;0.00823089;121.494;1;85
147;4;0.00654878;152.7;1;100
148;5;0.00643271;155.455;0;0
149;2;0.00301165;332.043;0;0
150;5;0.0061609;162.314;0;3
151;1;0.00176871;565.383;0;0
152;1;0.00184561;541.826;0;0
153;1;0.00199985;500.038;0;0
154;1;0.00174642;572.599;0;0
155;6;0.00777987;128.537;0;28
156;1;0.00211898;471.925;0;0
157;3;0.00410808;243.423;0;0
158;2;0.00309448;323.157;0;0
159;5;0.00584599;171.057;0;0
160;2;0.00294928;339.066;0;0
161;2;0.00302369;330.721;0;0
162;7;0.00962469;103.899;1;100
163;3;0.00385729;259.25;0;0
164;1;0.00178797;559.295;0;0
165;2;0.00285758;349.946;0;0
166;3;0.00399849;250.094;0;0
167;2;0.00310093;322.484;0;0
168;3;0.00406853;245.789;0;0
169;3;0.00419797;238.21;0;0
170;1;0.00199162;502.105;0;0
171;5;0.00696832;143.507;1;100
172;3;0.00386364;258.823;0;0
173;5;0.00658706;151.813;0;17
174;1;0.00181469;551.057;0;0
175;1;0.00186474;536.268;0;0
176;1;0.00184942;540.709;0;0
177;4;0.00724944;137.942;1;100
178;6;0.00765281;130.671;1;34
179;2;0.00323339;309.273;0;0
180;1;0.00180397;554.334;0;0
181;6;0.00779929;128.217;1;56
182;5;0.00600837;166.434;0;2
183;1;0.00180397;554.334;0;0
184;2;0.00298065;335.497;0;0
185;1;0.00186474;536.268;0;0
186;5;0.0075831;131.872;1;100
187;5;0.00698804;143.102;1;8
188;5;0.00709018;141.04;0;93
189;2;0.00296373;337.413;0;0
190;4;0.00603626;165.665;0;18
191;4;0.00658752;151.802;1;100
192;4;0.0057162;174.941;0;21
193;2;0.00316596;315.86;0;0
194;2;0.00333715;299.657;0;0
195;2;0.00282694;353.74;0;0
196;5;0.00644608;155.133;0;24
197;1;0.00176604;566.238;0;0
198;2;0.00296487;337.283;0;0
199;7;0.00991501;100.857;1;100
200;2;0.00286622;348.891;0;0
201;2;0.0029832;335.21;0;0
202;4;0.00554011;180.502;0;0
203;4;0.00560541;178.399;0;40
204;1;0.00186116;537.299;0;0
205;4;0.00714815;139.896;1;100
206;1;0.00189569;527.512;0;0
207;5;0.00671443;148.933;0;0
208;4;0.00576559;173.443;0;45
209;6;0.00795345;125.732;0;73
210;1;0.001838;544.07;0;0
211;6;0.00763997;130.89;0;18
212;5;0.00762172;131.204;1;100
213;2;0.00308601;324.043;0;0
214;1;0.0018328;545.614;0;0
215;2;0.00301379;331.808;0;0
216;4;0.00634022;157.723;1;100
217;1;0.00173554;576.189;0;0
218;1;0.00190344;525.364;0;0
219;3;0.00419507;238.375;0;32
220;3;0.00401229;249.234;0;0
221;1;0.00178349;560.698;0;0
222;1;0.00190344;525.364;0;0
223;1;0.00187118;534.424;0;0
224;1;0.00186116;537.299;0;0
225;1;0.00172674;579.127;0;0
226;5;0.0068314;146.383;0;33
227;1;0.00176871;565.383;0;0
228;1;0.00187118;534.424;0;0
229;2;0.00276664;361.449;0;0
230;2;0.00296925;336.785;0;0
231;4;0.00545543;183.304;0;3
232;6;0.00892757;112.013;1;100
233;1;0.00188913;529.345;0;0
234;4;0.0051215;195.255;0;0
235;4;0.00519391;192.533;0;0
236;2;0.00310521;322.04;0;0
237;5;0.00652013;153.371;0;17
238;4;0.00501373;199.452;0;0
239;3;0.00388513;257.392;0;0
240;1;0.00188913;529.345;0;0
241;4;0.00602601;165.947;1;100
242;1;0.00188753;529.793;0;0
243;1;0.00180435;554.215;0;0
244;4;0.00605896;165.045;1;100
245;3;0.00418877;238.734;0;0
246;1;0.00174029;574.618;0;0
247;1;0.00188271;531.15;0;0
248;1;0.001939;515.73;0;0
249;2;0.00301117;332.097;0;0
250;5;0.00693896;144.114;1;29
