N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00759876;131.6;0;0
2;3;0.0123771;80.7945;0;0
3;2;0.0079143;126.354;0;0
4;5;0.017265;57.9207;0;29
5;6;0.0196028;51.0131;0;14
6;2;0.00784481;127.473;0;0
7;2;0.00786651;127.121;0;0
8;1;0.00517914;193.082;0;0
9;7;0.0233888;42.7555;0;5
10;3;0.0105484;94.8008;0;0
11;7;0.0232272;43.053;0;17
12;2;0.00835716;119.658;0;0
13;5;0.0161683;61.8494;0;0
14;4;0.0174391;57.3425;0;28
15;3;0.0128711;77.6932;0;2
16;5;0.0170997;58.4804;0;0
17;5;0.0187907;53.2179;0;29
18;2;0.00819339;122.05;0;0
19;6;0.0207653;48.1572;0;9
20;6;0.019956;50.1103;0;20
21;2;0.00796661;125.524;0;0
22;1;0.00513723;194.657;0;0
23;1;0.00501555;199.38;0;0
24;5;0.0191896;52.1115;1;86
25;3;0.0107391;93.1173;0;11
26;3;0.0113894;87.8006;0;0
27;2;0.00758711;131.802;0;0
28;2;0.0092567;108.03;0;0
29;1;0.00541742;184.59;0;0
30;2;0.00791754;126.302;0;0
31;2;0.00839795;119.077;0;0
32;2;0.00818429;122.185;0;0
33;6;0.018906;52.8933;0;3
34;1;0.00501555;199.38;0;0
35;3;0.0118051;84.7094;0;0
36;4;0.0133035;75.168;0;0
37;4;0.0152445;65.5972;0;0
38;3;0.0104165;96.0019;0;0
39;6;0.0204847;48.817;0;27
40;2;0.00876219;114.127;0;0
41;1;0.00540784;184.917;0;0
42;2;0.00864916;115.618;0;0
43;1;0.00540784;184.917;0;0
44;3;0.0101531;98.4916;0;0
45;2;0.00771204;129.667;0;0
46;2;0.00820228;121.917;0;0
47;3;0.0113277;88.2791;0;0
48;6;0.0197474;50.6397;0;33
49;2;0.00925213;108.083;0;0
50;4;0.0166702;59.9872;0;43
51;2;0.00943023;106.042;0;0
52;5;0.0194361;51.4507;1;57
53;6;0.0201818;49.5496;0;10
54;6;0.0202193;49.4576;0;0
55;3;0.0111767;89.4716;0;0
56;5;0.0207814;48.1199;1;100
57;3;0.0106664;93.7527;0;2
58;2;0.00890235;112.33;0;0
59;5;0.016755;59.6835;0;0
60;3;0.0111962;89.3158;0;1
61;5;0.0198855;50.288;1;90
62;1;0.00525553;190.276;0;0
63;1;0.00549807;181.882;0;0
64;4;0.0170498;58.6518;1;98
65;2;0.00844995;118.344;0;0
66;3;0.0112917;88.5603;0;0
67;2;0.00834675;119.807;0;0
68;7;0.0258633;38.6648;1;100
69;3;0.0102983;97.1033;0;0
70;1;0.00524428;190.684;0;0
71;4;0.0132588;75.4218;0;0
72;1;0.0055808;179.186;0;0
73;3;0.0106796;93.6365;0;22
74;2;0.0083589;119.633;0;0
75;4;0.01411;70.8715;0;2
76;1;0.00506942;197.261;0;0
77;4;0.0151473;66.0182;0;6
78;8;0.026096;38.32;1;92
79;5;0.0198193;50.4558;0;24
80;6;0.020831;48.0054;0;22
