N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;5;0.0686438;14.5679;0;0
2;5;0.0695146;14.3855;0;0
3;5;0.0793694;12.5993;1;100
4;5;0.0746387;13.3979;0;0
5;1;0.0191182;52.3063;0;0
6;6;0.0796184;12.5599;0;12
7;4;0.0551619;18.1285;0;0
8;3;0.0423187;23.6302;0;0
9;5;0.0716288;13.9609;0;23
10;2;0.0336814;29.69;0;0
11;1;0.0201886;49.5329;0;0
12;2;0.0328103;30.4783;0;0
13;2;0.0331697;30.148;0;0
14;2;0.0323614;30.901;0;0
15;3;0.0431857;23.1558;0;0
16;4;0.0542438;18.4353;0;0
17;3;0.0447688;22.337;0;8
18;1;0.0209928;47.6354;0;0
19;6;0.0820106;12.1935;0;43
20;3;0.0425744;23.4883;0;0
