N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00195647;511.124;0;0
2;1;0.00118442;844.292;0;0
3;5;0.00409265;244.34;0;5
4;1;0.0013834;722.859;0;0
5;5;0.00429669;232.737;1;97
6;2;0.00198507;503.76;0;0
7;3;0.00259084;385.975;0;0
8;1;0.00112952;885.335;0;0
9;5;0.00482762;207.141;1;100
10;1;0.00112007;892.799;0;0
11;3;0.00263719;379.192;0;0
12;4;0.00322488;310.089;0;0
13;2;0.00189177;528.605;0;0
14;4;0.00449305;222.566;1;100
15;1;0.00124553;802.873;0;0
16;1;0.00117641;850.044;0;0
17;1;0.00121484;823.155;0;0
18;2;0.00179084;558.398;0;0
19;2;0.00189357;528.104;0;0
20;1;0.00115697;864.327;0;0
21;1;0.00120173;832.135;0;0
22;1;0.00114518;873.225;0;0
23;1;0.0012399;806.517;0;0
24;1;0.0013834;722.859;0;0
25;4;0.0031877;313.706;0;0
26;2;0.00197007;507.597;0;0
27;2;0.00188058;531.751;0;0
28;6;0.00538044;185.858;1;100
29;1;0.00119338;837.953;0;0
30;1;0.00135079;740.306;0;0
31;2;0.00195858;510.574;0;0
32;4;0.00332929;300.364;0;0
33;1;0.00125294;798.124;0;0
34;2;0.00191235;522.916;0;0
35;1;0.00114113;876.326;0;0
36;1;0.00121484;823.155;0;0
37;1;0.0012399;806.517;0;0
38;1;0.00123436;810.135;0;0
39;5;0.00465121;214.998;1;100
40;2;0.001878;532.482;0;0
41;2;0.00205218;487.287;0;0
42;6;0.00564743;177.072;1;100
43;5;0.00446996;223.716;1;100
44;2;0.00194908;513.062;0;0
45;1;0.00111772;894.682;0;0
46;6;0.00565701;176.772;1;100
47;3;0.00271397;368.464;0;0
48;4;0.00376128;265.867;1;82
49;4;0.00396298;252.335;1;93
50;5;0.00471552;212.066;1;100
51;5;0.00436891;228.89;0;76
52;1;0.00120438;830.305;0;0
53;4;0.00327808;305.057;0;0
54;2;0.00194785;513.385;0;0
55;2;0.00198315;504.249;0;0
56;1;0.00119975;833.508;0;0
57;2;0.00194922;513.027;0;0
58;2;0.0019477;513.427;0;0
59;1;0.00121713;821.602;0;0
60;5;0.00439641;227.458;0;20
61;1;0.00117505;851.026;0;0
62;4;0.00389713;256.599;1;100
63;1;0.00122493;816.375;0;0
64;2;0.00203782;490.721;0;0
65;2;0.00182552;547.79;0;0
66;4;0.00400571;249.643;1;100
67;2;0.00201467;496.359;0;0
68;4;0.00327258;305.569;0;0
69;6;0.00514698;194.289;1;99
70;1;0.00118959;840.625;0;0
71;4;0.00363667;274.977;1;19
72;5;0.00423077;236.364;1;42
73;2;0.00199116;502.22;0;0
74;3;0.00286482;349.063;0;0
75;2;0.00186681;535.674;0;0
76;4;0.00412941;242.165;1;100
77;2;0.00194829;513.271;0;0
78;4;0.00474539;210.731;1;100
79;4;0.00376536;265.579;1;66
80;1;0.00117514;850.963;0;0
81;5;0.00393697;254.002;0;0
82;3;0.00269479;371.087;0;0
83;1;0.0013834;722.859;0;0
84;4;0.00325067;307.629;0;4
85;1;0.0011654;858.073;0;0
86;5;0.0044195;226.27;1;60
87;1;0.00123756;808.04;0;0
88;1;0.00137018;729.833;0;0
89;2;0.00195;512.821;0;0
90;1;0.0013834;722.859;0;0
91;1;0.00114113;876.326;0;0
92;2;0.00184936;540.729;0;0
93;2;0.00188567;530.315;0;0
94;4;0.00404661;247.12;1;100
95;4;0.00403418;247.882;1;100
96;1;0.00113565;880.555;0;0
97;5;0.0039349;254.136;0;0
98;1;0.00125294;798.124;0;0
99;2;0.00194469;514.221;0;0
100;2;0.00197549;506.205;0;0
101;1;0.00115697;864.327;0;0
102;4;0.00371278;269.34;1;80
103;1;0.00120314;831.158;0;0
104;3;0.0027358;365.524;0;0
105;1;0.00116397;859.132;0;0
106;1;0.0013834;722.859;0;0
107;5;0.00459982;217.4;1;100
108;5;0.00443589;225.434;1;100
109;4;0.00347078;288.12;0;8
110;1;0.00118547;843.548;0;0
111;5;0.00453047;220.728;1;100
112;1;0.00112631;887.852;0;0
113;2;0.00204546;488.888;0;0
114;1;0.001149;870.319;0;0
115;1;0.00124742;801.656;0;0
116;5;0.00492534;203.032;1;100
117;4;0.00405912;246.359;1;100
118;2;0.00206107;485.186;0;0
119;5;0.00408405;244.855;0;0
120;2;0.00179844;556.036;0;0
121;3;0.00280549;356.444;0;0
122;5;0.00479171;208.694;1;100
123;1;0.0011654;858.073;0;0
124;2;0.00199981;500.049;0;0
125;2;0.00201921;495.244;0;0
126;4;0.0034174;292.62;0;0
127;4;0.00404406;247.276;1;100
128;5;0.00454378;220.081;1;82
129;1;0.00132977;752.008;0;0
130;4;0.0038044;262.853;1;67
131;4;0.00327914;304.958;0;0
132;1;0.00126023;793.506;0;0
133;5;0.00442974;225.747;1;25
134;3;0.00278187;359.47;0;0
135;6;0.00525934;190.138;1;100
136;4;0.00459196;217.772;1;100
137;1;0.00123226;811.515;0;0
138;3;0.00276361;361.846;0;29
139;2;0.00189818;526.822;0;0
140;1;0.00111498;896.873;0;0
141;2;0.00200854;497.873;0;0
142;2;0.00196939;507.772;0;0
143;1;0.00111498;896.873;0;0
144;4;0.0039658;252.156;1;100
145;2;0.00196207;509.665;0;0
146;2;0.00222672;449.092;0;0
147;4;0.00359491;278.171;0;48
148;5;0.00450664;221.895;1;100
149;3;0.00277666;360.145;0;0
150;3;0.00290753;343.935;0;0
151;1;0.0012349;809.779;0;0
152;5;0.00431859;231.557;0;31
153;1;0.00116571;857.85;0;0
154;1;0.00117641;850.044;0;0
155;1;0.00117505;851.026;0;0
156;5;0.00450269;222.089;1;70
157;4;0.00410549;243.576;1;100
158;1;0.00119062;839.896;0;0
159;5;0.00442008;226.24;0;78
160;2;0.00203959;490.296;0;0
161;1;0.00134683;742.486;0;0
162;2;0.00206007;485.421;0;0
163;4;0.00339266;294.754;0;0
164;6;0.00592827;168.683;1;100
165;2;0.0020312;492.321;0;0
