N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;3;0.00946905;105.607;0;0
2;4;0.0115288;86.7391;0;0
3;7;0.0222525;44.9388;1;100
4;2;0.00707997;141.243;0;0
5;2;0.0063164;158.318;0;0
6;5;0.0179975;55.5634;1;100
7;2;0.00710818;140.683;0;0
8;7;0.0186428;53.6399;0;2
9;5;0.0148616;67.2875;0;13
10;3;0.0101355;98.6635;0;0
11;1;0.00416506;240.093;0;0
12;6;0.016245;61.5574;0;0
13;5;0.0160308;62.3798;1;91
14;4;0.0119169;83.9146;0;2
15;1;0.00416907;239.861;0;0
16;3;0.00936186;106.816;0;0
17;6;0.0178768;55.9384;1;82
18;2;0.00684463;146.1;0;0
19;3;0.0095274;104.96;0;0
20;5;0.0136378;73.3256;0;0
21;2;0.00647607;154.415;0;0
22;1;0.00424866;235.368;0;0
23;5;0.0148918;67.1509;0;8
24;6;0.0168652;59.2938;0;74
25;1;0.0039732;251.686;0;0
26;7;0.0203675;49.0978;0;36
27;1;0.00403255;247.982;0;0
28;1;0.00420209;237.977;0;0
29;1;0.00422524;236.673;0;0
30;3;0.00908534;110.067;0;0
31;1;0.00442019;226.235;0;0
32;6;0.0174727;57.2322;0;1
33;2;0.00743128;134.566;0;0
34;2;0.0064595;154.811;0;0
35;2;0.00651645;153.458;0;0
36;6;0.0173797;57.5382;0;70
37;4;0.0129181;77.4108;0;18
38;1;0.00455957;219.319;0;0
39;1;0.00442019;226.235;0;0
40;6;0.0168576;59.3204;0;7
41;2;0.00722255;138.455;0;0
42;2;0.00676499;147.82;0;0
43;5;0.0142774;70.0406;1;17
44;6;0.0194023;51.5402;1;100
45;4;0.0109833;91.0477;0;0
46;2;0.00649163;154.045;0;0
47;5;0.0150529;66.4323;1;86
48;2;0.00718926;139.096;0;0
49;2;0.00667263;149.866;0;0
50;3;0.00935847;106.855;0;24
51;5;0.0135785;73.6457;0;5
52;2;0.00672856;148.62;0;0
53;1;0.00396213;252.389;0;0
54;1;0.00455957;219.319;0;0
55;3;0.00974438;102.623;0;0
56;2;0.00707652;141.312;0;0
57;5;0.0157004;63.6925;0;58
58;3;0.00898164;111.338;0;5
59;3;0.00916974;109.054;0;1
60;2;0.00654555;152.776;0;0
61;4;0.0109346;91.4532;0;0
62;5;0.0171776;58.2155;1;100
63;5;0.0156646;63.8383;0;48
64;5;0.0139155;71.8621;0;0
65;4;0.0118303;84.5287;0;9
66;2;0.00656416;152.342;0;0
67;4;0.0116411;85.9026;0;9
68;2;0.00702863;142.275;0;0
69;3;0.00868139;115.189;0;0
70;2;0.0071766;139.342;0;0
71;2;0.00669996;149.255;0;0
72;4;0.0120592;82.924;0;0
73;2;0.00684463;146.1;0;0
74;5;0.0156768;63.7884;1;61
75;1;0.00416298;240.213;0;0
76;2;0.00693071;144.285;0;0
77;1;0.00420209;237.977;0;0
78;4;0.0139945;71.4565;0;16
79;6;0.0171929;58.1635;0;16
80;2;0.00649006;154.082;0;0
81;2;0.0063409;157.706;0;0
82;3;0.00911476;109.712;0;0
83;4;0.01169;85.5435;0;6
84;1;0.00424866;235.368;0;0
85;3;0.0101549;98.4743;0;0
86;4;0.0122315;81.7561;0;17
87;1;0.00424509;235.566;0;0
88;7;0.0207227;48.2562;1;82
89;2;0.00633911;157.751;0;0
90;5;0.0139764;71.5493;0;0
91;3;0.00992019;100.804;0;9
92;1;0.00447384;223.522;0;0
93;5;0.0148136;67.5055;0;0
94;2;0.00747719;133.74;0;0
95;1;0.00401633;248.983;0;0
96;3;0.00887747;112.645;0;0
97;2;0.00765164;130.691;0;0
98;4;0.011839;84.4667;0;0
99;2;0.00676425;147.836;0;0
100;3;0.00880104;113.623;0;0
