N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;3;0.00797121;125.451;0;0
2;5;0.011228;89.0628;0;22
3;4;0.0104528;95.6682;0;23
4;2;0.00510595;195.85;0;0
5;5;0.0119557;83.6419;1;76
6;4;0.0093142;107.363;0;14
7;5;0.0152114;65.74;1;100
8;3;0.00732977;136.43;0;0
9;5;0.0114472;87.3574;0;0
10;6;0.01373;72.8332;0;32
11;5;0.011581;86.3483;0;44
12;2;0.00554371;180.384;0;0
13;2;0.00500062;199.975;0;0
14;4;0.0102616;97.4502;0;18
15;9;0.0207223;48.2573;1;100
16;2;0.00503065;198.781;0;0
17;3;0.00712803;140.291;0;0
18;2;0.00526401;189.969;0;0
19;1;0.00378452;264.234;0;0
20;6;0.0138069;72.4273;0;16
21;2;0.00572501;174.672;0;0
22;4;0.00884879;113.01;0;0
23;3;0.00724313;138.062;0;0
24;1;0.00327;305.811;0;0
25;7;0.0154251;64.8294;1;27
26;2;0.00523029;191.194;0;0
27;2;0.00516564;193.587;0;0
28;5;0.01262;79.239;1;91
29;4;0.00889476;112.426;0;0
30;2;0.00516007;193.796;0;0
31;3;0.00823986;121.361;0;0
32;1;0.00339541;294.515;0;0
33;2;0.0054645;182.999;0;0
34;4;0.00935222;106.926;0;11
35;2;0.00590893;169.236;0;0
36;5;0.0119678;83.5578;0;7
37;5;0.0115803;86.3535;0;0
38;6;0.0134882;74.1388;0;5
39;2;0.00526012;190.11;0;0
40;1;0.00345091;289.779;0;0
41;5;0.0128123;78.0503;0;60
42;2;0.00515552;193.967;0;0
43;1;0.00326974;305.835;0;0
44;6;0.0144405;69.2498;1;65
45;7;0.0154625;64.6725;0;27
46;1;0.00386319;258.853;0;0
47;2;0.0055124;181.409;0;0
48;3;0.00722333;138.44;0;0
49;5;0.0119718;83.5298;1;12
50;3;0.00728861;137.2;0;0
51;1;0.00378452;264.234;0;0
52;2;0.00536971;186.23;0;0
53;2;0.00522773;191.288;0;0
54;2;0.00509182;196.394;0;0
55;4;0.00870633;114.859;0;0
56;1;0.00327069;305.745;0;0
57;6;0.0136969;73.009;0;20
58;8;0.0170373;58.6946;0;46
59;1;0.0034306;291.494;0;0
60;2;0.00531503;188.146;0;0
61;4;0.00887411;112.687;0;0
62;5;0.0114912;87.023;0;0
63;6;0.014333;69.7691;1;57
64;3;0.00713436;140.167;0;0
65;1;0.0032071;311.808;0;0
66;1;0.00347122;288.083;0;0
67;5;0.0111264;89.8761;0;1
68;1;0.00383594;260.692;0;0
69;5;0.0108507;92.1599;0;0
70;3;0.00742828;134.621;0;0
71;4;0.0091357;109.461;0;8
72;4;0.00980245;102.015;0;5
73;2;0.0054161;184.635;0;0
74;5;0.014909;67.0738;1;100
75;4;0.00960555;104.106;0;5
76;1;0.00326974;305.835;0;0
77;4;0.00980942;101.943;0;2
78;2;0.00521871;191.618;0;0
79;7;0.0151953;65.8097;0;21
80;2;0.00518063;193.027;0;0
81;2;0.00534242;187.181;0;0
82;5;0.0116112;86.1238;0;0
83;2;0.0055111;181.452;0;0
84;4;0.00953369;104.891;0;0
85;3;0.00731128;136.775;0;0
86;5;0.0107848;92.7234;0;0
87;5;0.0113225;88.3195;0;3
88;4;0.0122974;81.3182;1;100
89;3;0.00802624;124.591;0;0
90;4;0.00960634;104.098;0;1
91;2;0.00508358;196.712;0;0
92;1;0.00383594;260.692;0;0
93;2;0.00524924;190.504;0;0
94;3;0.00734973;136.059;0;0
95;2;0.00538024;185.865;0;0
96;1;0.00378452;264.234;0;0
97;3;0.00724155;138.092;0;0
98;5;0.0123716;80.8302;0;65
99;1;0.00383594;260.692;0;0
100;1;0.0033091;302.197;0;0
101;4;0.00927319;107.838;0;0
102;1;0.00345091;289.779;0;0
103;5;0.0121124;82.5603;0;5
104;4;0.00909732;109.922;0;0
105;4;0.00969386;103.158;0;30
106;2;0.0051472;194.28;0;0
107;7;0.0166332;60.1209;1;100
108;6;0.0142637;70.1079;0;14
109;1;0.00386319;258.853;0;0
110;3;0.00699924;142.873;0;0
111;3;0.00727687;137.422;0;0
112;6;0.0134451;74.3765;0;0
113;5;0.0118823;84.1585;0;18
114;1;0.00335317;298.225;0;0
115;1;0.0032071;311.808;0;0
116;8;0.0170362;58.6985;1;71
117;2;0.00526786;189.831;0;0
118;6;0.0155358;64.3673;1;100
119;1;0.00342808;291.708;0;0
120;2;0.00545859;183.197;0;0
