N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;3;0.0195358;51.188;0;0
2;4;0.0241844;41.3489;0;0
3;2;0.0144475;69.2163;0;0
4;3;0.0191488;52.2225;0;2
5;2;0.0143676;69.601;0;0
6;4;0.0240366;41.6033;0;0
7;4;0.0255491;39.1403;0;0
8;3;0.0200356;49.9112;0;3
9;2;0.013937;71.7516;0;0
10;5;0.0305784;32.7028;0;16
11;6;0.0352838;28.3417;0;2
12;5;0.0300407;33.2881;0;30
13;4;0.0245151;40.7911;0;0
14;7;0.0403645;24.7743;1;69
15;5;0.0295337;33.8597;0;0
16;5;0.0310572;32.1987;0;2
17;4;0.0243098;41.1357;0;0
18;3;0.01886;53.0224;0;0
19;2;0.0146636;68.1959;0;0
20;5;0.0299547;33.3837;0;0
21;4;0.0241703;41.3732;0;0
22;2;0.0145822;68.5766;0;0
23;5;0.0296835;33.6888;0;1
24;4;0.0248745;40.2019;0;0
25;6;0.0366242;27.3043;0;40
26;5;0.0331406;30.1744;0;37
27;2;0.0138151;72.3848;0;0
28;6;0.0351693;28.4339;0;21
29;5;0.0290701;34.3996;0;0
30;3;0.0190722;52.4322;0;13
31;3;0.0188072;53.171;0;0
32;6;0.0354052;28.2445;0;3
33;2;0.0136337;73.3476;0;0
34;6;0.0353047;28.3248;0;12
35;7;0.0416998;23.9809;0;48
36;5;0.0291328;34.3255;0;0
37;5;0.0292234;34.2191;0;0
38;2;0.0138727;72.0843;0;0
39;3;0.0186323;53.6704;0;0
40;3;0.0196824;50.8068;0;3
