N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;4;0.00191937;521.004;0;0
2;1;0.000600537;1665.18;0;0
3;4;0.00231384;432.181;1;100
4;1;0.00067616;1478.94;0;0
5;1;0.000616707;1621.52;0;0
6;1;0.000549189;1820.87;0;0
7;1;0.000626229;1596.86;0;0
8;3;0.0013615;734.483;0;0
9;4;0.00182526;547.866;0;5
10;3;0.00139402;717.352;0;0
11;1;0.000563687;1774.03;0;0
12;4;0.00228999;436.684;1;100
13;5;0.00256757;389.474;1;100
14;4;0.00193462;516.898;1;100
15;1;0.000567484;1762.16;0;0
16;1;0.000595705;1678.68;0;0
17;5;0.00205201;487.328;0;25
18;1;0.000679192;1472.34;0;0
19;1;0.000569331;1756.45;0;0
20;3;0.00132846;752.753;0;69
21;4;0.0023503;425.478;1;100
22;1;0.000578396;1728.92;0;0
23;1;0.000626229;1596.86;0;0
24;6;0.00234388;426.643;0;16
25;1;0.000543911;1838.54;0;0
26;5;0.00247971;403.273;1;100
27;1;0.000679536;1471.59;0;0
28;1;0.000567689;1761.53;0;0
29;1;0.000626919;1595.1;0;0
30;1;0.000584112;1712;0;0
31;1;0.000673211;1485.42;0;0
32;5;0.00221287;451.903;1;100
33;5;0.00258303;387.142;1;100
34;1;0.000664944;1503.89;0;0
35;4;0.00160963;621.259;0;0
36;4;0.00174969;571.529;1;90
37;7;0.00247325;404.327;1;34
38;1;0.00054485;1835.37;0;0
39;1;0.000568832;1757.99;0;0
40;4;0.00167385;597.427;0;5
41;4;0.00229554;435.627;1;100
42;4;0.00170207;587.521;0;24
43;3;0.00124668;802.13;0;0
44;4;0.00228101;438.403;1;100
45;1;0.000619403;1614.46;0;0
46;1;0.000606858;1647.83;0;0
47;4;0.00161003;621.106;0;0
48;1;0.000617154;1620.34;0;0
49;1;0.000618017;1618.08;0;0
50;1;0.000665218;1503.27;0;0
51;1;0.000669177;1494.37;0;0
52;4;0.00176216;567.486;1;20
53;1;0.000679275;1472.16;0;0
54;1;0.000677346;1476.35;0;0
55;3;0.00140206;713.237;0;0
56;4;0.00192817;518.626;1;100
57;1;0.000569691;1755.34;0;0
58;1;0.000537267;1861.27;0;0
59;1;0.000579979;1724.2;0;0
60;1;0.000622154;1607.32;0;0
61;1;0.000537267;1861.27;0;0
62;1;0.000626616;1595.87;0;0
63;1;0.000693709;1441.53;0;0
64;4;0.00225891;442.691;1;100
65;1;0.000611175;1636.19;0;0
66;3;0.00138944;719.716;0;0
67;4;0.00198607;503.508;1;100
68;1;0.000693709;1441.53;0;0
69;1;0.000526165;1900.55;0;0
70;1;0.000612372;1632.99;0;0
71;1;0.000614583;1627.12;0;0
72;6;0.00284015;352.094;1;100
73;6;0.00237602;420.871;1;85
74;4;0.00178216;561.116;0;24
75;1;0.000616316;1622.54;0;0
76;1;0.000564374;1771.87;0;0
77;3;0.00121195;825.116;0;0
78;1;0.000579992;1724.16;0;0
79;1;0.000640736;1560.7;0;0
80;1;0.000597237;1674.38;0;0
81;1;0.000613339;1630.42;0;0
82;4;0.00189617;527.378;1;100
83;1;0.000611671;1634.87;0;0
84;1;0.000581852;1718.65;0;0
85;3;0.00138012;724.574;0;0
86;4;0.00166688;599.924;0;1
87;1;0.000584835;1709.88;0;0
88;5;0.00258076;387.483;1;100
89;1;0.000682449;1465.31;0;0
90;1;0.000594881;1681.01;0;0
91;4;0.00189967;526.406;1;100
92;1;0.000608961;1642.14;0;0
93;3;0.00122812;814.252;0;0
94;5;0.00203101;492.365;0;2
95;5;0.00195679;511.041;0;0
96;4;0.00173561;576.166;0;0
97;1;0.00062253;1606.35;0;0
98;5;0.00224498;445.437;1;100
99;5;0.00251721;397.265;1;100
100;1;0.000618017;1618.08;0;0
101;5;0.00247918;403.358;1;100
102;5;0.00258482;386.874;1;100
103;3;0.00138953;719.667;0;0
104;3;0.00127067;786.987;0;0
105;1;0.000611062;1636.5;0;0
106;1;0.000677346;1476.35;0;0
107;1;0.000607456;1646.21;0;0
108;5;0.00194828;513.273;0;0
109;1;0.00061794;1618.28;0;0
110;5;0.00251225;398.049;1;100
111;5;0.00229354;436.008;1;100
112;4;0.00174867;571.862;0;1
113;5;0.00244535;408.94;1;100
114;4;0.00161647;618.632;0;0
115;3;0.00127936;781.639;0;0
116;1;0.000551152;1814.38;0;0
117;1;0.000686939;1455.73;0;0
118;7;0.00267045;374.469;0;0
119;5;0.0025406;393.607;1;100
120;1;0.000669177;1494.37;0;0
121;4;0.00182059;549.272;0;10
122;4;0.00229958;434.863;1;100
123;1;0.000669773;1493.04;0;0
124;1;0.000685436;1458.93;0;0
125;4;0.00171101;584.451;0;0
126;5;0.0017769;562.778;0;0
127;5;0.00184917;540.783;0;35
128;1;0.000673092;1485.68;0;0
129;1;0.000686939;1455.73;0;0
130;7;0.00273543;365.573;0;24
131;1;0.000615426;1624.89;0;0
132;3;0.00127726;782.925;0;0
133;1;0.000583067;1715.07;0;0
134;1;0.000608961;1642.14;0;0
135;3;0.00128094;780.675;0;0
136;4;0.00205668;486.221;1;100
137;1;0.000616235;1622.76;0;0
138;4;0.00205064;487.653;1;100
139;5;0.00253245;394.874;1;100
140;4;0.00157223;636.039;0;0
141;1;0.000604793;1653.46;0;0
142;1;0.00061069;1637.49;0;0
143;4;0.00155134;644.606;0;15
144;4;0.00179591;556.821;0;3
145;1;0.000679192;1472.34;0;0
146;1;0.000583067;1715.07;0;0
147;1;0.000667519;1498.09;0;0
148;5;0.00218847;456.94;1;100
149;1;0.000672076;1487.93;0;0
150;3;0.00119572;836.319;0;0
151;4;0.00168268;594.291;0;0
152;1;0.000679275;1472.16;0;0
153;1;0.000603282;1657.6;0;0
154;1;0.000599493;1668.08;0;0
