N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00985875;101.433;0;0
2;5;0.0301176;33.2032;0;11
3;4;0.0234932;42.5656;0;0
4;2;0.0156497;63.8991;0;0
5;4;0.0241133;41.4708;0;1
6;4;0.0254736;39.2564;0;3
7;1;0.00876124;114.139;0;0
8;5;0.0288293;34.6869;0;0
9;4;0.0248178;40.2937;0;0
10;6;0.0354566;28.2035;0;0
11;2;0.0137703;72.6202;0;0
12;4;0.0240798;41.5286;0;0
13;5;0.0312941;31.9549;0;16
14;3;0.019881;50.2993;0;0
15;3;0.0192378;51.9809;0;0
16;8;0.0449339;22.2549;0;35
17;5;0.0290001;34.4827;0;6
18;3;0.0204385;48.9272;0;0
19;2;0.0151787;65.8816;0;0
20;3;0.0196866;50.7961;0;0
21;5;0.0292613;34.1748;0;9
22;3;0.0196591;50.8671;0;3
23;9;0.0530602;18.8465;0;89
24;2;0.0136442;73.2912;0;0
25;8;0.044673;22.3849;0;22
26;6;0.0349648;28.6002;0;15
27;3;0.0183401;54.5254;0;0
28;4;0.0236416;42.2982;0;0
29;6;0.0357804;27.9483;0;22
30;4;0.0242715;41.2005;0;18
31;5;0.0294964;33.9025;0;0
32;4;0.0245183;40.7859;0;0
33;4;0.0251019;39.8376;0;0
34;3;0.0185922;53.7859;0;2
35;4;0.0241131;41.4713;0;0
36;5;0.0287659;34.7633;0;0
37;2;0.0137843;72.5465;0;0
38;4;0.023829;41.9657;0;0
39;5;0.0359338;27.8289;1;36
40;2;0.0144973;68.9784;0;0
