N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00192516;519.438;0;0
2;1;0.00185756;538.34;0;0
3;1;0.00197848;505.437;0;0
4;1;0.00192516;519.438;0;0
5;1;0.00187294;533.92;0;0
6;1;0.0022693;440.665;0;0
7;1;0.00190952;523.693;0;0
8;4;0.00553852;180.554;0;0
9;4;0.00691204;144.675;1;100
10;4;0.00582129;171.783;1;80
11;5;0.0069588;143.703;0;66
12;2;0.00299219;334.204;0;0
13;2;0.0033378;299.599;0;0
14;1;0.00201656;495.894;0;0
15;1;0.00223185;448.06;0;0
16;1;0.00187504;533.321;0;0
17;1;0.00223185;448.06;0;0
18;2;0.00303986;328.963;0;0
19;2;0.00296237;337.568;0;0
20;4;0.00767927;130.221;1;100
21;2;0.00325015;307.678;0;0
22;2;0.00323992;308.649;0;0
23;7;0.00905467;110.44;1;63
24;1;0.00197848;505.437;0;0
25;4;0.00641134;155.974;1;100
26;3;0.00445312;224.561;0;0
27;4;0.00571918;174.85;0;15
28;2;0.00311979;320.534;0;0
29;1;0.00184913;540.795;0;0
30;1;0.00186061;537.459;0;0
31;4;0.00652531;153.249;1;100
32;5;0.00748788;133.549;1;100
33;1;0.00190099;526.041;0;0
34;4;0.00648698;154.155;1;100
35;2;0.0032728;305.549;0;0
36;2;0.00291743;342.767;0;0
37;2;0.00316706;315.75;0;0
38;6;0.00834254;119.868;1;97
39;1;0.00198777;503.077;0;0
40;4;0.0063226;158.163;1;100
41;4;0.00673213;148.541;1;100
42;2;0.00309349;323.26;0;0
43;4;0.00653208;153.091;1;100
44;1;0.00223185;448.06;0;0
45;1;0.00191477;522.257;0;0
46;4;0.00679001;147.275;1;100
47;4;0.00630624;158.573;1;100
48;5;0.00612608;163.237;0;1
49;5;0.00833271;120.009;1;100
50;1;0.00204288;489.506;0;0
51;1;0.00181533;550.865;0;0
52;1;0.00177084;564.704;0;0
53;2;0.00322045;310.516;0;0
54;1;0.00183655;544.5;0;0
55;1;0.00189202;528.536;0;0
56;2;0.00322512;310.066;0;0
57;2;0.00306572;326.188;0;0
58;5;0.0076001;131.577;1;100
59;5;0.00656644;152.289;0;0
60;1;0.00198663;503.365;0;0
61;1;0.00183285;545.599;0;0
62;5;0.00679507;147.165;0;0
63;1;0.0022693;440.665;0;0
64;2;0.00323027;309.572;0;0
65;1;0.00214352;466.522;0;0
66;2;0.00305036;327.83;0;0
67;2;0.00310551;322.008;0;0
68;2;0.00302929;330.11;0;0
69;1;0.001807;553.403;0;0
70;1;0.00188043;531.794;0;0
71;1;0.00204433;489.159;0;0
72;2;0.00310912;321.634;0;0
73;4;0.00612232;163.337;0;74
74;4;0.00725373;137.86;1;100
75;1;0.00214352;466.522;0;0
76;4;0.00501296;199.483;0;0
77;1;0.00203058;492.471;0;0
78;1;0.00204433;489.159;0;0
79;4;0.00514983;194.181;0;1
80;1;0.00178186;561.211;0;0
81;1;0.00190411;525.18;0;0
82;4;0.00537085;186.19;0;0
83;1;0.0017419;574.087;0;0
84;1;0.00184436;542.194;0;0
85;2;0.00344126;290.591;0;0
86;5;0.00671704;148.875;1;76
87;6;0.00771933;129.545;1;73
88;4;0.00517566;193.212;0;0
89;1;0.00183285;545.599;0;0
90;4;0.00596146;167.744;1;30
91;4;0.00560668;178.359;0;0
92;2;0.00311569;320.956;0;0
93;4;0.00679683;147.127;1;100
94;1;0.00194008;515.443;0;0
95;1;0.00182951;546.595;0;0
96;1;0.00202524;493.769;0;0
97;1;0.00214142;466.98;0;0
98;4;0.00524041;190.825;0;0
99;3;0.00439951;227.298;0;0
100;1;0.0019934;501.656;0;0
101;4;0.0055149;181.327;0;4
102;1;0.00206881;483.37;0;0
103;4;0.00487604;205.084;0;0
104;4;0.00655716;152.505;1;100
105;1;0.00198777;503.077;0;0
106;1;0.00210516;475.023;0;0
107;4;0.00621641;160.865;0;48
108;3;0.00426139;234.665;0;0
109;1;0.00194355;514.522;0;0
110;1;0.00210516;475.023;0;0
111;2;0.00336149;297.487;0;0
112;1;0.00201656;495.894;0;0
113;3;0.00424841;235.382;0;0
114;5;0.00744129;134.385;1;100
115;1;0.00198663;503.365;0;0
116;2;0.00294202;339.902;0;0
117;4;0.00580722;172.199;1;46
118;1;0.00188043;531.794;0;0
119;2;0.00303185;329.832;0;0
120;3;0.00413125;242.058;0;0
121;2;0.0034164;292.706;0;0
122;4;0.00613698;162.947;0;30
123;2;0.0032607;306.682;0;0
124;1;0.00189202;528.536;0;0
125;2;0.00311569;320.956;0;0
126;1;0.00188043;531.794;0;0
127;5;0.0068873;145.195;1;98
128;4;0.00585012;170.937;0;10
129;2;0.00339592;294.471;0;0
130;4;0.00726363;137.672;1;100
131;5;0.00770304;129.819;1;100
132;5;0.00618519;161.676;0;0
133;1;0.00184436;542.194;0;0
134;1;0.00203058;492.471;0;0
135;3;0.00420256;237.95;0;0
136;3;0.00438429;228.087;0;25
137;2;0.00297098;336.589;0;0
138;5;0.00644462;155.168;0;0
139;3;0.00444086;225.182;0;0
140;2;0.003269;305.904;0;0
141;4;0.00581904;171.85;1;81
142;1;0.00223185;448.06;0;0
143;6;0.0090383;110.64;1;100
144;4;0.00572705;174.61;0;0
145;6;0.00867888;115.222;1;100
146;4;0.00547402;182.681;0;0
147;1;0.00196241;509.578;0;0
148;2;0.00310471;322.091;0;0
149;4;0.00593037;168.623;0;57
150;4;0.00583065;171.507;0;2
151;1;0.00186502;536.187;0;0
152;4;0.00533852;187.318;0;4
153;6;0.00878371;113.847;1;100
154;1;0.00185756;538.34;0;0
155;3;0.00429013;233.093;0;0
156;2;0.0033255;300.707;0;0
157;1;0.00186061;537.459;0;0
158;2;0.00314246;318.222;0;0
159;2;0.00340407;293.766;0;0
160;1;0.00194008;515.443;0;0
161;5;0.00654947;152.684;0;0
162;4;0.00568001;176.056;0;0
163;5;0.00663378;150.744;0;18
164;2;0.00321883;310.672;0;0
165;1;0.00190952;523.693;0;0
166;3;0.0046201;216.446;0;0
167;3;0.00384859;259.835;0;0
168;4;0.0060002;166.661;0;28
169;1;0.0021756;459.643;0;0
170;4;0.00618713;161.626;0;43
171;4;0.00564604;177.115;0;25
172;2;0.00303957;328.994;0;0
173;3;0.00427915;233.691;0;0
174;4;0.00767927;130.221;1;100
175;1;0.00183309;545.528;0;0
176;5;0.00741534;134.856;1;100
177;1;0.00192124;520.497;0;0
178;2;0.00315352;317.106;0;0
179;2;0.00300362;332.932;0;0
180;1;0.00183702;544.359;0;0
181;1;0.00179978;555.623;0;0
182;2;0.00305413;327.426;0;0
183;1;0.00184315;542.549;0;0
184;1;0.00196241;509.578;0;0
185;5;0.00739743;135.182;1;100
186;1;0.00187294;533.92;0;0
187;2;0.00348961;286.565;0;0
188;4;0.00587826;170.118;1;70
189;6;0.00794661;125.84;1;35
190;1;0.00214142;466.98;0;0
191;1;0.00214352;466.522;0;0
192;5;0.00608776;164.264;0;1
193;5;0.007045;141.945;0;1
194;3;0.00402276;248.586;0;0
195;1;0.0018602;537.575;0;0
196;3;0.00404074;247.48;0;0
197;5;0.00622305;160.693;0;0
198;2;0.00296486;337.285;0;0
199;1;0.00192499;519.483;0;0
200;4;0.00557424;179.397;0;6
201;1;0.00192099;520.566;0;0
202;2;0.00299982;333.354;0;0
203;5;0.00641257;155.944;0;10
204;1;0.00206881;483.37;0;0
205;4;0.00653067;153.124;1;100
206;4;0.00741459;134.869;1;100
207;1;0.00201656;495.894;0;0
208;5;0.00701832;142.484;0;57
209;1;0.00204288;489.506;0;0
210;4;0.00560717;178.343;0;2
211;4;0.00586559;170.486;0;48
212;1;0.001783;560.854;0;0
213;3;0.00425474;235.032;0;0
214;1;0.00186502;536.187;0;0
215;1;0.00223185;448.06;0;0
216;1;0.0021756;459.643;0;0
217;1;0.00223185;448.06;0;0
218;5;0.00725205;137.892;1;100
219;1;0.00169357;590.468;0;0
220;4;0.00785552;127.299;1;100
221;4;0.00670701;149.098;1;100
222;5;0.00725345;137.865;1;100
223;3;0.00429625;232.761;0;0
224;2;0.00310242;322.329;0;0
225;2;0.00304897;327.98;0;0
226;3;0.00454763;219.895;0;0
227;2;0.0035677;280.293;0;0
228;1;0.00194355;514.522;0;0
229;4;0.00574511;174.061;0;0
230;5;0.00779504;128.287;1;100
231;1;0.0019934;501.656;0;0
232;4;0.00708312;141.181;1;100
233;2;0.00313493;318.986;0;0
234;1;0.00177693;562.767;0;0
235;1;0.00184644;541.583;0;0
236;2;0.00313466;319.014;0;0
237;2;0.00339723;294.358;0;0
238;1;0.00183309;545.528;0;0
239;2;0.00281458;355.293;0;0
240;6;0.00816469;122.479;1;100
241;3;0.00457032;218.803;0;0
242;1;0.00214142;466.98;0;0
243;1;0.0021756;459.643;0;0
244;4;0.00572755;174.595;0;25
245;1;0.00202524;493.769;0;0
246;1;0.00175666;569.261;0;0
247;2;0.00348815;286.685;0;0
248;4;0.00623526;160.378;0;8
249;1;0.0022693;440.665;0;0
250;4;0.0062176;160.834;1;100
