N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.00652881;153.167;0;0
2;5;0.0189343;52.8143;1;100
3;4;0.0115459;86.6109;0;5
4;1;0.00471882;211.917;0;0
5;4;0.011938;83.7659;0;0
6;2;0.00632277;158.159;0;0
7;3;0.00901718;110.899;0;2
8;2;0.00681616;146.71;0;0
9;5;0.0136815;73.0913;0;0
10;6;0.0162903;61.3864;0;13
11;2;0.0071539;139.784;0;0
12;3;0.00946555;105.646;0;20
13;2;0.00758477;131.843;0;0
14;5;0.0140628;71.1096;0;0
15;2;0.00632429;158.121;0;0
16;4;0.0119828;83.4528;0;1
17;2;0.00746373;133.981;0;0
18;6;0.0166134;60.1924;0;14
19;4;0.0128181;78.0149;0;22
20;5;0.0139928;71.4651;0;0
21;4;0.0114594;87.2646;0;0
22;1;0.00433687;230.581;0;0
23;3;0.00909878;109.905;0;0
24;1;0.00415808;240.496;0;0
25;5;0.0143412;69.729;0;17
26;1;0.00416615;240.03;0;0
27;5;0.0156833;63.7623;1;74
28;3;0.0103808;96.3315;0;29
29;2;0.00716719;139.525;0;0
30;1;0.00402505;248.444;0;0
31;2;0.00647223;154.506;0;0
32;1;0.00412499;242.425;0;0
33;4;0.0121991;81.9729;0;19
34;4;0.0116814;85.6059;0;2
35;2;0.00708028;141.237;0;0
36;6;0.0170677;58.5901;1;10
37;6;0.0173649;57.5874;0;27
38;2;0.0073984;135.164;0;0
39;3;0.00892998;111.982;0;0
40;2;0.00690306;144.863;0;0
41;2;0.00758041;131.919;0;0
42;6;0.0187629;53.2967;0;78
43;4;0.0151081;66.1896;1;100
44;2;0.00731047;136.79;0;0
45;4;0.01335;74.9066;0;41
46;2;0.0064205;155.751;0;0
47;1;0.00471882;211.917;0;0
48;1;0.00412353;242.511;0;0
49;4;0.0122096;81.9025;0;3
50;2;0.00655397;152.579;0;0
51;2;0.00698015;143.263;0;0
52;3;0.00924821;108.129;0;13
53;4;0.0124647;80.2264;0;2
54;1;0.00435688;229.522;0;0
55;3;0.00864724;115.644;0;0
56;1;0.00471047;212.293;0;0
57;3;0.00930368;107.484;0;2
58;5;0.0137456;72.7503;0;0
59;3;0.00875506;114.22;0;0
60;4;0.0114475;87.3549;0;1
61;1;0.00403422;247.88;0;0
62;5;0.0148533;67.3253;1;60
63;1;0.00471047;212.293;0;0
64;7;0.0200652;49.8374;1;63
65;5;0.0140343;71.2542;0;0
66;2;0.00709456;140.953;0;0
67;4;0.0116582;85.7766;0;4
68;2;0.00701877;142.475;0;0
69;4;0.0117685;84.9729;0;43
70;2;0.00699476;142.964;0;0
71;4;0.0116154;86.0927;0;9
72;5;0.0149998;66.6675;0;5
73;3;0.00933111;107.168;0;1
74;4;0.0123529;80.9526;0;11
75;2;0.00621609;160.873;0;0
76;2;0.00719849;138.918;0;0
77;3;0.00917824;108.953;0;0
78;5;0.0154325;64.7983;0;67
79;1;0.00429145;233.022;0;0
80;4;0.0134734;74.2204;1;36
81;4;0.0134442;74.3817;0;40
82;2;0.00621609;160.873;0;0
83;3;0.00918179;108.911;0;0
84;4;0.0121653;82.2013;0;18
85;2;0.00733587;136.317;0;0
86;2;0.00708999;141.044;0;0
87;2;0.00669505;149.364;0;0
88;5;0.014024;71.3062;0;21
89;2;0.00636932;157.003;0;0
90;2;0.00729561;137.069;0;0
91;7;0.02087;47.9156;1;100
92;3;0.00911031;109.766;0;0
93;6;0.0168443;59.3672;0;47
94;1;0.00422384;236.752;0;0
95;7;0.0195754;51.0844;1;57
96;4;0.0131362;76.1253;0;43
97;1;0.00404997;246.916;0;0
98;6;0.0165111;60.5653;0;31
99;4;0.0117285;85.2626;0;4
100;1;0.00471882;211.917;0;0
