N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;2;0.0178832;55.9184;0;0
2;2;0.0174093;57.4406;0;0
3;8;0.0578282;17.2926;1;58
4;4;0.0324468;30.8197;1;49
5;1;0.0104566;95.6332;0;0
6;3;0.0253703;39.4162;0;0
7;2;0.0166009;60.2378;0;0
8;2;0.0175699;56.9156;0;0
9;4;0.0393231;25.4303;1;100
10;2;0.0166286;60.1374;0;0
11;3;0.0258796;38.6405;0;0
12;2;0.0180075;55.5325;0;0
13;5;0.0400039;24.9975;1;62
14;1;0.0103474;96.6429;0;0
15;6;0.0488819;20.4575;0;70
16;2;0.0171826;58.1983;0;0
17;1;0.0121062;82.6026;0;0
18;2;0.0193336;51.7234;0;0
19;2;0.016698;59.8873;0;0
20;2;0.0178143;56.1348;0;0
21;3;0.0255087;39.2023;0;0
22;2;0.0175809;56.88;0;0
23;6;0.0473409;21.1234;0;60
24;2;0.0167295;59.7746;0;0
25;5;0.0373568;26.7689;0;16
26;4;0.0318864;31.3614;0;10
27;4;0.032166;31.0887;0;3
28;2;0.0174103;57.4371;0;0
29;4;0.0302626;33.0441;0;0
30;2;0.0174103;57.4371;0;0
31;1;0.0121062;82.6026;0;0
32;2;0.0171137;58.4327;0;0
33;6;0.0465697;21.4732;0;62
34;1;0.0106749;93.6774;0;0
35;4;0.031691;31.5547;0;10
36;1;0.0105507;94.7807;0;0
37;3;0.0251445;39.7702;0;0
38;4;0.0318372;31.4098;0;18
39;4;0.0305303;32.7543;0;0
40;4;0.0323577;30.9045;0;1
