N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;1;0.00118673;842.651;0;0
2;1;0.00120028;833.139;0;0
3;2;0.00174071;574.478;0;0
4;1;0.00119377;837.683;0;0
5;2;0.00180019;555.498;0;0
6;2;0.00170652;585.986;0;0
7;4;0.00303881;329.076;0;0
8;2;0.00182158;548.975;0;0
9;1;0.00106756;936.716;0;0
10;1;0.00101801;982.305;0;0
11;1;0.00108316;923.225;0;0
12;4;0.00292151;342.289;0;0
13;1;0.0010806;925.414;0;0
14;5;0.00397299;251.7;1;95
15;1;0.00111728;895.033;0;0
16;2;0.00170492;586.538;0;0
17;1;0.001012;988.144;0;0
18;5;0.00387619;257.985;0;46
19;2;0.00182962;546.561;0;0
20;4;0.00302205;330.901;0;10
21;2;0.00170275;587.285;0;0
22;4;0.00352231;283.904;1;91
23;5;0.0042517;235.2;1;100
24;4;0.00281601;355.112;0;0
25;6;0.00432205;231.372;0;39
26;2;0.00190837;524.007;0;0
27;5;0.00390643;255.988;1;100
28;1;0.00105612;946.86;0;0
29;5;0.00383595;260.692;0;15
30;1;0.00108171;924.466;0;0
31;1;0.000964069;1037.27;0;0
32;5;0.00402753;248.291;1;100
33;4;0.00308938;323.69;0;3
34;4;0.00370362;270.006;1;100
35;1;0.00110888;901.813;0;0
36;5;0.00339539;294.517;0;0
37;1;0.00107531;929.968;0;0
38;1;0.00107942;926.427;0;0
39;1;0.00112355;890.036;0;0
40;6;0.00490431;203.902;1;100
41;4;0.00327856;305.012;0;68
42;1;0.00118673;842.651;0;0
43;1;0.00101303;987.134;0;0
44;5;0.00397477;251.587;1;67
45;1;0.00111901;893.646;0;0
46;2;0.00181262;551.687;0;0
47;1;0.00100874;991.334;0;0
48;2;0.00182048;549.306;0;0
49;1;0.00110931;901.464;0;0
50;4;0.00340448;293.731;1;48
51;2;0.00172712;578.998;0;0
52;1;0.00110139;907.94;0;0
53;4;0.0039793;251.3;1;100
54;2;0.00168847;592.254;0;0
55;4;0.00303678;329.296;0;0
56;2;0.00178471;560.314;0;0
57;2;0.00177766;562.537;0;0
58;2;0.00172468;579.818;0;0
59;3;0.00277298;360.623;0;0
60;5;0.00386944;258.435;0;0
61;1;0.00118787;841.841;0;0
62;4;0.00367875;271.831;1;100
63;4;0.0030822;324.443;1;12
64;4;0.00281139;355.696;0;0
65;5;0.00403353;247.922;0;5
66;1;0.00108883;918.417;0;0
67;1;0.00111513;896.758;0;0
68;3;0.00241162;414.659;0;0
69;1;0.000949694;1052.97;0;0
70;2;0.00166964;598.933;0;0
71;1;0.000981401;1018.95;0;0
