N;GRAU;PageRank;PESO;R-BEP;D-BRANCH
1;5;0.0246295;40.6018;1;100
2;2;0.0091764;108.975;0;0
3;3;0.0116805;85.6129;0;7
4;4;0.0151438;66.0338;0;0
5;1;0.00559233;178.816;0;0
6;4;0.0170377;58.6933;0;10
7;5;0.0179103;55.8339;0;0
8;3;0.0129913;76.9744;0;0
9;1;0.0055451;180.339;0;0
10;2;0.00837815;119.358;0;0
11;1;0.00545127;183.443;0;0
12;4;0.0157336;63.5583;0;0
13;6;0.0208453;47.9725;0;4
14;1;0.00554579;180.317;0;0
15;4;0.0144968;68.9808;0;0
16;2;0.0083452;119.829;0;0
17;1;0.00652747;153.199;0;0
18;6;0.0232905;42.936;0;48
19;5;0.0190533;52.4843;1;21
20;3;0.0132907;75.2408;0;29
21;2;0.00869128;115.058;0;0
22;2;0.00884528;113.055;0;0
23;1;0.00606201;164.962;0;0
24;6;0.0225088;44.427;1;100
25;1;0.00652747;153.199;0;0
26;4;0.0170919;58.5074;0;74
27;1;0.00550702;181.586;0;0
28;3;0.0111341;89.8139;0;0
29;1;0.00554579;180.317;0;0
30;2;0.00927271;107.843;0;0
31;2;0.00889181;112.463;0;0
32;1;0.00506375;197.482;0;0
33;3;0.0113016;88.4833;0;0
34;4;0.0150597;66.4023;0;8
35;2;0.00902452;110.809;0;0
36;1;0.00551433;181.346;0;0
37;3;0.0120197;83.1965;0;8
38;2;0.00889181;112.463;0;0
39;4;0.0164283;60.8707;0;26
40;2;0.00863602;115.794;0;0
41;5;0.0215888;46.3203;1;100
42;6;0.0230825;43.3229;1;100
43;5;0.0215929;46.3115;1;100
44;5;0.0208604;47.9377;0;9
45;3;0.0123091;81.2405;0;0
46;4;0.0158773;62.9831;0;0
47;2;0.00865804;115.5;0;0
48;6;0.0209669;47.6942;0;4
49;4;0.021894;45.6747;1;100
50;4;0.0174933;57.1647;1;52
51;2;0.00794287;125.899;0;0
52;6;0.0218114;45.8476;0;41
53;1;0.0055451;180.339;0;0
54;1;0.00514502;194.363;0;0
55;1;0.00508177;196.782;0;0
56;1;0.00525884;190.156;0;0
57;5;0.0177978;56.1866;0;0
58;1;0.00606201;164.962;0;0
59;2;0.00845595;118.26;0;0
60;2;0.0082818;120.747;0;0
61;4;0.0168295;59.4194;1;79
62;6;0.022636;44.1774;0;33
63;6;0.0218651;45.7349;1;42
64;3;0.0116184;86.0706;0;0
65;1;0.00606201;164.962;0;0
66;2;0.00860507;116.211;0;0
67;1;0.00542127;184.459;0;0
68;1;0.00652747;153.199;0;0
69;5;0.018949;52.7732;0;2
70;4;0.0149245;67.0038;0;7
71;1;0.00549552;181.966;0;0
72;1;0.00551433;181.346;0;0
73;2;0.00930107;107.514;0;0
74;5;0.0199049;50.2388;1;31
75;3;0.0117688;84.9706;0;0
76;5;0.0182587;54.7683;0;0
77;5;0.0194517;51.4094;0;33
78;5;0.0214078;46.7118;1;100
79;2;0.00846015;118.201;0;0
80;2;0.00861002;116.144;0;0
