N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.000810161;0;0
2;1;0.000809519;0;0
3;4;0.00280426;1;100
4;5;0.00317533;1;100
5;1;0.000810191;0;0
6;4;0.00280444;1;100
7;1;0.00079263;0;0
8;1;0.000799322;0;0
9;1;0.000810161;0;0
10;1;0.000799322;0;0
11;4;0.00280426;1;100
12;1;0.000799794;0;0
13;1;0.000798347;0;0
14;1;0.000788814;0;0
15;1;0.000802288;0;0
16;1;0.000799794;0;0
17;1;0.000749722;0;0
18;1;0.000747067;0;0
19;4;0.00270366;1;100
20;1;0.000810994;0;0
21;4;0.00276698;1;100
22;4;0.00280443;1;100
23;1;0.000814006;0;0
24;4;0.0027197;1;100
25;1;0.000727061;0;0
26;1;0.000810994;0;0
27;5;0.00281119;1;100
28;1;0.000794658;0;0
29;1;0.000794706;0;0
30;3;0.00143902;0;0
31;1;0.000800157;0;0
32;1;0.000745543;0;0
33;1;0.000785579;0;0
34;5;0.00304685;1;100
35;5;0.00302935;1;100
36;4;0.00274852;1;100
37;1;0.000794658;0;0
38;1;0.000784215;0;0
39;1;0.00079263;0;0
40;1;0.000810228;0;0
41;1;0.000740268;0;0
42;1;0.000728484;0;0
43;1;0.000794706;0;0
44;4;0.00280804;1;100
45;1;0.000786569;0;0
46;4;0.00246626;1;100
47;1;0.000799562;0;0
48;1;0.00079263;0;0
49;1;0.000810228;0;0
50;4;0.0028011;1;100
51;1;0.000793365;0;0
52;4;0.00242289;1;100
53;1;0.000740268;0;0
54;4;0.00269122;1;100
55;1;0.000810228;0;0
56;1;0.000789323;0;0
57;1;0.000732251;0;0
58;1;0.000745404;0;0
59;4;0.00275704;1;100
60;4;0.00280804;1;100
61;1;0.000810191;0;0
62;4;0.00282221;1;100
63;4;0.0023132;1;100
64;1;0.000810228;0;0
65;1;0.000745702;0;0
66;4;0.00196477;0;0
67;3;0.00172959;0;0
68;1;0.000720018;0;0
69;4;0.00282221;1;100
70;1;0.000800782;0;0
71;4;0.00275491;1;100
72;1;0.000745543;0;0
73;1;0.000784215;0;0
74;5;0.00301632;1;100
75;1;0.000786569;0;0
76;4;0.00278619;1;100
77;1;0.000802269;0;0
78;1;0.000810191;0;0
79;4;0.00216008;1;100
80;1;0.000810994;0;0
81;1;0.000687371;0;0
82;1;0.00080635;0;0
83;1;0.000810161;0;0
84;1;0.000786169;0;0
85;3;0.00162067;0;0
86;4;0.00280412;1;100
87;1;0.000800004;0;0
88;3;0.00175129;0;0
89;1;0.000786169;0;0
90;5;0.00304088;1;100
91;4;0.00210465;0;0
92;1;0.000794706;0;0
93;4;0.00272869;1;100
94;4;0.00210716;1;100
95;1;0.000799562;0;0
96;1;0.000685991;0;0
97;1;0.00080635;0;0
98;1;0.000794706;0;0
99;1;0.000738366;0;0
100;4;0.00211907;0;0
101;1;0.000810229;0;0
102;4;0.00268844;1;100
103;1;0.000802288;0;0
104;1;0.000740199;0;0
105;4;0.00272442;1;100
106;1;0.000693554;0;0
107;1;0.000747067;0;0
108;1;0.000810191;0;0
109;1;0.000794132;0;0
110;4;0.00241175;1;100
111;1;0.000799704;0;0
112;1;0.000728484;0;0
113;1;0.000800992;0;0
114;1;0.000754092;0;0
115;4;0.00280426;1;100
116;1;0.000792367;0;0
117;1;0.000731236;0;0
118;1;0.00079263;0;0
119;4;0.00276097;1;100
120;4;0.00280444;1;100
121;1;0.000810161;0;0
122;1;0.000802288;0;0
123;1;0.000802288;0;0
124;4;0.00273139;1;100
125;4;0.00241976;1;100
126;1;0.000794928;0;0
127;1;0.000794132;0;0
128;1;0.000807945;0;0
129;1;0.00080635;0;0
