N;GRAU;PageRank;R-BEP;D-BRANCH
1;1;0.00750403;0;0
2;1;0.00854861;0;0
3;1;0.00849861;0;0
4;3;0.0167972;0;0
5;4;0.0251755;1;100
6;4;0.0218281;0;0
7;4;0.0207426;0;0
8;1;0.00854861;0;0
9;3;0.0174026;0;0
10;1;0.00742531;0;0
11;4;0.0209747;0;0
12;1;0.00705992;0;0
13;3;0.0176078;0;0
14;4;0.0251712;1;100
15;2;0.0145472;0;0
16;1;0.00784888;0;0
17;4;0.0239932;0;0
18;3;0.0161712;0;0
19;1;0.00740234;0;0
20;5;0.0294355;1;100
21;2;0.0129463;0;0
22;6;0.0327479;0;0
23;1;0.00724783;0;0
24;2;0.0120383;0;0
25;2;0.0122406;0;0
26;4;0.0209955;0;0
27;4;0.0223427;0;0
28;1;0.00713928;0;0
29;2;0.0121845;0;0
30;3;0.0172907;0;0
31;2;0.0134714;0;0
32;1;0.00784978;0;0
33;4;0.0209967;0;0
34;5;0.0288373;1;100
35;4;0.0282288;1;100
36;2;0.0119087;0;0
37;5;0.0265108;0;0
38;5;0.0301199;1;100
39;2;0.0132294;0;0
40;3;0.0169166;0;0
41;5;0.0273939;0;0
42;1;0.00762038;0;0
43;3;0.0165217;0;0
44;1;0.00784978;0;0
45;1;0.00849861;0;0
46;4;0.0224569;0;0
47;5;0.0355801;1;100
48;5;0.0268231;1;100
49;2;0.0126244;0;0
50;2;0.0123912;0;0
51;4;0.0216477;0;0
52;2;0.0117585;0;0
53;4;0.0223609;1;100
54;2;0.013351;0;0
55;2;0.0115215;0;0
56;4;0.0231779;0;0
57;1;0.00762038;0;0
58;4;0.0219946;0;0
59;1;0.00854861;0;0
60;2;0.0123331;0;0
