N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00330226;0;0
2;4;0.00740347;1;100
3;1;0.00205786;0;0
4;4;0.00614597;1;100
5;1;0.00202061;0;0
6;1;0.001881;0;0
7;4;0.00524327;0;0
8;2;0.00325269;0;0
9;1;0.00207098;0;0
10;4;0.00549119;0;0
11;2;0.0034129;0;0
12;1;0.00192325;0;0
13;2;0.00338131;0;0
14;4;0.00668523;1;100
15;2;0.00350078;0;0
16;4;0.00646747;1;100
17;4;0.00592062;0;0
18;2;0.0031146;0;0
19;4;0.00739203;1;100
20;3;0.00442347;0;0
21;1;0.00195953;0;0
22;1;0.00205426;0;0
23;1;0.00217081;0;0
24;5;0.00689623;0;0
25;1;0.00205786;0;0
26;3;0.00474583;1;100
27;2;0.00336437;0;0
28;4;0.00595987;0;0
29;1;0.00205612;0;0
30;4;0.00683619;1;100
31;1;0.00190393;0;0
32;1;0.00197086;0;0
33;1;0.00200429;0;0
34;4;0.00532422;0;0
35;4;0.00686654;1;100
36;1;0.00201848;0;0
37;1;0.00217529;0;0
38;1;0.00190609;0;0
39;4;0.0066752;1;100
40;4;0.00756514;1;100
41;4;0.0059275;0;0
42;4;0.00589292;0;0
43;1;0.00217324;0;0
44;1;0.00197434;0;0
45;1;0.00220759;0;0
46;4;0.00629734;0;0
47;1;0.00205269;0;0
48;2;0.00321003;0;0
49;1;0.00196102;0;0
50;1;0.00201632;0;0
51;4;0.00756514;1;100
52;4;0.00607709;1;100
53;2;0.00324053;0;0
54;1;0.00190602;0;0
55;1;0.00191597;0;0
56;1;0.00194595;0;0
57;1;0.0021775;0;0
58;1;0.00196102;0;0
59;5;0.00833132;1;100
60;4;0.00660841;1;100
61;2;0.00321868;0;0
62;2;0.00327757;0;0
63;1;0.00220759;0;0
64;1;0.00207098;0;0
65;5;0.0077838;0;0
66;1;0.00205426;0;0
67;1;0.00220871;0;0
68;1;0.00187547;0;0
69;1;0.00190207;0;0
70;2;0.00325639;0;0
71;4;0.00660735;1;100
72;2;0.00332248;0;0
73;4;0.00595831;0;0
74;4;0.00699871;1;100
75;4;0.00681124;1;100
76;3;0.00491396;0;0
77;1;0.00220871;0;0
78;4;0.00747682;1;100
79;5;0.0085378;1;100
80;2;0.00317224;0;0
81;2;0.00320924;0;0
82;5;0.008006;1;100
83;4;0.00595389;0;0
84;1;0.00200406;0;0
85;1;0.001956;0;0
86;2;0.00322622;0;0
87;1;0.00217324;0;0
88;2;0.00321991;0;0
89;1;0.00208723;0;0
90;1;0.00218883;0;0
91;4;0.00616603;0;0
92;2;0.00335358;0;0
93;4;0.00741313;1;100
94;1;0.00220164;0;0
95;5;0.00799195;1;100
96;1;0.00195863;0;0
97;5;0.00761953;1;100
98;5;0.00865284;1;100
99;1;0.00220759;0;0
100;4;0.0063812;1;100
101;1;0.00200331;0;0
102;3;0.00401925;0;0
103;1;0.00205143;0;0
104;1;0.0021775;0;0
105;1;0.00200406;0;0
106;4;0.0055032;0;0
107;3;0.00447781;0;0
108;4;0.00648401;0;0
109;4;0.00680622;1;100
110;1;0.00205914;0;0
111;5;0.00857565;1;100
112;4;0.00660382;1;100
113;1;0.00196385;0;0
114;4;0.00679244;1;100
115;1;0.00195863;0;0
116;1;0.001881;0;0
117;2;0.00343568;0;0
118;1;0.00204632;0;0
119;1;0.0020061;0;0
120;2;0.00328114;0;0
121;4;0.00611006;1;100
122;1;0.00197785;0;0
123;4;0.0069355;1;100
124;1;0.00217529;0;0
125;1;0.00199412;0;0
126;1;0.00194595;0;0
127;4;0.00619281;1;100
128;2;0.00329906;0;0
129;4;0.00747682;1;100
130;5;0.00802262;1;100
131;2;0.00342009;0;0
132;1;0.00207379;0;0
