N;GRAU;PageRank;R-BEP;D-BRANCH
1;4;0.00206392;0;0
2;3;0.00161081;0;0
3;1;0.000800583;0;0
4;1;0.000808218;0;0
5;4;0.00279299;1;100
6;4;0.00274608;1;100
7;4;0.00234665;1;100
8;5;0.00302373;1;100
9;1;0.00081019;0;0
10;1;0.000746162;0;0
11;1;0.000800578;0;0
12;4;0.00275213;1;100
13;1;0.000663817;0;0
14;1;0.00081019;0;0
15;4;0.00280048;1;100
16;4;0.00271855;1;100
17;4;0.00274884;1;100
18;4;0.00280426;1;100
19;1;0.000811085;0;0
20;4;0.0022544;1;100
21;1;0.000806898;0;0
22;1;0.000743179;0;0
23;1;0.000807987;0;0
24;4;0.00211634;1;100
25;1;0.000797828;0;0
26;1;0.000792266;0;0
27;1;0.000800156;0;0
28;1;0.000791978;0;0
29;1;0.000808218;0;0
30;4;0.00188932;0;0
31;1;0.000797543;0;0
32;4;0.00275055;1;100
33;1;0.000781048;0;0
34;3;0.0017332;0;0
35;5;0.0029966;1;100
36;1;0.000791978;0;0
37;1;0.000746079;0;0
38;4;0.00275943;1;100
39;4;0.00270852;1;100
40;4;0.00275947;1;100
41;1;0.000746162;0;0
42;1;0.00081019;0;0
43;1;0.000798415;0;0
44;4;0.00275902;1;100
45;5;0.00306497;1;100
46;5;0.00241188;0;0
47;4;0.0021795;1;100
48;4;0.00278968;1;100
49;1;0.000791978;0;0
50;4;0.00280847;1;100
51;4;0.00275904;1;100
52;1;0.000807334;0;0
53;1;0.000800068;0;0
54;4;0.00279497;1;100
55;4;0.00273947;1;100
56;1;0.000781179;0;0
57;1;0.000800195;0;0
58;1;0.000800578;0;0
59;4;0.00243802;1;100
60;4;0.00278877;1;100
61;1;0.000793347;0;0
62;1;0.000733479;0;0
63;1;0.000807795;0;0
64;4;0.0023683;1;100
65;1;0.000800673;0;0
66;1;0.000811085;0;0
67;1;0.000807334;0;0
68;1;0.000794123;0;0
69;1;0.000813392;0;0
70;4;0.00210213;0;0
71;5;0.00282543;1;100
72;1;0.000739878;0;0
73;5;0.00306785;1;100
74;1;0.000800068;0;0
75;4;0.00211088;1;100
76;1;0.000813392;0;0
77;1;0.000781381;0;0
78;1;0.000806898;0;0
79;4;0.00279389;1;100
80;1;0.000800664;0;0
81;1;0.000795082;0;0
82;1;0.000800583;0;0
83;5;0.00310387;1;100
84;1;0.000811085;0;0
85;1;0.000790764;0;0
86;1;0.000797543;0;0
87;1;0.000788605;0;0
88;1;0.000741943;0;0
89;4;0.00280048;1;100
90;1;0.000807987;0;0
91;4;0.00275817;1;100
92;1;0.000811085;0;0
93;4;0.00270619;1;100
94;1;0.000781179;0;0
95;1;0.000732366;0;0
96;4;0.00279645;1;100
97;1;0.000745925;0;0
98;4;0.002725;1;100
99;1;0.000808531;0;0
100;1;0.00081019;0;0
101;1;0.000745925;0;0
102;4;0.00280847;1;100
103;4;0.00278877;1;100
104;1;0.000807334;0;0
105;1;0.000798415;0;0
106;5;0.003009;1;100
107;4;0.00249829;1;100
108;1;0.000800428;0;0
109;4;0.00266868;1;100
110;1;0.000807987;0;0
111;1;0.000807093;0;0
112;4;0.00274474;1;100
113;4;0.00281932;1;100
114;1;0.000746026;0;0
115;1;0.000808531;0;0
116;1;0.000725816;0;0
117;1;0.000781179;0;0
118;1;0.000723709;0;0
119;1;0.000808218;0;0
120;1;0.000800156;0;0
121;1;0.000797828;0;0
122;4;0.00278968;1;100
123;1;0.000807093;0;0
124;1;0.000807987;0;0
125;1;0.000807987;0;0
126;1;0.000807987;0;0
127;4;0.00236917;1;100
128;1;0.00081019;0;0
129;4;0.00280426;1;100
130;1;0.000807987;0;0
131;1;0.000789352;0;0
132;1;0.000811085;0;0
133;1;0.0008074;0;0
134;1;0.000798444;0;0
135;1;0.00072758;0;0
136;1;0.000720219;0;0
137;4;0.00215567;0;0
138;1;0.000694608;0;0
139;1;0.000807795;0;0
140;4;0.0024161;1;100
141;4;0.00236312;1;100
142;1;0.000792266;0;0
143;1;0.000796422;0;0
144;5;0.00280521;1;100
145;1;0.000797828;0;0
146;1;0.000807093;0;0
147;1;0.000795082;0;0
148;4;0.00241992;1;100
149;4;0.00211921;0;0
150;1;0.000800397;0;0
151;4;0.00246581;1;100
152;1;0.000795082;0;0
153;1;0.000800068;0;0
154;4;0.00279082;1;100
155;1;0.000788605;0;0
156;4;0.00245767;1;100
157;1;0.000794123;0;0
158;4;0.00248891;1;100
159;1;0.000796422;0;0
160;1;0.000808218;0;0
161;1;0.000792266;0;0
162;5;0.0031282;1;100
163;1;0.000790764;0;0
164;1;0.000807334;0;0
165;1;0.000808531;0;0
166;1;0.000792891;0;0
167;4;0.00275704;1;100
168;1;0.000694608;0;0
169;1;0.000791709;0;0
170;1;0.000813392;0;0
171;4;0.00240182;1;100
172;3;0.0016223;0;0
173;4;0.00237516;1;100
174;4;0.00280847;1;100
175;1;0.000807987;0;0
176;1;0.000811085;0;0
177;1;0.000744581;0;0
178;1;0.000811085;0;0
179;4;0.00233104;1;100
180;1;0.000800068;0;0
181;1;0.000797902;0;0
182;1;0.000811085;0;0
183;4;0.00275213;1;100
184;1;0.00072832;0;0
185;1;0.000796905;0;0
186;4;0.00280426;1;100
187;3;0.00174145;0;0
188;1;0.000813392;0;0
189;1;0.00072832;0;0
190;1;0.000788624;0;0
191;1;0.000808531;0;0
192;1;0.000797734;0;0
193;1;0.000797828;0;0
194;4;0.00270268;1;100
195;1;0.000791978;0;0
196;4;0.00247489;1;100
197;1;0.000800397;0;0
198;1;0.000796767;0;0
199;1;0.000813392;0;0
200;1;0.000798444;0;0
201;1;0.000691172;0;0
202;4;0.00244152;1;100
203;1;0.000807334;0;0
204;1;0.000802135;0;0
205;1;0.000800583;0;0
206;1;0.000811085;0;0
207;1;0.000720219;0;0
208;1;0.000732366;0;0
209;1;0.000807987;0;0
210;4;0.0024458;1;100
211;1;0.000797543;0;0
212;1;0.000800673;0;0
213;1;0.000808218;0;0
214;4;0.00274608;1;100
215;1;0.000692685;0;0
216;1;0.000809387;0;0
217;1;0.000800583;0;0
218;1;0.000806898;0;0
219;1;0.000723709;0;0
220;5;0.00312729;1;100
221;4;0.00273316;1;100
222;4;0.00274898;1;100
223;5;0.00312869;1;100
224;1;0.000738408;0;0
225;1;0.000795082;0;0
226;1;0.00081019;0;0
227;4;0.00246646;1;100
228;1;0.000788605;0;0
229;1;0.000724672;0;0
230;4;0.00280847;1;100
231;1;0.000740764;0;0
232;4;0.00276635;1;100
233;1;0.000811085;0;0
234;1;0.000719007;0;0
235;4;0.00236926;1;100
236;2;0.00118891;0;0
237;1;0.000798779;0;0
238;4;0.00212958;0;0
239;1;0.000807093;0;0
240;1;0.000796905;0;0
241;1;0.000807987;0;0
242;4;0.00236677;1;100
243;4;0.00212058;0;0
244;1;0.000741943;0;0
245;4;0.00279497;1;100
246;1;0.000796767;0;0
247;1;0.000807795;0;0
248;1;0.000796905;0;0
249;1;0.000791978;0;0
250;1;0.000808218;0;0
251;4;0.00274474;1;100
252;1;0.000792266;0;0
253;5;0.00304688;1;100
254;1;0.000800583;0;0
255;1;0.000800428;0;0
256;4;0.00210805;0;0
257;4;0.00247489;1;100
258;1;0.000809387;0;0
259;4;0.00280847;1;100
260;4;0.00280048;1;100
261;1;0.000796767;0;0
262;4;0.00238086;1;100
263;4;0.00275904;1;100
264;1;0.000725632;0;0
265;4;0.00279645;1;100
266;1;0.000741969;0;0
267;1;0.000809387;0;0
268;4;0.00275763;1;100
269;1;0.00081019;0;0
270;1;0.000741943;0;0
271;4;0.00273947;1;100
272;5;0.00310402;1;100
273;1;0.000798415;0;0
274;1;0.000798779;0;0
275;1;0.000795082;0;0
276;1;0.000808531;0;0
277;4;0.00274884;1;100
278;4;0.00279497;1;100
279;1;0.000723986;0;0
280;1;0.000796767;0;0
281;3;0.00170601;0;0
282;4;0.00247489;1;100
283;1;0.000789847;0;0
284;1;0.000796905;0;0
285;1;0.000793347;0;0
286;5;0.00271269;1;100
287;1;0.000797734;0;0
288;4;0.00271729;1;100
289;4;0.00229031;1;100
290;4;0.00236529;1;100
291;1;0.000733479;0;0
292;1;0.000807987;0;0
293;1;0.000806898;0;0
294;4;0.00280426;1;100
295;5;0.00309693;1;100
296;3;0.00163679;0;0
297;4;0.00194586;0;0
298;1;0.000724376;0;0
299;1;0.000807093;0;0
300;1;0.000723709;0;0
301;1;0.000798415;0;0
302;1;0.000798779;0;0
303;1;0.000807334;0;0
304;1;0.000811085;0;0
305;4;0.00279299;1;100
306;5;0.00258997;1;100
307;4;0.00279113;1;100
308;1;0.000800578;0;0
309;1;0.000791709;0;0
310;1;0.000781048;0;0
311;1;0.000799113;0;0
312;1;0.000741969;0;0
313;1;0.000800282;0;0
314;1;0.000809387;0;0
315;1;0.000807334;0;0
316;3;0.00165039;0;0
317;3;0.0017928;0;0
318;5;0.00271436;1;100
319;1;0.000735331;0;0
320;4;0.00272864;1;100
321;1;0.000725632;0;0
322;1;0.00081019;0;0
323;1;0.000796905;0;0
324;4;0.00244346;1;100
325;1;0.000793347;0;0
326;1;0.000799113;0;0
327;4;0.00280847;1;100
328;1;0.000793347;0;0
329;1;0.000792266;0;0
330;1;0.000807987;0;0
331;1;0.000718527;0;0
332;1;0.000800397;0;0
333;1;0.000793347;0;0
334;1;0.000733645;0;0
335;1;0.000781381;0;0
336;1;0.000813392;0;0
337;1;0.000800664;0;0
338;1;0.000807795;0;0
339;1;0.000798444;0;0
340;1;0.000797902;0;0
341;1;0.000800282;0;0
342;1;0.000800156;0;0
343;1;0.000797734;0;0
344;4;0.00271729;1;100
345;4;0.00279389;1;100
346;4;0.00242344;1;100
347;1;0.000811085;0;0
348;4;0.0027199;1;100
349;3;0.00164489;0;0
350;1;0.000802135;0;0
351;1;0.000800673;0;0
352;1;0.000788605;0;0
353;1;0.000796767;0;0
354;1;0.000746079;0;0
355;1;0.0007267;0;0
356;5;0.0026443;0;0
357;4;0.00270268;1;100
358;1;0.000806898;0;0
359;1;0.000796422;0;0
360;1;0.000738408;0;0
361;1;0.000745925;0;0
362;1;0.000718527;0;0
363;1;0.000811085;0;0
364;1;0.000807987;0;0
365;1;0.000807334;0;0
366;4;0.00274898;1;100
367;4;0.00249551;1;100
368;1;0.0007267;0;0
369;4;0.00279299;1;100
370;1;0.000806898;0;0
371;4;0.00275763;1;100
372;1;0.000795082;0;0
373;1;0.000808531;0;0
374;4;0.00279389;1;100
375;1;0.000813392;0;0
376;4;0.00197983;1;100
377;1;0.000729267;0;0
378;1;0.000813392;0;0
379;4;0.00271729;1;100
380;4;0.0024344;1;100
381;1;0.000800578;0;0
382;3;0.00162131;0;0
383;1;0.000741969;0;0
384;1;0.000724376;0;0
385;4;0.0027199;1;100
386;5;0.00305408;1;100
387;1;0.000800156;0;0
388;1;0.000799113;0;0
