N;GRAU;PageRank;R-BEP;D-BRANCH
1;2;0.00178589;0;0
2;2;0.00186244;0;0
3;2;0.00165816;0;0
4;1;0.00112119;0;0
5;1;0.0011957;0;0
6;2;0.00170618;0;0
7;2;0.00172172;0;0
8;3;0.00247864;0;0
9;4;0.00292421;0;0
10;2;0.00170429;0;0
11;5;0.00395685;1;100
12;4;0.00296237;0;0
13;2;0.00158934;0;0
14;2;0.00175169;0;0
15;1;0.00112006;0;0
16;1;0.00105191;0;0
17;1;0.000971876;0;0
18;4;0.00355575;1;100
19;1;0.00100525;0;0
20;1;0.00112718;0;0
21;2;0.00164259;0;0
22;6;0.00415683;0;0
23;4;0.00358239;1;100
24;4;0.00316198;1;100
25;1;0.00104682;0;0
26;5;0.00354251;0;0
27;2;0.00191488;0;0
28;1;0.00109612;0;0
29;1;0.0010985;0;0
30;1;0.000938341;0;0
31;4;0.0031134;0;0
32;1;0.00108382;0;0
33;6;0.00452268;0;0
34;4;0.00333352;0;0
35;1;0.00110589;0;0
36;3;0.00231833;0;0
37;2;0.00167067;0;0
38;2;0.00181052;0;0
39;5;0.00420754;0;0
40;2;0.00174855;0;0
41;1;0.00104033;0;0
42;5;0.00397426;1;100
43;1;0.00101766;0;0
44;4;0.00358959;1;100
45;1;0.00105328;0;0
46;2;0.00172278;0;0
47;4;0.00345004;1;100
48;6;0.00504194;1;100
49;1;0.00110403;0;0
50;1;0.00121128;0;0
51;1;0.00111986;0;0
52;4;0.00304397;0;0
53;1;0.00108734;0;0
54;5;0.00376847;0;0
55;1;0.0011361;0;0
56;2;0.00175337;0;0
57;2;0.00172743;0;0
58;3;0.00221035;0;0
59;1;0.00105148;0;0
60;2;0.00170808;0;0
61;1;0.00119561;0;0
62;2;0.00163129;0;0
63;1;0.00108317;0;0
64;3;0.00242227;0;0
65;3;0.00222436;0;0
66;2;0.0016973;0;0
67;5;0.00349772;0;0
68;5;0.00344877;0;0
69;2;0.00165644;0;0
70;2;0.00180014;0;0
71;5;0.00447253;1;100
72;4;0.00307599;0;0
73;5;0.00402543;1;100
74;1;0.00101766;0;0
75;5;0.00418445;1;100
76;2;0.00183797;0;0
77;1;0.00101019;0;0
78;4;0.00269913;0;0
79;3;0.00226207;0;0
80;3;0.00234063;0;0
81;5;0.0039854;1;100
82;2;0.00173373;0;0
83;2;0.00181251;0;0
84;1;0.00108395;0;0
85;1;0.00112511;0;0
86;4;0.00294606;0;0
87;2;0.00166548;0;0
88;4;0.00320714;0;0
89;2;0.00177795;0;0
90;6;0.00503635;1;100
91;4;0.003645;1;100
92;1;0.00112334;0;0
93;3;0.0024888;0;0
94;1;0.00122005;0;0
95;6;0.00501828;1;100
96;2;0.00161322;0;0
97;1;0.0011361;0;0
98;2;0.00182102;0;0
99;1;0.00105581;0;0
100;1;0.00104761;0;0
101;1;0.00119648;0;0
102;2;0.00189209;0;0
103;5;0.00402294;1;100
104;2;0.0016757;0;0
105;1;0.00105774;0;0
106;1;0.00102792;0;0
107;2;0.00170248;0;0
108;2;0.00177329;0;0
109;1;0.00112329;0;0
110;5;0.00384385;1;100
111;1;0.00112178;0;0
112;1;0.00112334;0;0
113;1;0.00104969;0;0
114;4;0.00328049;0;0
115;2;0.00169222;0;0
116;2;0.00179806;0;0
117;4;0.00284986;0;0
118;1;0.0010836;0;0
119;2;0.00177117;0;0
120;5;0.00343433;0;0
121;4;0.00318471;1;100
122;2;0.00188041;0;0
123;5;0.00462664;1;100
124;1;0.00104171;0;0
125;2;0.00179641;0;0
126;4;0.00345981;1;100
127;3;0.00231885;0;0
128;1;0.00106253;0;0
129;1;0.00104682;0;0
