N;GRAU;PageRank;R-BEP;D-BRANCH
1;7;0.0228126;1;100
2;1;0.0054499;0;0
3;2;0.00702184;0;0
4;3;0.0111684;0;0
5;1;0.0054499;0;0
6;2;0.00743767;0;0
7;1;0.0051798;0;0
8;1;0.0051798;0;0
9;1;0.00525489;0;0
10;1;0.005052;0;0
11;4;0.0127866;0;0
12;3;0.0105017;0;0
13;3;0.0100954;0;0
14;4;0.0150545;1;100
15;1;0.00467143;0;0
16;1;0.00468149;0;0
17;1;0.00497323;0;0
18;1;0.0051798;0;0
19;3;0.00976623;0;0
20;2;0.00764099;0;0
21;5;0.0166518;0;0
22;3;0.0110214;0;0
23;5;0.0161193;0;0
24;2;0.00746427;0;0
25;4;0.0176701;1;100
26;1;0.00469852;0;0
27;1;0.00511621;0;0
28;5;0.0216459;1;100
29;5;0.0175153;0;0
30;2;0.008796;0;0
31;5;0.0188148;1;100
32;1;0.00459327;0;0
33;3;0.0108071;0;0
34;3;0.00997182;0;0
35;4;0.0147483;0;0
36;2;0.00762265;0;0
37;4;0.0170174;1;100
38;4;0.0149717;0;0
39;4;0.0168329;1;100
40;6;0.0218118;1;100
41;1;0.00525489;0;0
42;1;0.00545387;0;0
43;1;0.00453837;0;0
44;4;0.0142982;0;0
45;1;0.00469852;0;0
46;5;0.0161556;1;100
47;2;0.00775764;0;0
48;2;0.00798538;0;0
49;1;0.00466338;0;0
50;5;0.0171384;1;100
51;4;0.0148865;0;0
52;2;0.00851866;0;0
53;4;0.0130897;0;0
54;1;0.00497323;0;0
55;5;0.0208941;1;100
56;1;0.00545387;0;0
57;2;0.00748046;0;0
58;1;0.00467143;0;0
59;4;0.0145016;0;0
60;2;0.00786995;0;0
61;1;0.00441353;0;0
62;5;0.0164175;0;0
63;2;0.00730274;0;0
64;1;0.00497323;0;0
65;3;0.0107869;0;0
66;3;0.0102328;0;0
67;2;0.00758584;0;0
68;4;0.0185878;1;100
69;1;0.004821;0;0
70;4;0.0140661;0;0
71;1;0.00525489;0;0
72;4;0.0150142;0;0
73;5;0.0186554;1;100
74;1;0.00507699;0;0
75;3;0.0105481;0;0
76;2;0.00769602;0;0
77;5;0.0195353;1;100
78;2;0.00755889;0;0
79;1;0.004821;0;0
80;1;0.00545387;0;0
81;1;0.00507699;0;0
82;1;0.00463402;0;0
83;1;0.005052;0;0
84;5;0.0164646;0;0
85;2;0.00809804;0;0
86;2;0.0072355;0;0
87;1;0.0054499;0;0
88;5;0.0155085;0;0
89;2;0.00771273;0;0
90;4;0.0186064;1;100
91;1;0.00448906;0;0
92;1;0.00459;0;0
93;5;0.0204308;1;100
94;2;0.0072477;0;0
95;1;0.005052;0;0
96;4;0.0136179;0;0
97;1;0.00459;0;0
98;4;0.0145565;0;0
99;2;0.00813661;0;0
100;1;0.00511621;0;0
